Freq.	V(v4)/I(I1)
2.28034207200038e+001	(-8.52550997882584e+001dB,1.27183935793422e+002°)
2.28559880337539e+001	(-8.52278047215351e+001dB,1.27247719602726e+002°)
2.29086765276773e+001	(-8.52004895201661e+001dB,1.27311533032322e+002°)
2.29614864811232e+001	(-8.51731508974135e+001dB,1.27375402856422e+002°)
2.30144181740847e+001	(-8.51457920070362e+001dB,1.27439302352945e+002°)
2.30674718872003e+001	(-8.51184110248250e+001dB,1.27503246426354e+002°)
2.31206479017555e+001	(-8.50910094542995e+001dB,1.27567221644736e+002°)
2.31739464996844e+001	(-8.50635858525955e+001dB,1.27631239908911e+002°)
2.32273679635707e+001	(-8.50361406614796e+001dB,1.27695296589196e+002°)
2.32809125766497e+001	(-8.50086738500388e+001dB,1.27759391742194e+002°)
2.33345806228096e+001	(-8.49811857293549e+001dB,1.27823522468003e+002°)
2.33883723865931e+001	(-8.49536763933777e+001dB,1.27887687121869e+002°)
2.34422881531988e+001	(-8.49261444124650e+001dB,1.27951897196798e+002°)
2.34963282084826e+001	(-8.48985912931788e+001dB,1.28016139536901e+002°)
2.35504928389597e+001	(-8.48710163170732e+001dB,1.28080419884043e+002°)
2.36047823318053e+001	(-8.48434199482987e+001dB,1.28144733762351e+002°)
2.36591969748571e+001	(-8.48158014416062e+001dB,1.28209086642983e+002°)
2.37137370566161e+001	(-8.47881620010143e+001dB,1.28273468656025e+002°)
2.37684028662483e+001	(-8.47604998171447e+001dB,1.28337893470734e+002°)
2.38231946935865e+001	(-8.47328169724005e+001dB,1.28402344331371e+002°)
2.38781128291313e+001	(-8.47051114836350e+001dB,1.28466836131319e+002°)
2.39331575640534e+001	(-8.46773836923028e+001dB,1.28531365948650e+002°)
2.39883291901945e+001	(-8.46496345858357e+001dB,1.28595925188631e+002°)
2.40436280000689e+001	(-8.46218641511463e+001dB,1.28660513761889e+002°)
2.40990542868655e+001	(-8.45940711600529e+001dB,1.28725140998780e+002°)
2.41546083444489e+001	(-8.45662564140872e+001dB,1.28789799619716e+002°)
2.42102904673613e+001	(-8.45384199205569e+001dB,1.28854489529688e+002°)
2.42661009508237e+001	(-8.45105602630324e+001dB,1.28919221041497e+002°)
2.43220400907377e+001	(-8.44826803455742e+001dB,1.28983971116840e+002°)
2.43781081836871e+001	(-8.44547767350896e+001dB,1.29048766206102e+002°)
2.44343055269393e+001	(-8.44268521172401e+001dB,1.29113584474089e+002°)
2.44906324184470e+001	(-8.43989053120399e+001dB,1.29178435057932e+002°)
2.45470891568498e+001	(-8.43709364787139e+001dB,1.29243316280578e+002°)
2.46036760414758e+001	(-8.43429450602315e+001dB,1.29308231487190e+002°)
2.46603933723429e+001	(-8.43149319270718e+001dB,1.29373173915291e+002°)
2.47172414501608e+001	(-8.42868968768864e+001dB,1.29438144369725e+002°)
2.47742205763324e+001	(-8.42588394292458e+001dB,1.29503146503014e+002°)
2.48313310529552e+001	(-8.42307593776042e+001dB,1.29568180954365e+002°)
2.48885731828234e+001	(-8.42026574013455e+001dB,1.29633242175448e+002°)
2.49459472694291e+001	(-8.41745330094149e+001dB,1.29698333635936e+002°)
2.50034536169638e+001	(-8.41463870253897e+001dB,1.29763448433288e+002°)
2.50610925303206e+001	(-8.41182181365563e+001dB,1.29828596378754e+002°)
2.51188643150953e+001	(-8.40900273046817e+001dB,1.29893769124230e+002°)
2.51767692775881e+001	(-8.40618135788972e+001dB,1.29958973944001e+002°)
2.52348077248053e+001	(-8.40335779540944e+001dB,1.30024202719425e+002°)
2.52929799644609e+001	(-8.40053204242301e+001dB,1.30089454887489e+002°)
2.53512863049786e+001	(-8.39770396819089e+001dB,1.30154739866535e+002°)
2.54097270554925e+001	(-8.39487369141631e+001dB,1.30220048487446e+002°)
2.54683025258499e+001	(-8.39204119577815e+001dB,1.30285381376788e+002°)
2.55270130266120e+001	(-8.38920643295572e+001dB,1.30350741602121e+002°)
2.55858588690559e+001	(-8.38636947117763e+001dB,1.30416123724902e+002°)
2.56448403651767e+001	(-8.38353023241450e+001dB,1.30481533344998e+002°)
2.57039578276881e+001	(-8.38068873058261e+001dB,1.30546968338315e+002°)
2.57632115700252e+001	(-8.37784497309333e+001dB,1.30612428342504e+002°)
2.58226019063454e+001	(-8.37499897551576e+001dB,1.30677911327269e+002°)
2.58821291515304e+001	(-8.37215079205609e+001dB,1.30743413244736e+002°)
2.59417936211876e+001	(-8.36930030981757e+001dB,1.30808941663455e+002°)
2.60015956316522e+001	(-8.36644754855072e+001dB,1.30874494698335e+002°)
2.60615354999884e+001	(-8.36359254518768e+001dB,1.30940069362764e+002°)
2.61216135439915e+001	(-8.36073528576083e+001dB,1.31005666067708e+002°)
2.61818300821893e+001	(-8.35787574206771e+001dB,1.31071286449140e+002°)
2.62421854338439e+001	(-8.35501401537476e+001dB,1.31136922872434e+002°)
2.63026799189533e+001	(-8.35214993256459e+001dB,1.31202587329476e+002°)
2.63633138582533e+001	(-8.34928365817956e+001dB,1.31268267506574e+002°)
2.64240875732189e+001	(-8.34641513240492e+001dB,1.31333967289364e+002°)
2.64850013860665e+001	(-8.34354424790480e+001dB,1.31399693865455e+002°)
2.65460556197548e+001	(-8.34067113948354e+001dB,1.31465437448753e+002°)
2.66072505979875e+001	(-8.33779585555256e+001dB,1.31531193683377e+002°)
2.66685866452142e+001	(-8.33491813369635e+001dB,1.31596981064026e+002°)
2.67300640866326e+001	(-8.33203820346628e+001dB,1.31662783100399e+002°)
2.67916832481898e+001	(-8.32915606739633e+001dB,1.31728598877032e+002°)
2.68534444565845e+001	(-8.32627158916993e+001dB,1.31794437593392e+002°)
2.69153480392686e+001	(-8.32338487076552e+001dB,1.31860291816028e+002°)
2.69773943244486e+001	(-8.32049585284452e+001dB,1.31926164966265e+002°)
2.70395836410879e+001	(-8.31760454566889e+001dB,1.31992056390565e+002°)
2.71019163189079e+001	(-8.31471099992959e+001dB,1.32057961781879e+002°)
2.71643926883902e+001	(-8.31181513059428e+001dB,1.32123886913274e+002°)
2.72270130807785e+001	(-8.30891698929585e+001dB,1.32189827489562e+002°)
2.72897778280798e+001	(-8.30601659878660e+001dB,1.32255781559285e+002°)
2.73526872630665e+001	(-8.30311390538766e+001dB,1.32321752587094e+002°)
2.74157417192782e+001	(-8.30020890069989e+001dB,1.32387740664920e+002°)
2.74789415310234e+001	(-8.29730162422169e+001dB,1.32453742770404e+002°)
2.75422870333811e+001	(-8.29439203425008e+001dB,1.32519760936278e+002°)
2.76057785622029e+001	(-8.29148026587018e+001dB,1.32585786041393e+002°)
2.76694164541145e+001	(-8.28856618631218e+001dB,1.32651826476995e+002°)
2.77332010465178e+001	(-8.28564968309999e+001dB,1.32717889647432e+002°)
2.77971326775923e+001	(-8.28273099324180e+001dB,1.32783958843898e+002°)
2.78612116862971e+001	(-8.27980998752153e+001dB,1.32850042424154e+002°)
2.79254384123728e+001	(-8.27688673837895e+001dB,1.32916135418906e+002°)
2.79898131963430e+001	(-8.27396112972099e+001dB,1.32982244803119e+002°)
2.80543363795165e+001	(-8.27103323436982e+001dB,1.33048365588100e+002°)
2.81190083039888e+001	(-8.26810306146872e+001dB,1.33114496728027e+002°)
2.81838293126439e+001	(-8.26517061980399e+001dB,1.33180637146990e+002°)
2.82487997491564e+001	(-8.26223584364131e+001dB,1.33246790812610e+002°)
2.83139199579932e+001	(-8.25929880435939e+001dB,1.33312952704374e+002°)
2.83791902844149e+001	(-8.25635943785838e+001dB,1.33379126791895e+002°)
2.84446110744785e+001	(-8.25341778215103e+001dB,1.33445309833977e+002°)
2.85101826750385e+001	(-8.25047386445655e+001dB,1.33511499875615e+002°)
2.85759054337488e+001	(-8.24752757589942e+001dB,1.33577703657272e+002°)
2.86417796990652e+001	(-8.24457898788759e+001dB,1.33643916142318e+002°)
2.87078058202463e+001	(-8.24162814020675e+001dB,1.33710134208072e+002°)
2.87739841473560e+001	(-8.23867497085693e+001dB,1.33776361643702e+002°)
2.88403150312654e+001	(-8.23571952049858e+001dB,1.33842595338006e+002°)
2.89067988236541e+001	(-8.23276174277030e+001dB,1.33908838047966e+002°)
2.89734358770126e+001	(-8.22980176623216e+001dB,1.33975080912996e+002°)
2.90402265446438e+001	(-8.22683935413759e+001dB,1.34041339034344e+002°)
2.91071711806654e+001	(-8.22387470816782e+001dB,1.34107598755349e+002°)
2.91742701400110e+001	(-8.22090775635719e+001dB,1.34173864818157e+002°)
2.92415237784327e+001	(-8.21793840614302e+001dB,1.34240142354339e+002°)
2.93089324525025e+001	(-8.21496687556654e+001dB,1.34306417135938e+002°)
2.93764965196146e+001	(-8.21199304614517e+001dB,1.34372696380405e+002°)
2.94442163379869e+001	(-8.20901675804230e+001dB,1.34438989965223e+002°)
2.95120922666632e+001	(-8.20603832893464e+001dB,1.34505277282624e+002°)
2.95801246655148e+001	(-8.20305752591929e+001dB,1.34571572718043e+002°)
2.96483138952427e+001	(-8.20007439332141e+001dB,1.34637873238084e+002°)
2.97166603173796e+001	(-8.19708898657458e+001dB,1.34704174745112e+002°)
2.97851642942912e+001	(-8.19410124909262e+001dB,1.34770480570208e+002°)
2.98538261891789e+001	(-8.19111125433290e+001dB,1.34836785962561e+002°)
2.99226463660812e+001	(-8.18811891380556e+001dB,1.34903095726176e+002°)
2.99916251898758e+001	(-8.18512428606958e+001dB,1.34969405943186e+002°)
3.00607630262816e+001	(-8.18212733112662e+001dB,1.35035718994737e+002°)
3.01300602418605e+001	(-8.17912807577250e+001dB,1.35102032509456e+002°)
3.01995172040194e+001	(-8.17612652319436e+001dB,1.35168346194251e+002°)
3.02691342810123e+001	(-8.17312264640669e+001dB,1.35234661338213e+002°)
3.03389118419420e+001	(-8.17011647482063e+001dB,1.35300975705340e+002°)
3.04088502567621e+001	(-8.16710802459616e+001dB,1.35367287998064e+002°)
3.04789498962791e+001	(-8.16409720068121e+001dB,1.35433603824158e+002°)
3.05492111321544e+001	(-8.16108414309769e+001dB,1.35499913942967e+002°)
3.06196343369060e+001	(-8.15806873074271e+001dB,1.35566225701741e+002°)
3.06902198839108e+001	(-8.15505102230191e+001dB,1.35632535161871e+002°)
3.07609681474063e+001	(-8.15203099120378e+001dB,1.35698843365139e+002°)
3.08318795024928e+001	(-8.14900865660691e+001dB,1.35765149056997e+002°)
3.09029543251352e+001	(-8.14598403526212e+001dB,1.35831450823276e+002°)
3.09741929921651e+001	(-8.14295711643774e+001dB,1.35897748912651e+002°)
3.10455958812828e+001	(-8.13992789135989e+001dB,1.35964043660291e+002°)
3.11171633710594e+001	(-8.13689632213422e+001dB,1.36030336879243e+002°)
3.11888958409386e+001	(-8.13386253604249e+001dB,1.36096620567074e+002°)
3.12607936712388e+001	(-8.13082636113151e+001dB,1.36162904852181e+002°)
3.13328572431551e+001	(-8.12778795288106e+001dB,1.36229180179289e+002°)
3.14050869387614e+001	(-8.12474716437251e+001dB,1.36295454684281e+002°)
3.14774831410124e+001	(-8.12170405789290e+001dB,1.36361724622031e+002°)
3.15500462337455e+001	(-8.11865874392961e+001dB,1.36427982736703e+002°)
3.16227766016830e+001	(-8.11561108380937e+001dB,1.36494237490559e+002°)
3.16956746304341e+001	(-8.11256112132810e+001dB,1.36560485613630e+002°)
3.17687407064969e+001	(-8.10950880892369e+001dB,1.36626729561166e+002°)
3.18419752172605e+001	(-8.10645422092951e+001dB,1.36692964744644e+002°)
3.19153785510068e+001	(-8.10339733699768e+001dB,1.36759192034437e+002°)
3.19889510969132e+001	(-8.10033821672289e+001dB,1.36825407596502e+002°)
3.20626932450539e+001	(-8.09727672167774e+001dB,1.36891619308793e+002°)
3.21366053864024e+001	(-8.09421295197659e+001dB,1.36957820980112e+002°)
3.22106879128335e+001	(-8.09114690053701e+001dB,1.37024012567306e+002°)
3.22849412171255e+001	(-8.08807853685118e+001dB,1.37090195711550e+002°)
3.23593656929620e+001	(-8.08500786891046e+001dB,1.37156369633762e+002°)
3.24339617349341e+001	(-8.08193490413925e+001dB,1.37222533498703e+002°)
3.25087297385426e+001	(-8.07885971700756e+001dB,1.37288682833468e+002°)
3.25836701002001e+001	(-8.07578210641153e+001dB,1.37354828785474e+002°)
3.26587832172328e+001	(-8.07270226501943e+001dB,1.37420960125629e+002°)
3.27340694878830e+001	(-8.06962013572955e+001dB,1.37487079724203e+002°)
3.28095293113111e+001	(-8.06653570255740e+001dB,1.37553188280481e+002°)
3.28851630875975e+001	(-8.06344899907607e+001dB,1.37619283361512e+002°)
3.29609712177449e+001	(-8.06035998684861e+001dB,1.37685367307055e+002°)
3.30369541036806e+001	(-8.05726868661658e+001dB,1.37751438369563e+002°)
3.31131121482583e+001	(-8.05417506898642e+001dB,1.37817497769389e+002°)
3.31894457552602e+001	(-8.05107922332206e+001dB,1.37883540473421e+002°)
3.32659553293996e+001	(-8.04798107013447e+001dB,1.37949570609142e+002°)
3.33426412763226e+001	(-8.04488059319760e+001dB,1.38015588559547e+002°)
3.34195040026106e+001	(-8.04177789432599e+001dB,1.38081588588177e+002°)
3.34965439157819e+001	(-8.03867289605947e+001dB,1.38147574776075e+002°)
3.35737614242946e+001	(-8.03556555847354e+001dB,1.38213548910338e+002°)
3.36511569375482e+001	(-8.03245601917309e+001dB,1.38279503047332e+002°)
3.37287308658860e+001	(-8.02934414120699e+001dB,1.38345444791815e+002°)
3.38064836205973e+001	(-8.02623003355475e+001dB,1.38411367372204e+002°)
3.38844156139194e+001	(-8.02311361199851e+001dB,1.38477275632272e+002°)
3.39625272590400e+001	(-8.01999489913855e+001dB,1.38543167700099e+002°)
3.40408189700992e+001	(-8.01687391020060e+001dB,1.38609042771743e+002°)
3.41192911621920e+001	(-8.01375064347003e+001dB,1.38674900368944e+002°)
3.41979442513700e+001	(-8.01062517560753e+001dB,1.38740736274546e+002°)
3.42767786546441e+001	(-8.00749740793352e+001dB,1.38806555512150e+002°)
3.43557947899865e+001	(-8.00436732942094e+001dB,1.38872358361608e+002°)
3.44349930763329e+001	(-8.00123499200307e+001dB,1.38938141871892e+002°)
3.45143739335847e+001	(-7.99810043315850e+001dB,1.39003903643605e+002°)
3.45939377826113e+001	(-7.99496355712327e+001dB,1.39069648578133e+002°)
3.46736850452522e+001	(-7.99182439226941e+001dB,1.39135375047461e+002°)
3.47536161443196e+001	(-7.98868302467889e+001dB,1.39201077980325e+002°)
3.48337315036002e+001	(-7.98553933740796e+001dB,1.39266763588313e+002°)
3.49140315478577e+001	(-7.98239347716454e+001dB,1.39332423590213e+002°)
3.49945167028348e+001	(-7.97924530229938e+001dB,1.39398065286989e+002°)
3.50751873952558e+001	(-7.97609484212062e+001dB,1.39463687023025e+002°)
3.51560440528288e+001	(-7.97294218444693e+001dB,1.39529283903897e+002°)
3.52370871042477e+001	(-7.96978721146375e+001dB,1.39594861632487e+002°)
3.53183169791947e+001	(-7.96663002536644e+001dB,1.39660414855913e+002°)
3.53997341083425e+001	(-7.96347059484880e+001dB,1.39725944989585e+002°)
3.54813389233566e+001	(-7.96030884036790e+001dB,1.39791455759772e+002°)
3.55631318568975e+001	(-7.95714493314120e+001dB,1.39856938007113e+002°)
3.56451133426234e+001	(-7.95397879658593e+001dB,1.39922395678158e+002°)
3.57272838151919e+001	(-7.95081031761325e+001dB,1.39987834263372e+002°)
3.58096437102626e+001	(-7.94763962080153e+001dB,1.40053247156944e+002°)
3.58921934644995e+001	(-7.94446671055482e+001dB,1.40118633716186e+002°)
3.59749335155732e+001	(-7.94129155896705e+001dB,1.40183995280815e+002°)
3.60578643021632e+001	(-7.93811417205590e+001dB,1.40249331237806e+002°)
3.61409862639603e+001	(-7.93493450082031e+001dB,1.40314644148786e+002°)
3.62242998416688e+001	(-7.93175260811372e+001dB,1.40379930246879e+002°)
3.63078054770091e+001	(-7.92856851354252e+001dB,1.40445188429328e+002°)
3.63915036127197e+001	(-7.92538218941536e+001dB,1.40510419824254e+002°)
3.64753946925597e+001	(-7.92219362065231e+001dB,1.40575624982524e+002°)
3.65594791613115e+001	(-7.91900282800482e+001dB,1.40640802780205e+002°)
3.66437574647823e+001	(-7.91580980637996e+001dB,1.40705953000174e+002°)
3.67282300498074e+001	(-7.91261456521547e+001dB,1.40771075065434e+002°)
3.68128973642521e+001	(-7.90941711411890e+001dB,1.40836168393805e+002°)
3.68977598570140e+001	(-7.90621741688299e+001dB,1.40901234599317e+002°)
3.69828179780256e+001	(-7.90301555984156e+001dB,1.40966268878433e+002°)
3.70680721782565e+001	(-7.89981142914474e+001dB,1.41031276817007e+002°)
3.71535229097162e+001	(-7.89660509210795e+001dB,1.41096254976626e+002°)
3.72391706254558e+001	(-7.89339652355394e+001dB,1.41161204193799e+002°)
3.73250157795710e+001	(-7.89018579172534e+001dB,1.41226121159801e+002°)
3.74110588272043e+001	(-7.88697281604797e+001dB,1.41291009432836e+002°)
3.74973002245473e+001	(-7.88375767368198e+001dB,1.41355864953148e+002°)
3.75837404288433e+001	(-7.88054031042082e+001dB,1.41420690391099e+002°)
3.76703798983898e+001	(-7.87732071535357e+001dB,1.41485486047089e+002°)
3.77572190925405e+001	(-7.87409899705827e+001dB,1.41550246140818e+002°)
3.78442584717082e+001	(-7.87087504890863e+001dB,1.41614976082424e+002°)
3.79314984973671e+001	(-7.86764885892912e+001dB,1.41679675941009e+002°)
3.80189396320550e+001	(-7.86442051713562e+001dB,1.41744341299373e+002°)
3.81065823393762e+001	(-7.86118995889453e+001dB,1.41808975024957e+002°)
3.81944270840035e+001	(-7.85795725217755e+001dB,1.41873573764240e+002°)
3.82824743316811e+001	(-7.85472236407674e+001dB,1.41938138632168e+002°)
3.83707245492267e+001	(-7.85148524548821e+001dB,1.42002672129075e+002°)
3.84591782045342e+001	(-7.84824597346402e+001dB,1.42067170210069e+002°)
3.85478357665760e+001	(-7.84500453998080e+001dB,1.42131633092361e+002°)
3.86366977054058e+001	(-7.84176091507972e+001dB,1.42196061907787e+002°)
3.87257644921606e+001	(-7.83851510484466e+001dB,1.42260456520946e+002°)
3.88150365990637e+001	(-7.83526710957225e+001dB,1.42324816272241e+002°)
3.89045144994269e+001	(-7.83201702084956e+001dB,1.42389137025118e+002°)
3.89941986676532e+001	(-7.82876471387110e+001dB,1.42453424297333e+002°)
3.90840895792390e+001	(-7.82551022583379e+001dB,1.42517676239786e+002°)
3.91741877107771e+001	(-7.82225362422734e+001dB,1.42581889456274e+002°)
3.92644935399588e+001	(-7.81899481945172e+001dB,1.42646067990801e+002°)
3.93550075455766e+001	(-7.81573385906378e+001dB,1.42710209459732e+002°)
3.94457302075266e+001	(-7.81247075970660e+001dB,1.42774313016127e+002°)
3.95366620068116e+001	(-7.80920550396534e+001dB,1.42838378997500e+002°)
3.96278034255427e+001	(-7.80593812027026e+001dB,1.42902406140554e+002°)
3.97191549469428e+001	(-7.80266856262833e+001dB,1.42966396342147e+002°)
3.98107170553485e+001	(-7.79939689965584e+001dB,1.43030346278460e+002°)
3.99024902362130e+001	(-7.79612305677260e+001dB,1.43094259361340e+002°)
3.99944749761085e+001	(-7.79284707109045e+001dB,1.43158133580443e+002°)
4.00866717627291e+001	(-7.78956899045359e+001dB,1.43221966542586e+002°)
4.01790810848928e+001	(-7.78628875143195e+001dB,1.43285761063824e+002°)
4.02717034325447e+001	(-7.78300636260866e+001dB,1.43349516654282e+002°)
4.03645392967593e+001	(-7.77972191129584e+001dB,1.43413228941323e+002°)
4.04575891697430e+001	(-7.77643526654712e+001dB,1.43476904035456e+002°)
4.05508535448371e+001	(-7.77314650569791e+001dB,1.43540537965446e+002°)
4.06443329165200e+001	(-7.76985565939218e+001dB,1.43604129440102e+002°)
4.07380277804100e+001	(-7.76656266616732e+001dB,1.43667681027532e+002°)
4.08319386332679e+001	(-7.76326760452314e+001dB,1.43731188931079e+002°)
4.09260659729998e+001	(-7.75997040461198e+001dB,1.43794656183935e+002°)
4.10204102986594e+001	(-7.75667107685461e+001dB,1.43858082200519e+002°)
4.11149721104509e+001	(-7.75336969150289e+001dB,1.43921463797453e+002°)
4.12097519097317e+001	(-7.75006614857812e+001dB,1.43984805044787e+002°)
4.13047501990148e+001	(-7.74676056917892e+001dB,1.44048100696304e+002°)
