Freq.	V(vi)/((-1)*I(Vii))
2.27509743077203e+001	(1.23401083060659e+002dB,-9.00049493710112e+001°)
2.28034207200038e+001	(1.23381078367371e+002dB,-9.00081176133523e+001°)
2.28559880337539e+001	(1.23361073626108e+002dB,-9.00112858972625e+001°)
2.29086765276773e+001	(1.23341068836769e+002dB,-9.00144542395360e+001°)
2.29614864811232e+001	(1.23321063999254e+002dB,-9.00176226569498e+001°)
2.30144181740847e+001	(1.23301059113459e+002dB,-9.00207911662491e+001°)
2.30674718872003e+001	(1.23281054179280e+002dB,-9.00239597842095e+001°)
2.31206479017555e+001	(1.23261049196614e+002dB,-9.00271285276126e+001°)
2.31739464996844e+001	(1.23241044165355e+002dB,-9.00302974132158e+001°)
2.32273679635707e+001	(1.23221039085395e+002dB,-9.00334664578114e+001°)
2.32809125766497e+001	(1.23201033956627e+002dB,-9.00366356781197e+001°)
2.33345806228096e+001	(1.23181028778942e+002dB,-9.00398050909921e+001°)
2.33883723865931e+001	(1.23161023552231e+002dB,-9.00429747131491e+001°)
2.34422881531988e+001	(1.23141018276382e+002dB,-9.00461445613654e+001°)
2.34963282084826e+001	(1.23121012951284e+002dB,-9.00493146524237e+001°)
2.35504928389597e+001	(1.23101007576823e+002dB,-9.00524850031350e+001°)
2.36047823318053e+001	(1.23081002152887e+002dB,-9.00556556302354e+001°)
2.36591969748571e+001	(1.23060996679358e+002dB,-9.00588265505269e+001°)
2.37137370566161e+001	(1.23040991156122e+002dB,-9.00619977807891e+001°)
2.37684028662483e+001	(1.23020985583062e+002dB,-9.00651693377893e+001°)
2.38231946935865e+001	(1.23000979960058e+002dB,-9.00683412383275e+001°)
2.38781128291313e+001	(1.22980974286993e+002dB,-9.00715134991882e+001°)
2.39331575640534e+001	(1.22960968563745e+002dB,-9.00746861371483e+001°)
2.39883291901945e+001	(1.22940962790193e+002dB,-9.00778591690192e+001°)
2.40436280000689e+001	(1.22920956966214e+002dB,-9.00810326115778e+001°)
2.40990542868655e+001	(1.22900951091686e+002dB,-9.00842064816152e+001°)
2.41546083444489e+001	(1.22880945166483e+002dB,-9.00873807959569e+001°)
2.42102904673613e+001	(1.22860939190481e+002dB,-9.00905555713702e+001°)
2.42661009508237e+001	(1.22840933163551e+002dB,-9.00937308246585e+001°)
2.43220400907377e+001	(1.22820927085566e+002dB,-9.00969065726357e+001°)
2.43781081836871e+001	(1.22800920956398e+002dB,-9.01000828321116e+001°)
2.44343055269393e+001	(1.22780914775916e+002dB,-9.01032596198780e+001°)
2.44906324184470e+001	(1.22760908543990e+002dB,-9.01064369527631e+001°)
2.45470891568498e+001	(1.22740902260486e+002dB,-9.01096148475739e+001°)
2.46036760414758e+001	(1.22720895925272e+002dB,-9.01127933211164e+001°)
2.46603933723429e+001	(1.22700889538214e+002dB,-9.01159723902200e+001°)
2.47172414501608e+001	(1.22680883099175e+002dB,-9.01191520717226e+001°)
2.47742205763324e+001	(1.22660876608020e+002dB,-9.01223323824377e+001°)
2.48313310529552e+001	(1.22640870064611e+002dB,-9.01255133391828e+001°)
2.48885731828234e+001	(1.22620863468808e+002dB,-9.01286949587967e+001°)
2.49459472694291e+001	(1.22600856820473e+002dB,-9.01318772581399e+001°)
2.50034536169638e+001	(1.22580850119463e+002dB,-9.01350602540157e+001°)
2.50610925303206e+001	(1.22560843365638e+002dB,-9.01382439632902e+001°)
2.51188643150953e+001	(1.22540836558853e+002dB,-9.01414284027988e+001°)
2.51767692775881e+001	(1.22520829698964e+002dB,-9.01446135893844e+001°)
2.52348077248053e+001	(1.22500822785826e+002dB,-9.01477995399394e+001°)
2.52929799644609e+001	(1.22480815819292e+002dB,-9.01509862712841e+001°)
2.53512863049786e+001	(1.22460808799214e+002dB,-9.01541738002953e+001°)
2.54097270554925e+001	(1.22440801725444e+002dB,-9.01573621438146e+001°)
2.54683025258499e+001	(1.22420794597831e+002dB,-9.01605513187757e+001°)
2.55270130266120e+001	(1.22400787416225e+002dB,-9.01637413419776e+001°)
2.55858588690559e+001	(1.22380780180472e+002dB,-9.01669322303331e+001°)
2.56448403651767e+001	(1.22360772890420e+002dB,-9.01701240007441e+001°)
2.57039578276881e+001	(1.22340765545914e+002dB,-9.01733166700618e+001°)
2.57632115700252e+001	(1.22320758146798e+002dB,-9.01765102552215e+001°)
2.58226019063454e+001	(1.22300750692915e+002dB,-9.01797047730721e+001°)
2.58821291515304e+001	(1.22280743184107e+002dB,-9.01829002405476e+001°)
2.59417936211876e+001	(1.22260735620214e+002dB,-9.01860966745394e+001°)
2.60015956316522e+001	(1.22240728001078e+002dB,-9.01892940919839e+001°)
2.60615354999884e+001	(1.22220720326535e+002dB,-9.01924925097802e+001°)
2.61216135439915e+001	(1.22200712596423e+002dB,-9.01956919448394e+001°)
2.61818300821893e+001	(1.22180704810578e+002dB,-9.01988924141084e+001°)
2.62421854338439e+001	(1.22160696968835e+002dB,-9.02020939345127e+001°)
2.63026799189533e+001	(1.22140689071027e+002dB,-9.02052965230045e+001°)
2.63633138582533e+001	(1.22120681116988e+002dB,-9.02085001964977e+001°)
2.64240875732189e+001	(1.22100673106548e+002dB,-9.02117049719558e+001°)
2.64850013860665e+001	(1.22080665039537e+002dB,-9.02149108663481e+001°)
2.65460556197548e+001	(1.22060656915785e+002dB,-9.02181178966074e+001°)
2.66072505979875e+001	(1.22040648735119e+002dB,-9.02213260797363e+001°)
2.66685866452142e+001	(1.22020640497366e+002dB,-9.02245354326720e+001°)
2.67300640866326e+001	(1.22000632202351e+002dB,-9.02277459724184e+001°)
2.67916832481898e+001	(1.21980623849897e+002dB,-9.02309577159367e+001°)
2.68534444565845e+001	(1.21960615439828e+002dB,-9.02341706802354e+001°)
2.69153480392686e+001	(1.21940606971966e+002dB,-9.02373848823085e+001°)
2.69773943244486e+001	(1.21920598446131e+002dB,-9.02406003391593e+001°)
2.70395836410879e+001	(1.21900589862142e+002dB,-9.02438170678024e+001°)
2.71019163189079e+001	(1.21880581219816e+002dB,-9.02470350852349e+001°)
2.71643926883902e+001	(1.21860572518972e+002dB,-9.02502544085069e+001°)
2.72270130807785e+001	(1.21840563759423e+002dB,-9.02534750546323e+001°)
2.72897778280798e+001	(1.21820554940985e+002dB,-9.02566970406457e+001°)
2.73526872630665e+001	(1.21800546063470e+002dB,-9.02599203835925e+001°)
2.74157417192782e+001	(1.21780537126690e+002dB,-9.02631451005389e+001°)
2.74789415310234e+001	(1.21760528130456e+002dB,-9.02663712085282e+001°)
2.75422870333811e+001	(1.21740519074577e+002dB,-9.02695987246140e+001°)
2.76057785622029e+001	(1.21720509958860e+002dB,-9.02728276659090e+001°)
2.76694164541145e+001	(1.21700500783112e+002dB,-9.02760580494362e+001°)
2.77332010465178e+001	(1.21680491547140e+002dB,-9.02792898923236e+001°)
2.77971326775923e+001	(1.21660482250746e+002dB,-9.02825232116479e+001°)
2.78612116862971e+001	(1.21640472893733e+002dB,-9.02857580245381e+001°)
2.79254384123728e+001	(1.21620463475904e+002dB,-9.02889943480710e+001°)
2.79898131963430e+001	(1.21600453997059e+002dB,-9.02922321993851e+001°)
2.80543363795165e+001	(1.21580444456996e+002dB,-9.02954715955825e+001°)
2.81190083039888e+001	(1.21560434855513e+002dB,-9.02987125538270e+001°)
2.81838293126439e+001	(1.21540425192406e+002dB,-9.03019550912353e+001°)
2.82487997491564e+001	(1.21520415467472e+002dB,-9.03051992249605e+001°)
2.83139199579932e+001	(1.21500405680502e+002dB,-9.03084449721864e+001°)
2.83791902844149e+001	(1.21480395831290e+002dB,-9.03116923500557e+001°)
2.84446110744785e+001	(1.21460385919627e+002dB,-9.03149413757516e+001°)
2.85101826750385e+001	(1.21440375945303e+002dB,-9.03181920664408e+001°)
2.85759054337488e+001	(1.21420365908106e+002dB,-9.03214444393377e+001°)
2.86417796990652e+001	(1.21400355807823e+002dB,-9.03246985116349e+001°)
2.87078058202463e+001	(1.21380345644240e+002dB,-9.03279543005348e+001°)
2.87739841473560e+001	(1.21360335417141e+002dB,-9.03312118232638e+001°)
2.88403150312654e+001	(1.21340325126310e+002dB,-9.03344710970362e+001°)
2.89067988236541e+001	(1.21320314771529e+002dB,-9.03377321391072e+001°)
2.89734358770126e+001	(1.21300304352577e+002dB,-9.03409949667055e+001°)
2.90402265446438e+001	(1.21280293869234e+002dB,-9.03442595971061e+001°)
2.91071711806654e+001	(1.21260283321277e+002dB,-9.03475260475523e+001°)
2.91742701400110e+001	(1.21240272708483e+002dB,-9.03507943353357e+001°)
2.92415237784327e+001	(1.21220262030627e+002dB,-9.03540644777164e+001°)
2.93089324525025e+001	(1.21200251287482e+002dB,-9.03573364920064e+001°)
2.93764965196146e+001	(1.21180240478820e+002dB,-9.03606103954917e+001°)
2.94442163379869e+001	(1.21160229604412e+002dB,-9.03638862055047e+001°)
2.95120922666632e+001	(1.21140218664028e+002dB,-9.03671639393397e+001°)
2.95801246655148e+001	(1.21120207657435e+002dB,-9.03704436143637e+001°)
2.96483138952427e+001	(1.21100196584400e+002dB,-9.03737252478689e+001°)
2.97166603173796e+001	(1.21080185444689e+002dB,-9.03770088572586e+001°)
2.97851642942912e+001	(1.21060174238064e+002dB,-9.03802944598687e+001°)
2.98538261891789e+001	(1.21040162964289e+002dB,-9.03835820730683e+001°)
2.99226463660812e+001	(1.21020151623124e+002dB,-9.03868717142665e+001°)
2.99916251898758e+001	(1.21000140214328e+002dB,-9.03901634008251e+001°)
3.00607630262816e+001	(1.20980128737660e+002dB,-9.03934571501489e+001°)
3.01300602418605e+001	(1.20960117192877e+002dB,-9.03967529796723e+001°)
3.01995172040194e+001	(1.20940105579732e+002dB,-9.04000509068170e+001°)
3.02691342810123e+001	(1.20920093897981e+002dB,-9.04033509490007e+001°)
3.03389118419420e+001	(1.20900082147376e+002dB,-9.04066531236944e+001°)
3.04088502567621e+001	(1.20880070327666e+002dB,-9.04099574483373e+001°)
3.04789498962791e+001	(1.20860058438603e+002dB,-9.04132639404045e+001°)
3.05492111321544e+001	(1.20840046479932e+002dB,-9.04165726173822e+001°)
3.06196343369060e+001	(1.20820034451401e+002dB,-9.04198834967471e+001°)
3.06902198839108e+001	(1.20800022352756e+002dB,-9.04231965960147e+001°)
3.07609681474063e+001	(1.20780010183738e+002dB,-9.04265119327078e+001°)
3.08318795024928e+001	(1.20759997944090e+002dB,-9.04298295243380e+001°)
3.09029543251352e+001	(1.20739985633552e+002dB,-9.04331493884292e+001°)
3.09741929921651e+001	(1.20719973251864e+002dB,-9.04364715425585e+001°)
3.10455958812828e+001	(1.20699960798763e+002dB,-9.04397960042791e+001°)
3.11171633710594e+001	(1.20679948273984e+002dB,-9.04431227911429e+001°)
3.11888958409386e+001	(1.20659935677262e+002dB,-9.04464519207775e+001°)
3.12607936712388e+001	(1.20639923008330e+002dB,-9.04497834107361e+001°)
3.13328572431551e+001	(1.20619910266920e+002dB,-9.04531172786490e+001°)
3.14050869387614e+001	(1.20599897452760e+002dB,-9.04564535421454e+001°)
3.14774831410124e+001	(1.20579884565580e+002dB,-9.04597922188391e+001°)
3.15500462337455e+001	(1.20559871605105e+002dB,-9.04631333263945e+001°)
3.16227766016830e+001	(1.20539858571062e+002dB,-9.04664768824597e+001°)
3.16956746304341e+001	(1.20519845463173e+002dB,-9.04698229047016e+001°)
3.17687407064969e+001	(1.20499832281161e+002dB,-9.04731714108118e+001°)
3.18419752172605e+001	(1.20479819024746e+002dB,-9.04765224185065e+001°)
3.19153785510068e+001	(1.20459805693647e+002dB,-9.04798759454569e+001°)
3.19889510969132e+001	(1.20439792287581e+002dB,-9.04832320094226e+001°)
3.20626932450539e+001	(1.20419778806264e+002dB,-9.04865906281244e+001°)
3.21366053864024e+001	(1.20399765249410e+002dB,-9.04899518193048e+001°)
3.22106879128335e+001	(1.20379751616731e+002dB,-9.04933156007409e+001°)
3.22849412171255e+001	(1.20359737907939e+002dB,-9.04966819901870e+001°)
3.23593656929620e+001	(1.20339724122743e+002dB,-9.05000510054602e+001°)
3.24339617349341e+001	(1.20319710260850e+002dB,-9.05034226643513e+001°)
3.25087297385426e+001	(1.20299696321966e+002dB,-9.05067969846725e+001°)
3.25836701002001e+001	(1.20279682305796e+002dB,-9.05101739842560e+001°)
3.26587832172328e+001	(1.20259668212042e+002dB,-9.05135536809548e+001°)
3.27340694878830e+001	(1.20239654040406e+002dB,-9.05169360926154e+001°)
3.28095293113111e+001	(1.20219639790586e+002dB,-9.05203212371123e+001°)
3.28851630875975e+001	(1.20199625462282e+002dB,-9.05237091323383e+001°)
3.29609712177449e+001	(1.20179611055189e+002dB,-9.05270997961930e+001°)
3.30369541036806e+001	(1.20159596569001e+002dB,-9.05304932465950e+001°)
3.31131121482583e+001	(1.20139582003411e+002dB,-9.05338895014671e+001°)
3.31894457552602e+001	(1.20119567358110e+002dB,-9.05372885787457e+001°)
3.32659553293996e+001	(1.20099552632788e+002dB,-9.05406904963992e+001°)
3.33426412763226e+001	(1.20079537827133e+002dB,-9.05440952724006e+001°)
3.34195040026106e+001	(1.20059522940830e+002dB,-9.05475029247433e+001°)
3.34965439157819e+001	(1.20039507973563e+002dB,-9.05509134714132e+001°)
3.35737614242946e+001	(1.20019492925016e+002dB,-9.05543269304469e+001°)
3.36511569375482e+001	(1.19999477794869e+002dB,-9.05577433198590e+001°)
3.37287308658860e+001	(1.19979462582801e+002dB,-9.05611626577043e+001°)
3.38064836205973e+001	(1.19959447288490e+002dB,-9.05645849620660e+001°)
3.38844156139194e+001	(1.19939431911611e+002dB,-9.05680102509885e+001°)
3.39625272590400e+001	(1.19919416451839e+002dB,-9.05714385425800e+001°)
3.40408189700992e+001	(1.19899400908844e+002dB,-9.05748698549581e+001°)
3.41192911621920e+001	(1.19879385282299e+002dB,-9.05783042062395e+001°)
3.41979442513700e+001	(1.19859369571871e+002dB,-9.05817416145606e+001°)
3.42767786546441e+001	(1.19839353777227e+002dB,-9.05851820980835e+001°)
3.43557947899865e+001	(1.19819337898032e+002dB,-9.05886256749794e+001°)
3.44349930763329e+001	(1.19799321933949e+002dB,-9.05920723634366e+001°)
3.45143739335847e+001	(1.19779305884640e+002dB,-9.05955221816606e+001°)
3.45939377826113e+001	(1.19759289749765e+002dB,-9.05989751478729e+001°)
3.46736850452522e+001	(1.19739273528981e+002dB,-9.06024312803050e+001°)
3.47536161443196e+001	(1.19719257221944e+002dB,-9.06058905972107e+001°)
3.48337315036002e+001	(1.19699240828309e+002dB,-9.06093531168620e+001°)
3.49140315478577e+001	(1.19679224347728e+002dB,-9.06128188575352e+001°)
3.49945167028348e+001	(1.19659207779851e+002dB,-9.06162878375553e+001°)
3.50751873952558e+001	(1.19639191124326e+002dB,-9.06197600752171e+001°)
3.51560440528288e+001	(1.19619174380802e+002dB,-9.06232355888707e+001°)
3.52370871042477e+001	(1.19599157548922e+002dB,-9.06267143968617e+001°)
3.53183169791947e+001	(1.19579140628330e+002dB,-9.06301965175594e+001°)
3.53997341083425e+001	(1.19559123618666e+002dB,-9.06336819693592e+001°)
3.54813389233566e+001	(1.19539106519571e+002dB,-9.06371707706576e+001°)
3.55631318568975e+001	(1.19519089330681e+002dB,-9.06406629398820e+001°)
3.56451133426234e+001	(1.19499072051632e+002dB,-9.06441584954628e+001°)
3.57272838151919e+001	(1.19479054682058e+002dB,-9.06476574558580e+001°)
3.58096437102626e+001	(1.19459037221589e+002dB,-9.06511598395627e+001°)
3.58921934644995e+001	(1.19439019669857e+002dB,-9.06546656650338e+001°)
3.59749335155732e+001	(1.19419002026488e+002dB,-9.06581749507946e+001°)
3.60578643021632e+001	(1.19398984291108e+002dB,-9.06616877153871e+001°)
3.61409862639603e+001	(1.19378966463342e+002dB,-9.06652039773295e+001°)
3.62242998416688e+001	(1.19358948542811e+002dB,-9.06687237552123e+001°)
3.63078054770091e+001	(1.19338930529136e+002dB,-9.06722470675891e+001°)
3.63915036127197e+001	(1.19318912421933e+002dB,-9.06757739330746e+001°)
3.64753946925597e+001	(1.19298894220820e+002dB,-9.06793043702897e+001°)
3.65594791613115e+001	(1.19278875925409e+002dB,-9.06828383978596e+001°)
3.66437574647823e+001	(1.19258857535314e+002dB,-9.06863760344492e+001°)
3.67282300498074e+001	(1.19238839050144e+002dB,-9.06899172987318e+001°)
3.68128973642521e+001	(1.19218820469507e+002dB,-9.06934622093759e+001°)
3.68977598570140e+001	(1.19198801793009e+002dB,-9.06970107851225e+001°)
3.69828179780256e+001	(1.19178783020255e+002dB,-9.07005630446903e+001°)
3.70680721782565e+001	(1.19158764150845e+002dB,-9.07041190068249e+001°)
3.71535229097162e+001	(1.19138745184380e+002dB,-9.07076786902880e+001°)
3.72391706254558e+001	(1.19118726120457e+002dB,-9.07112421138704e+001°)
3.73250157795710e+001	(1.19098706958673e+002dB,-9.07148092963901e+001°)
3.74110588272043e+001	(1.19078687698620e+002dB,-9.07183802566658e+001°)
3.74973002245473e+001	(1.19058668339891e+002dB,-9.07219550135303e+001°)
3.75837404288433e+001	(1.19038648882074e+002dB,-9.07255335858564e+001°)
3.76703798983898e+001	(1.19018629324758e+002dB,-9.07291159925443e+001°)
3.77572190925405e+001	(1.18998609667527e+002dB,-9.07327022524585e+001°)
3.78442584717082e+001	(1.18978589909965e+002dB,-9.07362923845535e+001°)
3.79314984973671e+001	(1.18958570051652e+002dB,-9.07398864077655e+001°)
3.80189396320550e+001	(1.18938550092168e+002dB,-9.07434843410602e+001°)
3.81065823393762e+001	(1.18918530031089e+002dB,-9.07470862034226e+001°)
3.81944270840035e+001	(1.18898509867989e+002dB,-9.07506920138390e+001°)
3.82824743316811e+001	(1.18878489602442e+002dB,-9.07543017913460e+001°)
3.83707245492267e+001	(1.18858469234017e+002dB,-9.07579155549907e+001°)
3.84591782045342e+001	(1.18838448762282e+002dB,-9.07615333238438e+001°)
3.85478357665760e+001	(1.18818428186803e+002dB,-9.07651551169846e+001°)
3.86366977054058e+001	(1.18798407507145e+002dB,-9.07687809535100e+001°)
3.87257644921606e+001	(1.18778386722867e+002dB,-9.07724108525550e+001°)
3.88150365990637e+001	(1.18758365833530e+002dB,-9.07760448332728e+001°)
3.89045144994269e+001	(1.18738344838691e+002dB,-9.07796829148204e+001°)
3.89941986676532e+001	(1.18718323737903e+002dB,-9.07833251163989e+001°)
3.90840895792390e+001	(1.18698302530721e+002dB,-9.07869714572034e+001°)
3.91741877107771e+001	(1.18678281216694e+002dB,-9.07906219564955e+001°)
3.92644935399588e+001	(1.18658259795369e+002dB,-9.07942766335014e+001°)
3.93550075455766e+001	(1.18638238266294e+002dB,-9.07979355075039e+001°)
3.94457302075266e+001	(1.18618216629010e+002dB,-9.08015985978233e+001°)
3.95366620068116e+001	(1.18598194883060e+002dB,-9.08052659237316e+001°)
3.96278034255427e+001	(1.18578173027982e+002dB,-9.08089375046105e+001°)
3.97191549469428e+001	(1.18558151063313e+002dB,-9.08126133598074e+001°)
3.98107170553485e+001	(1.18538128988586e+002dB,-9.08162935087017e+001°)
3.99024902362130e+001	(1.18518106803334e+002dB,-9.08199779707050e+001°)
3.99944749761085e+001	(1.18498084507086e+002dB,-9.08236667652468e+001°)
4.00866717627291e+001	(1.18478062099370e+002dB,-9.08273599117787e+001°)
4.01790810848928e+001	(1.18458039579710e+002dB,-9.08310574297615e+001°)
4.02717034325447e+001	(1.18438016947628e+002dB,-9.08347593387149e+001°)
4.03645392967593e+001	(1.18417994202645e+002dB,-9.08384656581253e+001°)
4.04575891697430e+001	(1.18397971344279e+002dB,-9.08421764075668e+001°)
4.05508535448371e+001	(1.18377948372043e+002dB,-9.08458916065767e+001°)
4.06443329165200e+001	(1.18357925285453e+002dB,-9.08496112747517e+001°)
4.07380277804100e+001	(1.18337902084016e+002dB,-9.08533354317138e+001°)
4.08319386332679e+001	(1.18317878767243e+002dB,-9.08570640970727e+001°)
4.09260659729998e+001	(1.18297855334638e+002dB,-9.08607972904983e+001°)
4.10204102986594e+001	(1.18277831785704e+002dB,-9.08645350316510e+001°)
4.11149721104509e+001	(1.18257808119942e+002dB,-9.08682773402641e+001°)
4.12097519097317e+001	(1.18237784336849e+002dB,-9.08720242360372e+001°)
4.13047501990148e+001	(1.18217760435923e+002dB,-9.08757757387217e+001°)
