Freq.	V(v01)*V(v02)*V(v03)*V(v04)*V(v05)*V(v06)
1.17327549471956e+003	(-4.18140479780401e-001dB,-5.76911015485473e+000°)
1.17381593248323e+003	(-4.18138929939908e-001dB,-5.77179934167433e+000°)
1.17435661918500e+003	(-4.18137378635692e-001dB,-5.77448981154584e+000°)
1.17489755493954e+003	(-4.18135825866275e-001dB,-5.77718156512238e+000°)
1.17543873986157e+003	(-4.18134271630302e-001dB,-5.77987460305765e+000°)
1.17598017406586e+003	(-4.18132715926309e-001dB,-5.78256892600559e+000°)
1.17652185766723e+003	(-4.18131158752889e-001dB,-5.78526453462061e+000°)
1.17706379078058e+003	(-4.18129600108601e-001dB,-5.78796142955742e+000°)
1.17760597352081e+003	(-4.18128039992041e-001dB,-5.79065961147128e+000°)
1.17814840600293e+003	(-4.18126478401786e-001dB,-5.79335908101763e+000°)
1.17869108834197e+003	(-4.18124915336382e-001dB,-5.79605983885249e+000°)
1.17923402065301e+003	(-4.18123350794478e-001dB,-5.79876188563218e+000°)
1.17977720305120e+003	(-4.18121784774555e-001dB,-5.80146522201338e+000°)
1.18032063565174e+003	(-4.18120217275275e-001dB,-5.80416984865324e+000°)
1.18086431856987e+003	(-4.18118648295089e-001dB,-5.80687576620928e+000°)
1.18140825192089e+003	(-4.18117077832681e-001dB,-5.80958297533935e+000°)
1.18195243582017e+003	(-4.18115505886546e-001dB,-5.81229147670180e+000°)
1.18249687038311e+003	(-4.18113932455284e-001dB,-5.81500127095527e+000°)
1.18304155572517e+003	(-4.18112357537420e-001dB,-5.81771235875883e+000°)
1.18358649196187e+003	(-4.18110781131572e-001dB,-5.82042474077203e+000°)
1.18413167920877e+003	(-4.18109203236247e-001dB,-5.82313841765465e+000°)
1.18467711758149e+003	(-4.18107623850015e-001dB,-5.82585339006702e+000°)
1.18522280719572e+003	(-4.18106042971453e-001dB,-5.82856965866972e+000°)
1.18576874816717e+003	(-4.18104460599117e-001dB,-5.83128722412387e+000°)
1.18631494061163e+003	(-4.18102876731553e-001dB,-5.83400608709085e+000°)
1.18686138464493e+003	(-4.18101291367278e-001dB,-5.83672624823255e+000°)
1.18740808038296e+003	(-4.18099704504920e-001dB,-5.83944770821120e+000°)
1.18795502794166e+003	(-4.18098116142957e-001dB,-5.84217046768938e+000°)
1.18850222743703e+003	(-4.18096526279986e-001dB,-5.84489452733023e+000°)
1.18904967898511e+003	(-4.18094934914542e-001dB,-5.84761988779707e+000°)
1.18959738270200e+003	(-4.18093342045131e-001dB,-5.85034654975372e+000°)
1.19014533870386e+003	(-4.18091747670377e-001dB,-5.85307451386452e+000°)
1.19069354710690e+003	(-4.18090151788715e-001dB,-5.85580378079392e+000°)
1.19124200802738e+003	(-4.18088554398787e-001dB,-5.85853435120708e+000°)
1.19179072158162e+003	(-4.18086955499092e-001dB,-5.86126622576930e+000°)
1.19233968788597e+003	(-4.18085355088135e-001dB,-5.86399940514649e+000°)
1.19288890705688e+003	(-4.18083753164515e-001dB,-5.86673389000480e+000°)
1.19343837921080e+003	(-4.18082149726743e-001dB,-5.86946968101085e+000°)
1.19398810446428e+003	(-4.18080544773323e-001dB,-5.87220677883167e+000°)
1.19453808293389e+003	(-4.18078938302827e-001dB,-5.87494518413464e+000°)
1.19508831473628e+003	(-4.18077330313801e-001dB,-5.87768489758760e+000°)
1.19563879998813e+003	(-4.18075720804702e-001dB,-5.88042591985871e+000°)
1.19618953880619e+003	(-4.18074109774124e-001dB,-5.88316825161665e+000°)
1.19674053130725e+003	(-4.18072497220550e-001dB,-5.88591189353039e+000°)
1.19729177760817e+003	(-4.18070883142530e-001dB,-5.88865684626936e+000°)
1.19784327782586e+003	(-4.18069267538585e-001dB,-5.89140311050339e+000°)
1.19839503207728e+003	(-4.18067650407232e-001dB,-5.89415068690265e+000°)
1.19894704047943e+003	(-4.18066031747009e-001dB,-5.89689957613776e+000°)
1.19949930314939e+003	(-4.18064411556390e-001dB,-5.89964977887980e+000°)
1.20005182020427e+003	(-4.18062789833937e-001dB,-5.90240129580016e+000°)
1.20060459176126e+003	(-4.18061166578129e-001dB,-5.90515412757069e+000°)
1.20115761793759e+003	(-4.18059541787536e-001dB,-5.90790827486361e+000°)
1.20171089885053e+003	(-4.18057915460602e-001dB,-5.91066373835153e+000°)
1.20226443461742e+003	(-4.18056287595886e-001dB,-5.91342051870755e+000°)
1.20281822535566e+003	(-4.18054658191910e-001dB,-5.91617861660503e+000°)
1.20337227118269e+003	(-4.18053027247118e-001dB,-5.91893803271791e+000°)
1.20392657221602e+003	(-4.18051394760061e-001dB,-5.92169876772040e+000°)
1.20448112857318e+003	(-4.18049760729248e-001dB,-5.92446082228717e+000°)
1.20503594037181e+003	(-4.18048125153180e-001dB,-5.92722419709331e+000°)
1.20559100772954e+003	(-4.18046488030333e-001dB,-5.92998889281425e+000°)
1.20614633076411e+003	(-4.18044849359241e-001dB,-5.93275491012588e+000°)
1.20670190959328e+003	(-4.18043209138375e-001dB,-5.93552224970453e+000°)
1.20725774433488e+003	(-4.18041567366286e-001dB,-5.93829091222686e+000°)
1.20781383510679e+003	(-4.18039924041420e-001dB,-5.94106089836999e+000°)
1.20837018202693e+003	(-4.18038279162211e-001dB,-5.94383220881141e+000°)
1.20892678521331e+003	(-4.18036632727304e-001dB,-5.94660484422906e+000°)
1.20948364478395e+003	(-4.18034984735072e-001dB,-5.94937880530124e+000°)
1.21004076085696e+003	(-4.18033335184061e-001dB,-5.95215409270674e+000°)
1.21059813355049e+003	(-4.18031684072730e-001dB,-5.95493070712463e+000°)
1.21115576298274e+003	(-4.18030031399597e-001dB,-5.95770864923452e+000°)
1.21171364927198e+003	(-4.18028377163089e-001dB,-5.96048791971636e+000°)
1.21227179253651e+003	(-4.18026721361774e-001dB,-5.96326851925050e+000°)
1.21283019289470e+003	(-4.18025063994085e-001dB,-5.96605044851780e+000°)
1.21338885046499e+003	(-4.18023405058469e-001dB,-5.96883370819938e+000°)
1.21394776536584e+003	(-4.18021744553491e-001dB,-5.97161829897687e+000°)
1.21450693771579e+003	(-4.18020082477539e-001dB,-5.97440422153234e+000°)
1.21506636763342e+003	(-4.18018418829148e-001dB,-5.97719147654812e+000°)
1.21562605523739e+003	(-4.18016753606798e-001dB,-5.97998006470709e+000°)
1.21618600064638e+003	(-4.18015086808894e-001dB,-5.98276998669258e+000°)
1.21674620397914e+003	(-4.18013418433981e-001dB,-5.98556124318819e+000°)
1.21730666535448e+003	(-4.18011748480513e-001dB,-5.98835383487800e+000°)
1.21786738489127e+003	(-4.18010076946934e-001dB,-5.99114776244652e+000°)
1.21842836270841e+003	(-4.18008403831714e-001dB,-5.99394302657866e+000°)
1.21898959892488e+003	(-4.18006729133329e-001dB,-5.99673962795976e+000°)
1.21955109365969e+003	(-4.18005052850248e-001dB,-5.99953756727551e+000°)
1.22011284703194e+003	(-4.18003374980939e-001dB,-6.00233684521211e+000°)
1.22067485916075e+003	(-4.18001695523840e-001dB,-6.00513746245611e+000°)
1.22123713016532e+003	(-4.18000014477418e-001dB,-6.00793941969453e+000°)
1.22179966016488e+003	(-4.17998331840147e-001dB,-6.01074271761468e+000°)
1.22236244927874e+003	(-4.17996647610445e-001dB,-6.01354735690445e+000°)
1.22292549762625e+003	(-4.17994961786815e-001dB,-6.01635333825207e+000°)
1.22348880532682e+003	(-4.17993274367668e-001dB,-6.01916066234617e+000°)
1.22405237249992e+003	(-4.17991585351495e-001dB,-6.02196932987578e+000°)
1.22461619926506e+003	(-4.17989894736713e-001dB,-6.02477934153044e+000°)
1.22518028574181e+003	(-4.17988202521753e-001dB,-6.02759069800006e+000°)
1.22574463204981e+003	(-4.17986508705113e-001dB,-6.03040339997491e+000°)
1.22630923830875e+003	(-4.17984813285221e-001dB,-6.03321744814575e+000°)
1.22687410463835e+003	(-4.17983116260524e-001dB,-6.03603284320369e+000°)
1.22743923115842e+003	(-4.17981417629424e-001dB,-6.03884958584043e+000°)
1.22800461798880e+003	(-4.17979717390400e-001dB,-6.04166767674785e+000°)
1.22857026524940e+003	(-4.17978015541894e-001dB,-6.04448711661839e+000°)
1.22913617306018e+003	(-4.17976312082294e-001dB,-6.04730790614492e+000°)
1.22970234154115e+003	(-4.17974607010103e-001dB,-6.05013004602071e+000°)
1.23026877081239e+003	(-4.17972900323698e-001dB,-6.05295353693937e+000°)
1.23083546099402e+003	(-4.17971192021572e-001dB,-6.05577837959504e+000°)
1.23140241220623e+003	(-4.17969482102088e-001dB,-6.05860457468220e+000°)
1.23196962456924e+003	(-4.17967770563713e-001dB,-6.06143212289587e+000°)
1.23253709820335e+003	(-4.17966057404879e-001dB,-6.06426102493133e+000°)
1.23310483322892e+003	(-4.17964342623986e-001dB,-6.06709128148443e+000°)
1.23367282976633e+003	(-4.17962626219489e-001dB,-6.06992289325136e+000°)
1.23424108793606e+003	(-4.17960908189767e-001dB,-6.07275586092875e+000°)
1.23480960785861e+003	(-4.17959188533314e-001dB,-6.07559018521365e+000°)
1.23537838965456e+003	(-4.17957467248454e-001dB,-6.07842586680356e+000°)
1.23594743344452e+003	(-4.17955744333672e-001dB,-6.08126290639635e+000°)
1.23651673934918e+003	(-4.17954019787384e-001dB,-6.08410130469042e+000°)
1.23708630748928e+003	(-4.17952293607959e-001dB,-6.08694106238443e+000°)
1.23765613798560e+003	(-4.17950565793866e-001dB,-6.08978218017760e+000°)
1.23822623095900e+003	(-4.17948836343458e-001dB,-6.09262465876961e+000°)
1.23879658653038e+003	(-4.17947105255215e-001dB,-6.09546849886035e+000°)
1.23936720482069e+003	(-4.17945372527481e-001dB,-6.09831370115041e+000°)
1.23993808595095e+003	(-4.17943638158710e-001dB,-6.10116026634058e+000°)
1.24050923004223e+003	(-4.17941902147266e-001dB,-6.10400819513225e+000°)
1.24108063721566e+003	(-4.17940164491586e-001dB,-6.10685748822710e+000°)
1.24165230759242e+003	(-4.17938425190008e-001dB,-6.10970814632732e+000°)
1.24222424129374e+003	(-4.17936684241037e-001dB,-6.11256017013552e+000°)
1.24279643844092e+003	(-4.17934941642992e-001dB,-6.11541356035471e+000°)
1.24336889915531e+003	(-4.17933197394284e-001dB,-6.11826831768832e+000°)
1.24394162355832e+003	(-4.17931451493291e-001dB,-6.12112444284028e+000°)
1.24451461177139e+003	(-4.17929703938444e-001dB,-6.12398193651488e+000°)
1.24508786391606e+003	(-4.17927954728161e-001dB,-6.12684079941683e+000°)
1.24566138011390e+003	(-4.17926203860773e-001dB,-6.12970103225136e+000°)
1.24623516048652e+003	(-4.17924451334686e-001dB,-6.13256263572400e+000°)
1.24680920515563e+003	(-4.17922697148304e-001dB,-6.13542561054089e+000°)
1.24738351424295e+003	(-4.17920941299961e-001dB,-6.13828995740838e+000°)
1.24795808787029e+003	(-4.17919183788110e-001dB,-6.14115567703344e+000°)
1.24853292615950e+003	(-4.17917424611066e-001dB,-6.14402277012336e+000°)
1.24910802923249e+003	(-4.17915663767267e-001dB,-6.14689123738592e+000°)
1.24968339721123e+003	(-4.17913901255065e-001dB,-6.14976107952930e+000°)
1.25025903021773e+003	(-4.17912137072833e-001dB,-6.15263229726216e+000°)
1.25083492837408e+003	(-4.17910371218972e-001dB,-6.15550489129351e+000°)
1.25141109180240e+003	(-4.17908603691808e-001dB,-6.15837886233292e+000°)
1.25198752062489e+003	(-4.17906834489778e-001dB,-6.16125421109023e+000°)
1.25256421496380e+003	(-4.17905063611186e-001dB,-6.16413093827583e+000°)
1.25314117494143e+003	(-4.17903291054446e-001dB,-6.16700904460057e+000°)
1.25371840068013e+003	(-4.17901516817900e-001dB,-6.16988853077559e+000°)
1.25429589230233e+003	(-4.17899740899932e-001dB,-6.17276939751261e+000°)
1.25487364993049e+003	(-4.17897963298885e-001dB,-6.17565164552375e+000°)
1.25545167368715e+003	(-4.17896184013137e-001dB,-6.17853527552149e+000°)
1.25602996369489e+003	(-4.17894403041041e-001dB,-6.18142028821890e+000°)
1.25660852007634e+003	(-4.17892620380957e-001dB,-6.18430668432929e+000°)
1.25718734295422e+003	(-4.17890836031254e-001dB,-6.18719446456660e+000°)
1.25776643245126e+003	(-4.17889049990266e-001dB,-6.19008362964508e+000°)
1.25834578869030e+003	(-4.17887262256380e-001dB,-6.19297418027944e+000°)
1.25892541179418e+003	(-4.17885472827910e-001dB,-6.19586611718486e+000°)
1.25950530188584e+003	(-4.17883681703229e-001dB,-6.19875944107695e+000°)
1.26008545908825e+003	(-4.17881888880656e-001dB,-6.20165415267171e+000°)
1.26066588352446e+003	(-4.17880094358575e-001dB,-6.20455025268568e+000°)
1.26124657531755e+003	(-4.17878298135326e-001dB,-6.20744774183579e+000°)
1.26182753459068e+003	(-4.17876500209209e-001dB,-6.21034662083934e+000°)
1.26240876146706e+003	(-4.17874700578607e-001dB,-6.21324689041415e+000°)
1.26299025606995e+003	(-4.17872899241889e-001dB,-6.21614855127852e+000°)
1.26357201852266e+003	(-4.17871096197318e-001dB,-6.21905160415109e+000°)
1.26415404894859e+003	(-4.17869291443272e-001dB,-6.22195604975096e+000°)
1.26473634747116e+003	(-4.17867484978116e-001dB,-6.22486188879774e+000°)
1.26531891421387e+003	(-4.17865676800137e-001dB,-6.22776912201147e+000°)
1.26590174930026e+003	(-4.17863866907655e-001dB,-6.23067775011253e+000°)
1.26648485285393e+003	(-4.17862055299036e-001dB,-6.23358777382183e+000°)
1.26706822499856e+003	(-4.17860241972620e-001dB,-6.23649919386076e+000°)
1.26765186585786e+003	(-4.17858426926699e-001dB,-6.23941201095108e+000°)
1.26823577555560e+003	(-4.17856610159611e-001dB,-6.24232622581500e+000°)
1.26881995421562e+003	(-4.17854791669666e-001dB,-6.24524183917523e+000°)
1.26940440196181e+003	(-4.17852971455207e-001dB,-6.24815885175483e+000°)
1.26998911891812e+003	(-4.17851149514521e-001dB,-6.25107726427742e+000°)
1.27057410520855e+003	(-4.17849325845974e-001dB,-6.25399707746699e+000°)
1.27115936095717e+003	(-4.17847500447849e-001dB,-6.25691829204798e+000°)
1.27174488628808e+003	(-4.17845673318448e-001dB,-6.25984090874533e+000°)
1.27233068132547e+003	(-4.17843844456153e-001dB,-6.26276492828433e+000°)
1.27291674619357e+003	(-4.17842013859178e-001dB,-6.26569035139082e+000°)
1.27350308101667e+003	(-4.17840181525888e-001dB,-6.26861717879102e+000°)
1.27408968591912e+003	(-4.17838347454587e-001dB,-6.27154541121166e+000°)
1.27467656102532e+003	(-4.17836511643570e-001dB,-6.27447504937983e+000°)
1.27526370645974e+003	(-4.17834674091181e-001dB,-6.27740609402316e+000°)
1.27585112234689e+003	(-4.17832834795619e-001dB,-6.28033854586964e+000°)
1.27643880881136e+003	(-4.17830993755313e-001dB,-6.28327240564780e+000°)
1.27702676597776e+003	(-4.17829150968496e-001dB,-6.28620767408653e+000°)
1.27761499397081e+003	(-4.17827306433443e-001dB,-6.28914435191528e+000°)
1.27820349291524e+003	(-4.17825460148500e-001dB,-6.29208243986380e+000°)
1.27879226293586e+003	(-4.17823612111929e-001dB,-6.29502193866245e+000°)
1.27938130415754e+003	(-4.17821762322053e-001dB,-6.29796284904195e+000°)
1.27997061670519e+003	(-4.17819910777085e-001dB,-6.30090517173347e+000°)
1.28056020070380e+003	(-4.17818057475410e-001dB,-6.30384890746869e+000°)
1.28115005627841e+003	(-4.17816202415293e-001dB,-6.30679405697967e+000°)
1.28174018355410e+003	(-4.17814345594966e-001dB,-6.30974062099897e+000°)
1.28233058265603e+003	(-4.17812487012747e-001dB,-6.31268860025956e+000°)
1.28292125370941e+003	(-4.17810626666951e-001dB,-6.31563799549496e+000°)
1.28351219683951e+003	(-4.17808764555749e-001dB,-6.31858880743902e+000°)
1.28410341217165e+003	(-4.17806900677570e-001dB,-6.32154103682614e+000°)
1.28469489983121e+003	(-4.17805035030547e-001dB,-6.32449468439110e+000°)
1.28528665994363e+003	(-4.17803167613076e-001dB,-6.32744975086918e+000°)
1.28587869263441e+003	(-4.17801298423315e-001dB,-6.33040623699615e+000°)
1.28647099802911e+003	(-4.17799427459625e-001dB,-6.33336414350812e+000°)
1.28706357625335e+003	(-4.17797554720243e-001dB,-6.33632347114179e+000°)
1.28765642743278e+003	(-4.17795680203438e-001dB,-6.33928422063419e+000°)
1.28824955169315e+003	(-4.17793803907474e-001dB,-6.34224639272298e+000°)
1.28884294916023e+003	(-4.17791925830587e-001dB,-6.34520998814608e+000°)
1.28943661995988e+003	(-4.17790045971071e-001dB,-6.34817500764198e+000°)
1.29003056421800e+003	(-4.17788164327188e-001dB,-6.35114145194959e+000°)
1.29062478206055e+003	(-4.17786280897174e-001dB,-6.35410932180833e+000°)
1.29121927361355e+003	(-4.17784395679320e-001dB,-6.35707861795802e+000°)
1.29181403900307e+003	(-4.17782508671846e-001dB,-6.36004934113893e+000°)
1.29240907835525e+003	(-4.17780619873015e-001dB,-6.36302149209190e+000°)
1.29300439179629e+003	(-4.17778729281123e-001dB,-6.36599507155811e+000°)
1.29359997945244e+003	(-4.17776836894334e-001dB,-6.36897008027920e+000°)
1.29419584145000e+003	(-4.17774942710951e-001dB,-6.37194651899739e+000°)
1.29479197791534e+003	(-4.17773046729197e-001dB,-6.37492438845522e+000°)
1.29538838897490e+003	(-4.17771148947351e-001dB,-6.37790368939575e+000°)
1.29598507475515e+003	(-4.17769249363620e-001dB,-6.38088442256255e+000°)
1.29658203538264e+003	(-4.17767347976229e-001dB,-6.38386658869960e+000°)
1.29717927098397e+003	(-4.17765444783470e-001dB,-6.38685018855135e+000°)
1.29777678168579e+003	(-4.17763539783553e-001dB,-6.38983522286270e+000°)
1.29837456761484e+003	(-4.17761632974728e-001dB,-6.39282169237906e+000°)
1.29897262889787e+003	(-4.17759724355166e-001dB,-6.39580959784622e+000°)
1.29957096566173e+003	(-4.17757813923188e-001dB,-6.39879894001051e+000°)
1.30016957803330e+003	(-4.17755901676947e-001dB,-6.40178971961872e+000°)
1.30076846613955e+003	(-4.17753987614724e-001dB,-6.40478193741808e+000°)
1.30136763010748e+003	(-4.17752071734728e-001dB,-6.40777559415627e+000°)
1.30196707006415e+003	(-4.17750154035177e-001dB,-6.41077069058145e+000°)
1.30256678613670e+003	(-4.17748234514258e-001dB,-6.41376722744230e+000°)
1.30316677845231e+003	(-4.17746313170255e-001dB,-6.41676520548784e+000°)
1.30376704713823e+003	(-4.17744390001371e-001dB,-6.41976462546771e+000°)
1.30436759232175e+003	(-4.17742465005779e-001dB,-6.42276548813193e+000°)
1.30496841413024e+003	(-4.17740538181766e-001dB,-6.42576779423098e+000°)
1.30556951269111e+003	(-4.17738609527478e-001dB,-6.42877154451583e+000°)
1.30617088813186e+003	(-4.17736679041152e-001dB,-6.43177673973795e+000°)
1.30677254058000e+003	(-4.17734746721017e-001dB,-6.43478338064924e+000°)
1.30737447016315e+003	(-4.17732812565234e-001dB,-6.43779146800200e+000°)
1.30797667700895e+003	(-4.17730876572072e-001dB,-6.44080100254918e+000°)
1.30857916124511e+003	(-4.17728938739661e-001dB,-6.44381198504405e+000°)
1.30918192299942e+003	(-4.17726999066271e-001dB,-6.44682441624037e+000°)
1.30978496239970e+003	(-4.17725057550039e-001dB,-6.44983829689242e+000°)
1.31038827957384e+003	(-4.17723114189210e-001dB,-6.45285362775497e+000°)
1.31099187464979e+003	(-4.17721168981989e-001dB,-6.45587040958315e+000°)
1.31159574775556e+003	(-4.17719221926506e-001dB,-6.45888864313268e+000°)
1.31219989901922e+003	(-4.17717273020998e-001dB,-6.46190832915970e+000°)
1.31280432856888e+003	(-4.17715322263677e-001dB,-6.46492946842080e+000°)
1.31340903653275e+003	(-4.17713369652701e-001dB,-6.46795206167309e+000°)
1.31401402303905e+003	(-4.17711415186257e-001dB,-6.47097610967415e+000°)
1.31461928821610e+003	(-4.17709458862524e-001dB,-6.47400161318198e+000°)
1.31522483219225e+003	(-4.17707500679724e-001dB,-6.47702857295512e+000°)
1.31583065509593e+003	(-4.17705540635984e-001dB,-6.48005698975253e+000°)
1.31643675705562e+003	(-4.17703578729522e-001dB,-6.48308686433369e+000°)
1.31704313819986e+003	(-4.17701614958502e-001dB,-6.48611819745858e+000°)
1.31764979865724e+003	(-4.17699649321106e-001dB,-6.48915098988755e+000°)
1.31825673855642e+003	(-4.17697681815523e-001dB,-6.49218524238151e+000°)
1.31886395802613e+003	(-4.17695712439885e-001dB,-6.49522095570188e+000°)
1.31947145719513e+003	(-4.17693741192395e-001dB,-6.49825813061041e+000°)
1.32007923619227e+003	(-4.17691768071196e-001dB,-6.50129676786950e+000°)
1.32068729514644e+003	(-4.17689793074440e-001dB,-6.50433686824190e+000°)
1.32129563418659e+003	(-4.17687816200353e-001dB,-6.50737843249091e+000°)
1.32190425344174e+003	(-4.17685837447078e-001dB,-6.51042146138034e+000°)
1.32251315304096e+003	(-4.17683856812736e-001dB,-6.51346595567433e+000°)
