Freq.	V(n004)/I(R3)
2.28034207200038e+001	(3.34457083820285e+001dB,-1.78358638137000e+002°)
2.28559880337539e+001	(3.34457248272489e+001dB,-1.78354856484304e+002°)
2.29086765276773e+001	(3.34457413509711e+001dB,-1.78351066127882e+002°)
2.29614864811232e+001	(3.34457579483157e+001dB,-1.78347267048763e+002°)
2.30144181740847e+001	(3.34457746279985e+001dB,-1.78343459225345e+002°)
2.30674718872003e+001	(3.34457913851368e+001dB,-1.78339642638569e+002°)
2.31206479017555e+001	(3.34458082012489e+001dB,-1.78335817271943e+002°)
2.31739464996844e+001	(3.34458251167730e+001dB,-1.78331983097647e+002°)
2.32273679635707e+001	(3.34458421041593e+001dB,-1.78328140100834e+002°)
2.32809125766497e+001	(3.34458591630510e+001dB,-1.78324288261414e+002°)
2.33345806228096e+001	(3.34458763066868e+001dB,-1.78320427556622e+002°)
2.33883723865931e+001	(3.34458935301743e+001dB,-1.78316557967140e+002°)
2.34422881531988e+001	(3.34459108240868e+001dB,-1.78312679474494e+002°)
2.34963282084826e+001	(3.34459282061906e+001dB,-1.78308792054887e+002°)
2.35504928389597e+001	(3.34459456670558e+001dB,-1.78304895689751e+002°)
2.36047823318053e+001	(3.34459632063156e+001dB,-1.78300990358720e+002°)
2.36591969748571e+001	(3.34459808326666e+001dB,-1.78297076039602e+002°)
2.37137370566161e+001	(3.34459985276087e+001dB,-1.78293152715492e+002°)
2.37684028662483e+001	(3.34460163179650e+001dB,-1.78289220360542e+002°)
2.38231946935865e+001	(3.34460341806996e+001dB,-1.78285278958656e+002°)
2.38781128291313e+001	(3.34460521335672e+001dB,-1.78281328485660e+002°)
2.39331575640534e+001	(3.34460701625936e+001dB,-1.78277368923596e+002°)
2.39883291901945e+001	(3.34460882809974e+001dB,-1.78273400249079e+002°)
2.40436280000689e+001	(3.34461064793333e+001dB,-1.78269422443170e+002°)
2.40990542868655e+001	(3.34461247617519e+001dB,-1.78265435484185e+002°)
2.41546083444489e+001	(3.34461431233367e+001dB,-1.78261439352202e+002°)
2.42102904673613e+001	(3.34461615727670e+001dB,-1.78257434024531e+002°)
2.42661009508237e+001	(3.34461801141880e+001dB,-1.78253419479336e+002°)
2.43220400907377e+001	(3.34461987336133e+001dB,-1.78249395698377e+002°)
2.43781081836871e+001	(3.34462174487816e+001dB,-1.78245362656985e+002°)
2.44343055269393e+001	(3.34462362366381e+001dB,-1.78241320338673e+002°)
2.44906324184470e+001	(3.34462551194505e+001dB,-1.78237268717749e+002°)
2.45470891568498e+001	(3.34462740877578e+001dB,-1.78233207774889e+002°)
2.46036760414758e+001	(3.34462931456942e+001dB,-1.78229137487966e+002°)
2.46603933723429e+001	(3.34463122837950e+001dB,-1.78225057837579e+002°)
2.47172414501608e+001	(3.34463315243206e+001dB,-1.78220968797795e+002°)
2.47742205763324e+001	(3.34463508351405e+001dB,-1.78216870353764e+002°)
2.48313310529552e+001	(3.34463702521087e+001dB,-1.78212762476654e+002°)
2.48885731828234e+001	(3.34463897476235e+001dB,-1.78208645150609e+002°)
2.49459472694291e+001	(3.34464093348729e+001dB,-1.78204518351343e+002°)
2.50034536169638e+001	(3.34464290179785e+001dB,-1.78200382056377e+002°)
2.50610925303206e+001	(3.34464487829302e+001dB,-1.78196236246943e+002°)
2.51188643150953e+001	(3.34464686474429e+001dB,-1.78192080897643e+002°)
2.51767692775881e+001	(3.34464885975027e+001dB,-1.78187915989623e+002°)
2.52348077248053e+001	(3.34465086417561e+001dB,-1.78183741499265e+002°)
2.52929799644609e+001	(3.34465287843149e+001dB,-1.78179557403836e+002°)
2.53512863049786e+001	(3.34465490066272e+001dB,-1.78175363685311e+002°)
2.54097270554925e+001	(3.34465693354633e+001dB,-1.78171160316105e+002°)
2.54683025258499e+001	(3.34465897477348e+001dB,-1.78166947279061e+002°)
2.55270130266120e+001	(3.34466102656757e+001dB,-1.78162724547423e+002°)
2.55858588690559e+001	(3.34466308707263e+001dB,-1.78158492103000e+002°)
2.56448403651767e+001	(3.34466515624544e+001dB,-1.78154249923730e+002°)
2.57039578276881e+001	(3.34466723630882e+001dB,-1.78149997982678e+002°)
2.57632115700252e+001	(3.34466932495296e+001dB,-1.78145736262494e+002°)
2.58226019063454e+001	(3.34467142440027e+001dB,-1.78141464736125e+002°)
2.58821291515304e+001	(3.34467353324702e+001dB,-1.78137183384202e+002°)
2.59417936211876e+001	(3.34467565054253e+001dB,-1.78132892186362e+002°)
2.60015956316522e+001	(3.34467777896187e+001dB,-1.78128591114395e+002°)
2.60615354999884e+001	(3.34467991710069e+001dB,-1.78124280148803e+002°)
2.61216135439915e+001	(3.34468206446094e+001dB,-1.78119959268102e+002°)
2.61818300821893e+001	(3.34468422190412e+001dB,-1.78115628447818e+002°)
2.62421854338439e+001	(3.34468638893174e+001dB,-1.78111287666369e+002°)
2.63026799189533e+001	(3.34468856685814e+001dB,-1.78106936898178e+002°)
2.63633138582533e+001	(3.34469075427794e+001dB,-1.78102576123538e+002°)
2.64240875732189e+001	(3.34469295205180e+001dB,-1.78098205317754e+002°)
2.64850013860665e+001	(3.34469515922719e+001dB,-1.78093824460046e+002°)
2.65460556197548e+001	(3.34469737802406e+001dB,-1.78089433522620e+002°)
2.66072505979875e+001	(3.34469960612975e+001dB,-1.78085032487585e+002°)
2.66685866452142e+001	(3.34470184440406e+001dB,-1.78080621330031e+002°)
2.67300640866326e+001	(3.34470409280010e+001dB,-1.78076200026992e+002°)
2.67916832481898e+001	(3.34470635172401e+001dB,-1.78071768554442e+002°)
2.68534444565845e+001	(3.34470862158172e+001dB,-1.78067326888299e+002°)
2.69153480392686e+001	(3.34471090187245e+001dB,-1.78062875006444e+002°)
2.69773943244486e+001	(3.34471319254846e+001dB,-1.78058412885703e+002°)
2.70395836410879e+001	(3.34471549401502e+001dB,-1.78053940501837e+002°)
2.71019163189079e+001	(3.34471780531746e+001dB,-1.78049457833601e+002°)
2.71643926883902e+001	(3.34472012686062e+001dB,-1.78044964856661e+002°)
2.72270130807785e+001	(3.34472246086210e+001dB,-1.78040461542527e+002°)
2.72897778280798e+001	(3.34472480455358e+001dB,-1.78035947873892e+002°)
2.73526872630665e+001	(3.34472715879250e+001dB,-1.78031423825235e+002°)
2.74157417192782e+001	(3.34472952488928e+001dB,-1.78026889369933e+002°)
2.74789415310234e+001	(3.34473190098144e+001dB,-1.78022344488515e+002°)
2.75422870333811e+001	(3.34473428792573e+001dB,-1.78017789155284e+002°)
2.76057785622029e+001	(3.34473668703191e+001dB,-1.78013223343439e+002°)
2.76694164541145e+001	(3.34473909598357e+001dB,-1.78008647034416e+002°)
2.77332010465178e+001	(3.34474151654326e+001dB,-1.78004060200269e+002°)
2.77971326775923e+001	(3.34474394820708e+001dB,-1.77999462818186e+002°)
2.78612116862971e+001	(3.34474639137741e+001dB,-1.77994854863218e+002°)
2.79254384123728e+001	(3.34474884509663e+001dB,-1.77990236313505e+002°)
2.79898131963430e+001	(3.34475131021989e+001dB,-1.77985607142947e+002°)
2.80543363795165e+001	(3.34475378760210e+001dB,-1.77980967325374e+002°)
2.81190083039888e+001	(3.34475627537847e+001dB,-1.77976316840885e+002°)
2.81838293126439e+001	(3.34475877530993e+001dB,-1.77971655661092e+002°)
2.82487997491564e+001	(3.34476128643769e+001dB,-1.77966983763888e+002°)
2.83139199579932e+001	(3.34476380916249e+001dB,-1.77962301123941e+002°)
2.83791902844149e+001	(3.34476634433805e+001dB,-1.77957607714790e+002°)
2.84446110744785e+001	(3.34476889009839e+001dB,-1.77952903516315e+002°)
2.85101826750385e+001	(3.34477144729675e+001dB,-1.77948188501959e+002°)
2.85759054337488e+001	(3.34477401723938e+001dB,-1.77943462644017e+002°)
2.86417796990652e+001	(3.34477659896608e+001dB,-1.77938725920082e+002°)
2.87078058202463e+001	(3.34477919196961e+001dB,-1.77933978306639e+002°)
2.87739841473560e+001	(3.34478179755549e+001dB,-1.77929219775803e+002°)
2.88403150312654e+001	(3.34478441476278e+001dB,-1.77924450305026e+002°)
2.89067988236541e+001	(3.34478704489650e+001dB,-1.77919669866298e+002°)
2.89734358770126e+001	(3.34478968563546e+001dB,-1.77914878440232e+002°)
2.90402265446438e+001	(3.34479233964392e+001dB,-1.77910075995441e+002°)
2.91071711806654e+001	(3.34479500505344e+001dB,-1.77905262511356e+002°)
2.91742701400110e+001	(3.34479768362129e+001dB,-1.77900437958628e+002°)
2.92415237784327e+001	(3.34480037393177e+001dB,-1.77895602315508e+002°)
2.93089324525025e+001	(3.34480307774164e+001dB,-1.77890755552512e+002°)
2.93764965196146e+001	(3.34480579318145e+001dB,-1.77885897648893e+002°)
2.94442163379869e+001	(3.34480852110096e+001dB,-1.77881028577254e+002°)
2.95120922666632e+001	(3.34481126098992e+001dB,-1.77876148313453e+002°)
2.95801246655148e+001	(3.34481401460408e+001dB,-1.77871256827743e+002°)
2.96483138952427e+001	(3.34481678052620e+001dB,-1.77866354098084e+002°)
2.97166603173796e+001	(3.34481955915174e+001dB,-1.77861440097945e+002°)
2.97851642942912e+001	(3.34482235042269e+001dB,-1.77856514801851e+002°)
2.98538261891789e+001	(3.34482515473399e+001dB,-1.77851578183150e+002°)
2.99226463660812e+001	(3.34482797157384e+001dB,-1.77846630217377e+002°)
2.99916251898758e+001	(3.34483080224314e+001dB,-1.77841670875513e+002°)
3.00607630262816e+001	(3.34483364532309e+001dB,-1.77836700135230e+002°)
3.01300602418605e+001	(3.34483650211404e+001dB,-1.77831717967389e+002°)
3.01995172040194e+001	(3.34483937119665e+001dB,-1.77826724349567e+002°)
3.02691342810123e+001	(3.34484225387074e+001dB,-1.77821719252499e+002°)
3.03389118419420e+001	(3.34484514962290e+001dB,-1.77816702651392e+002°)
3.04088502567621e+001	(3.34484805884593e+001dB,-1.77811674519124e+002°)
3.04789498962791e+001	(3.34485098193237e+001dB,-1.77806634828507e+002°)
3.05492111321544e+001	(3.34485391836797e+001dB,-1.77801583554583e+002°)
3.06196343369060e+001	(3.34485686809146e+001dB,-1.77796520671201e+002°)
3.06902198839108e+001	(3.34485983149455e+001dB,-1.77791446151000e+002°)
3.07609681474063e+001	(3.34486280851541e+001dB,-1.77786359967709e+002°)
3.08318795024928e+001	(3.34486579909193e+001dB,-1.77781262095003e+002°)
3.09029543251352e+001	(3.34486880406822e+001dB,-1.77776152504179e+002°)
3.09741929921651e+001	(3.34487182247512e+001dB,-1.77771031171111e+002°)
3.10455958812828e+001	(3.34487485424967e+001dB,-1.77765898069308e+002°)
3.11171633710594e+001	(3.34487790068836e+001dB,-1.77760753168714e+002°)
3.11888958409386e+001	(3.34488096127444e+001dB,-1.77755596443874e+002°)
3.12607936712388e+001	(3.34488403549083e+001dB,-1.77750427869286e+002°)
3.13328572431551e+001	(3.34488712417993e+001dB,-1.77745247415874e+002°)
3.14050869387614e+001	(3.34489022682410e+001dB,-1.77740055058021e+002°)
3.14774831410124e+001	(3.34489334471839e+001dB,-1.77734850765336e+002°)
3.15500462337455e+001	(3.34489647553160e+001dB,-1.77729634516821e+002°)
3.16227766016830e+001	(3.34489962146468e+001dB,-1.77724406279597e+002°)
3.16956746304341e+001	(3.34490278245206e+001dB,-1.77719166026626e+002°)
3.17687407064969e+001	(3.34490595752140e+001dB,-1.77713913733202e+002°)
3.18419752172605e+001	(3.34490914705976e+001dB,-1.77708649370994e+002°)
3.19153785510068e+001	(3.34491235054746e+001dB,-1.77703372914004e+002°)
3.19889510969132e+001	(3.34491556973069e+001dB,-1.77698084330177e+002°)
3.20626932450539e+001	(3.34491880318268e+001dB,-1.77692783595789e+002°)
3.21366053864024e+001	(3.34492205174252e+001dB,-1.77687470681055e+002°)
3.22106879128335e+001	(3.34492531579580e+001dB,-1.77682145557324e+002°)
3.22849412171255e+001	(3.34492859482130e+001dB,-1.77676808198299e+002°)
3.23593656929620e+001	(3.34493188875072e+001dB,-1.77671458576422e+002°)
3.24339617349341e+001	(3.34493519751548e+001dB,-1.77666096664079e+002°)
3.25087297385426e+001	(3.34493852195315e+001dB,-1.77660722431154e+002°)
3.25836701002001e+001	(3.34494186199451e+001dB,-1.77655335849901e+002°)
3.26587832172328e+001	(3.34494521711680e+001dB,-1.77649936893742e+002°)
3.27340694878830e+001	(3.34494858770341e+001dB,-1.77644525533593e+002°)
3.28095293113111e+001	(3.34495197323094e+001dB,-1.77639101742767e+002°)
3.28851630875975e+001	(3.34495537544189e+001dB,-1.77633665488352e+002°)
3.29609712177449e+001	(3.34495879245248e+001dB,-1.77628216747240e+002°)
3.30369541036806e+001	(3.34496222555132e+001dB,-1.77622755487622e+002°)
3.31131121482583e+001	(3.34496567466699e+001dB,-1.77617281681327e+002°)
3.31894457552602e+001	(3.34496913927448e+001dB,-1.77611795301375e+002°)
3.32659553293996e+001	(3.34497262020818e+001dB,-1.77606296316988e+002°)
3.33426412763226e+001	(3.34497611739570e+001dB,-1.77600784699813e+002°)
3.34195040026106e+001	(3.34497962985780e+001dB,-1.77595260423948e+002°)
3.34965439157819e+001	(3.34498315888114e+001dB,-1.77589723457165e+002°)
3.35737614242946e+001	(3.34498670484559e+001dB,-1.77584173769663e+002°)
3.36511569375482e+001	(3.34499026586442e+001dB,-1.77578611337894e+002°)
3.37287308658860e+001	(3.34499384412981e+001dB,-1.77573036126891e+002°)
3.38064836205973e+001	(3.34499743911411e+001dB,-1.77567448109191e+002°)
3.38844156139194e+001	(3.34500105028935e+001dB,-1.77561847257284e+002°)
3.39625272590400e+001	(3.34500467803370e+001dB,-1.77556233541060e+002°)
3.40408189700992e+001	(3.34500832227175e+001dB,-1.77550606931616e+002°)
3.41192911621920e+001	(3.34501198383425e+001dB,-1.77544967397428e+002°)
3.41979442513700e+001	(3.34501566173862e+001dB,-1.77539314912025e+002°)
3.42767786546441e+001	(3.34501935681491e+001dB,-1.77533649443752e+002°)
3.43557947899865e+001	(3.34502306898634e+001dB,-1.77527970963450e+002°)
3.44349930763329e+001	(3.34502679817579e+001dB,-1.77522279441901e+002°)
3.45143739335847e+001	(3.34503054475904e+001dB,-1.77516574848529e+002°)
3.45939377826113e+001	(3.34503430865825e+001dB,-1.77510857153987e+002°)
3.46736850452522e+001	(3.34503808934201e+001dB,-1.77505126330171e+002°)
3.47536161443196e+001	(3.34504188763829e+001dB,-1.77499382345011e+002°)
3.48337315036002e+001	(3.34504570346821e+001dB,-1.77493625168969e+002°)
3.49140315478577e+001	(3.34504953720577e+001dB,-1.77487854771137e+002°)
3.49945167028348e+001	(3.34505338877138e+001dB,-1.77482071121847e+002°)
3.50751873952558e+001	(3.34505725717860e+001dB,-1.77476274194007e+002°)
3.51560440528288e+001	(3.34506114461335e+001dB,-1.77470463951244e+002°)
3.52370871042477e+001	(3.34506504872872e+001dB,-1.77464640370299e+002°)
3.53183169791947e+001	(3.34506897170990e+001dB,-1.77458803414646e+002°)
3.53997341083425e+001	(3.34507291211576e+001dB,-1.77452953058277e+002°)
3.54813389233566e+001	(3.34507687077101e+001dB,-1.77447089268494e+002°)
3.55631318568975e+001	(3.34508084850000e+001dB,-1.77441212012513e+002°)
3.56451133426234e+001	(3.34508484386050e+001dB,-1.77435321264159e+002°)
3.57272838151919e+001	(3.34508885767612e+001dB,-1.77429416990523e+002°)
3.58096437102626e+001	(3.34509288941035e+001dB,-1.77423499162646e+002°)
3.58921934644995e+001	(3.34509694033931e+001dB,-1.77417567746125e+002°)
3.59749335155732e+001	(3.34510101037898e+001dB,-1.77411622710513e+002°)
3.60578643021632e+001	(3.34510509808527e+001dB,-1.77405664029365e+002°)
3.61409862639603e+001	(3.34510920518637e+001dB,-1.77399691666708e+002°)
3.62242998416688e+001	(3.34511333159715e+001dB,-1.77393705591900e+002°)
3.63078054770091e+001	(3.34511747677883e+001dB,-1.77387705775601e+002°)
3.63915036127197e+001	(3.34512164064551e+001dB,-1.77381692187055e+002°)
3.64753946925597e+001	(3.34512582447062e+001dB,-1.77375664791332e+002°)
3.65594791613115e+001	(3.34513002680774e+001dB,-1.77369623561643e+002°)
3.66437574647823e+001	(3.34513424892953e+001dB,-1.77363568462914e+002°)
3.67282300498074e+001	(3.34513848984204e+001dB,-1.77357499466872e+002°)
3.68128973642521e+001	(3.34514275127037e+001dB,-1.77351416536905e+002°)
3.68977598570140e+001	(3.34514703221978e+001dB,-1.77345319644608e+002°)
3.69828179780256e+001	(3.34515133214838e+001dB,-1.77339208760149e+002°)
3.70680721782565e+001	(3.34515565142036e+001dB,-1.77333083850857e+002°)
3.71535229097162e+001	(3.34515999221249e+001dB,-1.77326944878407e+002°)
3.72391706254558e+001	(3.34516435216870e+001dB,-1.77320791818335e+002°)
3.73250157795710e+001	(3.34516873210521e+001dB,-1.77314624636361e+002°)
3.74110588272043e+001	(3.34517313193136e+001dB,-1.77308443300929e+002°)
3.74973002245473e+001	(3.34517755291582e+001dB,-1.77302247776192e+002°)
3.75837404288433e+001	(3.34518199360738e+001dB,-1.77296038034675e+002°)
3.76703798983898e+001	(3.34518645482063e+001dB,-1.77289814041799e+002°)
3.77572190925405e+001	(3.34519093646326e+001dB,-1.77283575765736e+002°)
3.78442584717082e+001	(3.34519543934906e+001dB,-1.77277323171746e+002°)
3.79314984973671e+001	(3.34519996202516e+001dB,-1.77271056232130e+002°)
3.80189396320550e+001	(3.34520450621097e+001dB,-1.77264774909162e+002°)
3.81065823393762e+001	(3.34520907181254e+001dB,-1.77258479170728e+002°)
3.81944270840035e+001	(3.34521365737573e+001dB,-1.77252168988953e+002°)
3.82824743316811e+001	(3.34521826461870e+001dB,-1.77245844325872e+002°)
3.83707245492267e+001	(3.34522289344621e+001dB,-1.77239505149168e+002°)
3.84591782045342e+001	(3.34522754330936e+001dB,-1.77233151427904e+002°)
3.85478357665760e+001	(3.34523221365879e+001dB,-1.77226783131093e+002°)
3.86366977054058e+001	(3.34523690621095e+001dB,-1.77220400220439e+002°)
3.87257644921606e+001	(3.34524162041564e+001dB,-1.77214002664802e+002°)
3.88150365990637e+001	(3.34524635617546e+001dB,-1.77207590431532e+002°)
3.89045144994269e+001	(3.34525111384582e+001dB,-1.77201163486453e+002°)
3.89941986676532e+001	(3.34525589378169e+001dB,-1.77194721795313e+002°)
3.90840895792390e+001	(3.34526069497788e+001dB,-1.77188265328184e+002°)
3.91741877107771e+001	(3.34526551869496e+001dB,-1.77181794047741e+002°)
3.92644935399588e+001	(3.34527036483332e+001dB,-1.77175307920981e+002°)
3.93550075455766e+001	(3.34527523374618e+001dB,-1.77168806913356e+002°)
3.94457302075266e+001	(3.34528012397330e+001dB,-1.77162290996166e+002°)
3.95366620068116e+001	(3.34528503677348e+001dB,-1.77155760131776e+002°)
3.96278034255427e+001	(3.34528997295180e+001dB,-1.77149214283934e+002°)
3.97191549469428e+001	(3.34529493195317e+001dB,-1.77142653420769e+002°)
3.98107170553485e+001	(3.34529991276881e+001dB,-1.77136077511856e+002°)
3.99024902362130e+001	(3.34530491665567e+001dB,-1.77129486519235e+002°)
3.99944749761085e+001	(3.34530994487026e+001dB,-1.77122880404841e+002°)
4.00866717627291e+001	(3.34531499504269e+001dB,-1.77116259142547e+002°)
4.01790810848928e+001	(3.34532006933503e+001dB,-1.77109622691136e+002°)
4.02717034325447e+001	(3.34532516582968e+001dB,-1.77102971022873e+002°)
4.03645392967593e+001	(3.34533028623453e+001dB,-1.77096304097879e+002°)
4.04575891697430e+001	(3.34533543044403e+001dB,-1.77089621882235e+002°)
4.05508535448371e+001	(3.34534059835217e+001dB,-1.77082924341953e+002°)
4.06443329165200e+001	(3.34534578985244e+001dB,-1.77076211442982e+002°)
4.07380277804100e+001	(3.34535100574435e+001dB,-1.77069483148141e+002°)
4.08319386332679e+001	(3.34535624501396e+001dB,-1.77062739426291e+002°)
4.09260659729998e+001	(3.34536150891308e+001dB,-1.77055980238568e+002°)
4.10204102986594e+001	(3.34536679642680e+001dB,-1.77049205553702e+002°)
4.11149721104509e+001	(3.34537210835270e+001dB,-1.77042415334209e+002°)
4.12097519097317e+001	(3.34537744503466e+001dB,-1.77035609544056e+002°)
4.13047501990148e+001	(3.34538280681602e+001dB,-1.77028788147128e+002°)
