Freq.	V(n004)/I(R1)
2.28034207200038e+001	(3.34457844879008e+001dB,-1.78357834825473e+002°)
2.28559880337539e+001	(3.34458009427136e+001dB,-1.78354051320817e+002°)
2.29086765276773e+001	(3.34458174732361e+001dB,-1.78350259108704e+002°)
2.29614864811232e+001	(3.34458340804806e+001dB,-1.78346458169035e+002°)
2.30144181740847e+001	(3.34458507636446e+001dB,-1.78342648482011e+002°)
2.30674718872003e+001	(3.34458675241904e+001dB,-1.78338830027356e+002°)
2.31206479017555e+001	(3.34458843622189e+001dB,-1.78335002785009e+002°)
2.31739464996844e+001	(3.34459012773761e+001dB,-1.78331166734950e+002°)
2.32273679635707e+001	(3.34459182706662e+001dB,-1.78327321856856e+002°)
2.32809125766497e+001	(3.34459353426385e+001dB,-1.78323468130442e+002°)
2.33345806228096e+001	(3.34459524929342e+001dB,-1.78319605535555e+002°)
2.33883723865931e+001	(3.34459697225525e+001dB,-1.78315734051732e+002°)
2.34422881531988e+001	(3.34459870315846e+001dB,-1.78311853658642e+002°)
2.34963282084826e+001	(3.34460044201200e+001dB,-1.78307964335908e+002°)
2.35504928389597e+001	(3.34460218896061e+001dB,-1.78304066062840e+002°)
2.36047823318053e+001	(3.34460394392227e+001dB,-1.78300158819148e+002°)
2.36591969748571e+001	(3.34460570699607e+001dB,-1.78296242584139e+002°)
2.37137370566161e+001	(3.34460747814497e+001dB,-1.78292317337342e+002°)
2.37684028662483e+001	(3.34460925751305e+001dB,-1.78288383057883e+002°)
2.38231946935865e+001	(3.34461104506292e+001dB,-1.78284439725200e+002°)
2.38781128291313e+001	(3.34461284089300e+001dB,-1.78280487318414e+002°)
2.39331575640534e+001	(3.34461464496557e+001dB,-1.78276525816870e+002°)
2.39883291901945e+001	(3.34461645737870e+001dB,-1.78272555199597e+002°)
2.40436280000689e+001	(3.34461827809431e+001dB,-1.78268575445848e+002°)
2.40990542868655e+001	(3.34462010730079e+001dB,-1.78264586534377e+002°)
2.41546083444489e+001	(3.34462194486907e+001dB,-1.78260588444525e+002°)
2.42102904673613e+001	(3.34462379094184e+001dB,-1.78256581155043e+002°)
2.42661009508237e+001	(3.34462564552566e+001dB,-1.78252564644904e+002°)
2.43220400907377e+001	(3.34462750867222e+001dB,-1.78248538892948e+002°)
2.43781081836871e+001	(3.34462938038773e+001dB,-1.78244503878055e+002°)
2.44343055269393e+001	(3.34463126076886e+001dB,-1.78240459578877e+002°)
2.44906324184470e+001	(3.34463314977611e+001dB,-1.78236405974293e+002°)
2.45470891568498e+001	(3.34463504755113e+001dB,-1.78232343042766e+002°)
2.46036760414758e+001	(3.34463695405406e+001dB,-1.78228270763082e+002°)
2.46603933723429e+001	(3.34463886933553e+001dB,-1.78224189113792e+002°)
2.47172414501608e+001	(3.34464079344597e+001dB,-1.78220098073403e+002°)
2.47742205763324e+001	(3.34464272643564e+001dB,-1.78215997620369e+002°)
2.48313310529552e+001	(3.34464466830929e+001dB,-1.78211887733194e+002°)
2.48885731828234e+001	(3.34464661920745e+001dB,-1.78207768390050e+002°)
2.49459472694291e+001	(3.34464857904385e+001dB,-1.78203639569532e+002°)
2.50034536169638e+001	(3.34465054791332e+001dB,-1.78199501249809e+002°)
2.50610925303206e+001	(3.34465252591051e+001dB,-1.78195353409003e+002°)
2.51188643150953e+001	(3.34465451299392e+001dB,-1.78191196025468e+002°)
2.51767692775881e+001	(3.34465650925781e+001dB,-1.78187029077230e+002°)
2.52348077248053e+001	(3.34465851470562e+001dB,-1.78182852542453e+002°)
2.52929799644609e+001	(3.34466052943124e+001dB,-1.78178666399061e+002°)
2.53512863049786e+001	(3.34466255339239e+001dB,-1.78174470625218e+002°)
2.54097270554925e+001	(3.34466458672791e+001dB,-1.78170265198657e+002°)
2.54683025258499e+001	(3.34466662944045e+001dB,-1.78166050097345e+002°)
2.55270130266120e+001	(3.34466868157782e+001dB,-1.78161825299107e+002°)
2.55858588690559e+001	(3.34467074314228e+001dB,-1.78157590781815e+002°)
2.56448403651767e+001	(3.34467281427189e+001dB,-1.78153346523001e+002°)
2.57039578276881e+001	(3.34467489487787e+001dB,-1.78149092500632e+002°)
2.57632115700252e+001	(3.34467698514321e+001dB,-1.78144828692044e+002°)
2.58226019063454e+001	(3.34467908502407e+001dB,-1.78140555075006e+002°)
2.58821291515304e+001	(3.34468119456705e+001dB,-1.78136271627047e+002°)
2.59417936211876e+001	(3.34468331381857e+001dB,-1.78131978325643e+002°)
2.60015956316522e+001	(3.34468544287015e+001dB,-1.78127675148124e+002°)
2.60615354999884e+001	(3.34468758176780e+001dB,-1.78123362071866e+002°)
2.61216135439915e+001	(3.34468973051198e+001dB,-1.78119039074294e+002°)
2.61818300821893e+001	(3.34469188914831e+001dB,-1.78114706132683e+002°)
2.62421854338439e+001	(3.34469405772216e+001dB,-1.78110363224260e+002°)
2.63026799189533e+001	(3.34469623632405e+001dB,-1.78106010326101e+002°)
2.63633138582533e+001	(3.34469842499895e+001dB,-1.78101647415330e+002°)
2.64240875732189e+001	(3.34470062370099e+001dB,-1.78097274469219e+002°)
2.64850013860665e+001	(3.34470283256537e+001dB,-1.78092891464593e+002°)
2.65460556197548e+001	(3.34470505159111e+001dB,-1.78088498378522e+002°)
2.66072505979875e+001	(3.34470728091302e+001dB,-1.78084095187728e+002°)
2.66685866452142e+001	(3.34470952048435e+001dB,-1.78079681869281e+002°)
2.67300640866326e+001	(3.34471177030352e+001dB,-1.78075258400098e+002°)
2.67916832481898e+001	(3.34471403059531e+001dB,-1.78070824756546e+002°)
2.68534444565845e+001	(3.34471630126704e+001dB,-1.78066380915640e+002°)
2.69153480392686e+001	(3.34471858245242e+001dB,-1.78061926853843e+002°)
2.69773943244486e+001	(3.34472087410367e+001dB,-1.78057462547970e+002°)
2.70395836410879e+001	(3.34472317630874e+001dB,-1.78052987974479e+002°)
2.71019163189079e+001	(3.34472548915537e+001dB,-1.78048503109777e+002°)
2.71643926883902e+001	(3.34472781268578e+001dB,-1.78044007930319e+002°)
2.72270130807785e+001	(3.34473014689660e+001dB,-1.78039502412613e+002°)
2.72897778280798e+001	(3.34473249192025e+001dB,-1.78034986532805e+002°)
2.73526872630665e+001	(3.34473484766228e+001dB,-1.78030460267503e+002°)
2.74157417192782e+001	(3.34473721434530e+001dB,-1.78025923592543e+002°)
2.74789415310234e+001	(3.34473959191976e+001dB,-1.78021376484324e+002°)
2.75422870333811e+001	(3.34474198047184e+001dB,-1.78016818918886e+002°)
2.76057785622029e+001	(3.34474437999684e+001dB,-1.78012250872420e+002°)
2.76694164541145e+001	(3.34474679058049e+001dB,-1.78007672320861e+002°)
2.77332010465178e+001	(3.34474921230831e+001dB,-1.78003083240087e+002°)
2.77971326775923e+001	(3.34475164522024e+001dB,-1.77998483606028e+002°)
2.78612116862971e+001	(3.34475408926534e+001dB,-1.77993873394770e+002°)
2.79254384123728e+001	(3.34475654466441e+001dB,-1.77989252581717e+002°)
2.79898131963430e+001	(3.34475901132072e+001dB,-1.77984621142956e+002°)
2.80543363795165e+001	(3.34476148940926e+001dB,-1.77979979053887e+002°)
2.81190083039888e+001	(3.34476397887818e+001dB,-1.77975326290383e+002°)
2.81838293126439e+001	(3.34476647981135e+001dB,-1.77970662827950e+002°)
2.82487997491564e+001	(3.34476899229239e+001dB,-1.77965988642036e+002°)
2.83139199579932e+001	(3.34477151640472e+001dB,-1.77961303708037e+002°)
2.83791902844149e+001	(3.34477405209552e+001dB,-1.77956608001612e+002°)
2.84446110744785e+001	(3.34477659944772e+001dB,-1.77951901498050e+002°)
2.85101826750385e+001	(3.34477915863462e+001dB,-1.77947184172368e+002°)
2.85759054337488e+001	(3.34478172955739e+001dB,-1.77942456000172e+002°)
2.86417796990652e+001	(3.34478431229821e+001dB,-1.77937716956587e+002°)
2.87078058202463e+001	(3.34478690702967e+001dB,-1.77932967016463e+002°)
2.87739841473560e+001	(3.34478951369752e+001dB,-1.77928206155138e+002°)
2.88403150312654e+001	(3.34479213233788e+001dB,-1.77923434347678e+002°)
2.89067988236541e+001	(3.34479476307728e+001dB,-1.77918651568877e+002°)
2.89734358770126e+001	(3.34479740595137e+001dB,-1.77913857793693e+002°)
2.90402265446438e+001	(3.34480006099553e+001dB,-1.77909052997025e+002°)
2.91071711806654e+001	(3.34480272829021e+001dB,-1.77904237153610e+002°)
2.91742701400110e+001	(3.34480540787031e+001dB,-1.77899410238239e+002°)
2.92415237784327e+001	(3.34480809981578e+001dB,-1.77894572225538e+002°)
2.93089324525025e+001	(3.34481080416099e+001dB,-1.77889723090185e+002°)
2.93764965196146e+001	(3.34481352094007e+001dB,-1.77884862806805e+002°)
2.94442163379869e+001	(3.34481625032284e+001dB,-1.77879991349634e+002°)
2.95120922666632e+001	(3.34481899220695e+001dB,-1.77875108693516e+002°)
2.95801246655148e+001	(3.34482174676171e+001dB,-1.77870214812574e+002°)
2.96483138952427e+001	(3.34482451397489e+001dB,-1.77865309681321e+002°)
2.97166603173796e+001	(3.34482729396996e+001dB,-1.77860393273876e+002°)
2.97851642942912e+001	(3.34483008687013e+001dB,-1.77855465564303e+002°)
2.98538261891789e+001	(3.34483289252641e+001dB,-1.77850526527280e+002°)
2.99226463660812e+001	(3.34483571110680e+001dB,-1.77845576136646e+002°)
2.99916251898758e+001	(3.34483854277905e+001dB,-1.77840614366182e+002°)
3.00607630262816e+001	(3.34484138743868e+001dB,-1.77835641190284e+002°)
3.01300602418605e+001	(3.34484424520757e+001dB,-1.77830656582733e+002°)
3.01995172040194e+001	(3.34484711616202e+001dB,-1.77825660517361e+002°)
3.02691342810123e+001	(3.34485000033272e+001dB,-1.77820652968059e+002°)
3.03389118419420e+001	(3.34485289779541e+001dB,-1.77815633908544e+002°)
3.04088502567621e+001	(3.34485580862557e+001dB,-1.77810603312480e+002°)
3.04789498962791e+001	(3.34485873289839e+001dB,-1.77805561153467e+002°)
3.05492111321544e+001	(3.34486167064348e+001dB,-1.77800507405167e+002°)
3.06196343369060e+001	(3.34486462189015e+001dB,-1.77795442041182e+002°)
3.06902198839108e+001	(3.34486758671277e+001dB,-1.77790365034943e+002°)
3.07609681474063e+001	(3.34487056532141e+001dB,-1.77785276359474e+002°)
3.08318795024928e+001	(3.34487355756325e+001dB,-1.77780175988666e+002°)
3.09029543251352e+001	(3.34487656360246e+001dB,-1.77775063895542e+002°)
3.09741929921651e+001	(3.34487958346697e+001dB,-1.77769940053416e+002°)
3.10455958812828e+001	(3.34488261732038e+001dB,-1.77764804435192e+002°)
3.11171633710594e+001	(3.34488566509940e+001dB,-1.77759657014298e+002°)
3.11888958409386e+001	(3.34488872701238e+001dB,-1.77754497763404e+002°)
3.12607936712388e+001	(3.34489180295012e+001dB,-1.77749326655940e+002°)
3.13328572431551e+001	(3.34489489307509e+001dB,-1.77744143664572e+002°)
3.14050869387614e+001	(3.34489799745879e+001dB,-1.77738948762144e+002°)
3.14774831410124e+001	(3.34490111612715e+001dB,-1.77733741921557e+002°)
3.15500462337455e+001	(3.34490424919640e+001dB,-1.77728523115418e+002°)
3.16227766016830e+001	(3.34490739669187e+001dB,-1.77723292316508e+002°)
3.16956746304341e+001	(3.34491055872923e+001dB,-1.77718049497313e+002°)
3.17687407064969e+001	(3.34491373528786e+001dB,-1.77712794630618e+002°)
3.18419752172605e+001	(3.34491692652818e+001dB,-1.77707527688668e+002°)
3.19153785510068e+001	(3.34492013242898e+001dB,-1.77702248644129e+002°)
3.19889510969132e+001	(3.34492335310472e+001dB,-1.77696957469245e+002°)
3.20626932450539e+001	(3.34492658866958e+001dB,-1.77691654136202e+002°)
3.21366053864024e+001	(3.34492983910145e+001dB,-1.77686338617483e+002°)
3.22106879128335e+001	(3.34493310451389e+001dB,-1.77681010885155e+002°)
3.22849412171255e+001	(3.34493638497483e+001dB,-1.77675670911339e+002°)
3.23593656929620e+001	(3.34493968059721e+001dB,-1.77670318667976e+002°)
3.24339617349341e+001	(3.34494299140303e+001dB,-1.77664954127192e+002°)
3.25087297385426e+001	(3.34494631745928e+001dB,-1.77659577260925e+002°)
3.25836701002001e+001	(3.34494965878732e+001dB,-1.77654188041179e+002°)
3.26587832172328e+001	(3.34495301554419e+001dB,-1.77648786439530e+002°)
3.27340694878830e+001	(3.34495638775062e+001dB,-1.77643372427855e+002°)
3.28095293113111e+001	(3.34495977551768e+001dB,-1.77637945977730e+002°)
3.28851630875975e+001	(3.34496317891079e+001dB,-1.77632507060789e+002°)
3.29609712177449e+001	(3.34496659799507e+001dB,-1.77627055648604e+002°)
3.30369541036806e+001	(3.34497003278999e+001dB,-1.77621591712811e+002°)
3.31131121482583e+001	(3.34497348345064e+001dB,-1.77616115224612e+002°)
3.31894457552602e+001	(3.34497694999587e+001dB,-1.77610626155518e+002°)
3.32659553293996e+001	(3.34498043248947e+001dB,-1.77605124476856e+002°)
3.33426412763226e+001	(3.34498393104028e+001dB,-1.77599610159764e+002°)
3.34195040026106e+001	(3.34498744571146e+001dB,-1.77594083175442e+002°)
3.34965439157819e+001	(3.34499097661116e+001dB,-1.77588543494905e+002°)
3.35737614242946e+001	(3.34499452375657e+001dB,-1.77582991089353e+002°)
3.36511569375482e+001	(3.34499808720987e+001dB,-1.77577425929801e+002°)
3.37287308658860e+001	(3.34500166712354e+001dB,-1.77571847986946e+002°)
3.38064836205973e+001	(3.34500526355909e+001dB,-1.77566257231676e+002°)
3.38844156139194e+001	(3.34500887648705e+001dB,-1.77560653635070e+002°)
3.39625272590400e+001	(3.34501250614953e+001dB,-1.77555037167381e+002°)
3.40408189700992e+001	(3.34501615247107e+001dB,-1.77549407799688e+002°)
3.41192911621920e+001	(3.34501981560246e+001dB,-1.77543765502372e+002°)
3.41979442513700e+001	(3.34502349560352e+001dB,-1.77538110246006e+002°)
3.42767786546441e+001	(3.34502719257903e+001dB,-1.77532442000967e+002°)
3.43557947899865e+001	(3.34503090658811e+001dB,-1.77526760737700e+002°)
3.44349930763329e+001	(3.34503463773487e+001dB,-1.77521066426456e+002°)
3.45143739335847e+001	(3.34503838603241e+001dB,-1.77515359037681e+002°)
3.45939377826113e+001	(3.34504215158413e+001dB,-1.77509638541499e+002°)
3.46736850452522e+001	(3.34504593453839e+001dB,-1.77503904907837e+002°)
3.47536161443196e+001	(3.34504973490726e+001dB,-1.77498158106949e+002°)
3.48337315036002e+001	(3.34505355270242e+001dB,-1.77492398109026e+002°)
3.49140315478577e+001	(3.34505738816183e+001dB,-1.77486624883540e+002°)
3.49945167028348e+001	(3.34506124129648e+001dB,-1.77480838400551e+002°)
3.50751873952558e+001	(3.34506511220763e+001dB,-1.77475038629793e+002°)
3.51560440528288e+001	(3.34506900086021e+001dB,-1.77469225541331e+002°)
3.52370871042477e+001	(3.34507290749075e+001dB,-1.77463399104372e+002°)
3.53183169791947e+001	(3.34507683206346e+001dB,-1.77457559288852e+002°)
3.53997341083425e+001	(3.34508077481412e+001dB,-1.77451706063845e+002°)
3.54813389233566e+001	(3.34508473566090e+001dB,-1.77445839399288e+002°)
3.55631318568975e+001	(3.34508871470286e+001dB,-1.77439959264525e+002°)
3.56451133426234e+001	(3.34509271217470e+001dB,-1.77434065628430e+002°)
3.57272838151919e+001	(3.34509672803878e+001dB,-1.77428158460611e+002°)
3.58096437102626e+001	(3.34510076234774e+001dB,-1.77422237730348e+002°)
3.58921934644995e+001	(3.34510481528982e+001dB,-1.77416303406448e+002°)
3.59749335155732e+001	(3.34510888691691e+001dB,-1.77410355458056e+002°)
3.60578643021632e+001	(3.34511297723520e+001dB,-1.77404393854386e+002°)
3.61409862639603e+001	(3.34511708643178e+001dB,-1.77398418564044e+002°)
3.62242998416688e+001	(3.34512121455741e+001dB,-1.77392429555977e+002°)
3.63078054770091e+001	(3.34512536166245e+001dB,-1.77386426799064e+002°)
3.63915036127197e+001	(3.34512952793285e+001dB,-1.77380410261710e+002°)
3.64753946925597e+001	(3.34513371337289e+001dB,-1.77374379912795e+002°)
3.65594791613115e+001	(3.34513791803176e+001dB,-1.77368335721002e+002°)
3.66437574647823e+001	(3.34514214213958e+001dB,-1.77362277654391e+002°)
3.67282300498074e+001	(3.34514638569944e+001dB,-1.77356205681646e+002°)
3.68128973642521e+001	(3.34515064875938e+001dB,-1.77350119771244e+002°)
3.68977598570140e+001	(3.34515493145767e+001dB,-1.77344019891320e+002°)
3.69828179780256e+001	(3.34515923388688e+001dB,-1.77337906010077e+002°)
3.70680721782565e+001	(3.34516355613915e+001dB,-1.77331778095653e+002°)
3.71535229097162e+001	(3.34516789830627e+001dB,-1.77325636116115e+002°)
3.72391706254558e+001	(3.34517226047958e+001dB,-1.77319480039463e+002°)
3.73250157795710e+001	(3.34517664275003e+001dB,-1.77313309833629e+002°)
3.74110588272043e+001	(3.34518104516286e+001dB,-1.77307125466617e+002°)
3.74973002245473e+001	(3.34518546789884e+001dB,-1.77300926905940e+002°)
3.75837404288433e+001	(3.34518991095707e+001dB,-1.77294714119606e+002°)
3.76703798983898e+001	(3.34519437451750e+001dB,-1.77288487074990e+002°)
3.77572190925405e+001	(3.34519885857841e+001dB,-1.77282245739964e+002°)
3.78442584717082e+001	(3.34520336336424e+001dB,-1.77275990081622e+002°)
3.79314984973671e+001	(3.34520788882711e+001dB,-1.77269720067840e+002°)
3.80189396320550e+001	(3.34521243519063e+001dB,-1.77263435665572e+002°)
3.81065823393762e+001	(3.34521700245141e+001dB,-1.77257136842414e+002°)
3.81944270840035e+001	(3.34522159074158e+001dB,-1.77250823565467e+002°)
3.82824743316811e+001	(3.34522620014753e+001dB,-1.77244495801902e+002°)
3.83707245492267e+001	(3.34523083089119e+001dB,-1.77238153518391e+002°)
3.84591782045342e+001	(3.34523548283148e+001dB,-1.77231796682686e+002°)
3.85478357665760e+001	(3.34524015623481e+001dB,-1.77225425261173e+002°)
3.86366977054058e+001	(3.34524485118585e+001dB,-1.77219039220745e+002°)
3.87257644921606e+001	(3.34524956772352e+001dB,-1.77212638528370e+002°)
3.88150365990637e+001	(3.34525430602227e+001dB,-1.77206223150507e+002°)
3.89045144994269e+001	(3.34525906612016e+001dB,-1.77199793053985e+002°)
3.89941986676532e+001	(3.34526384810010e+001dB,-1.77193348205415e+002°)
3.90840895792390e+001	(3.34526865208992e+001dB,-1.77186888571191e+002°)
3.91741877107771e+001	(3.34527347830764e+001dB,-1.77180414117342e+002°)
3.92644935399588e+001	(3.34527832660824e+001dB,-1.77173924811002e+002°)
3.93550075455766e+001	(3.34528319734482e+001dB,-1.77167420617613e+002°)
3.94457302075266e+001	(3.34528809046211e+001dB,-1.77160901503875e+002°)
3.95366620068116e+001	(3.34529300613103e+001dB,-1.77154367435677e+002°)
3.96278034255427e+001	(3.34529794443137e+001dB,-1.77147818379131e+002°)
3.97191549469428e+001	(3.34530290539717e+001dB,-1.77141254300430e+002°)
3.98107170553485e+001	(3.34530788928861e+001dB,-1.77134675164947e+002°)
3.99024902362130e+001	(3.34531289609348e+001dB,-1.77128080938879e+002°)
3.99944749761085e+001	(3.34531792598041e+001dB,-1.77121471587752e+002°)
4.00866717627291e+001	(3.34532297902691e+001dB,-1.77114847077321e+002°)
4.01790810848928e+001	(3.34532805526470e+001dB,-1.77108207373419e+002°)
4.02717034325447e+001	(3.34533315495166e+001dB,-1.77101552441052e+002°)
4.03645392967593e+001	(3.34533827811859e+001dB,-1.77094882245910e+002°)
4.04575891697430e+001	(3.34534342479580e+001dB,-1.77088196753608e+002°)
4.05508535448371e+001	(3.34534859523976e+001dB,-1.77081495928932e+002°)
4.06443329165200e+001	(3.34535378943452e+001dB,-1.77074779737506e+002°)
4.07380277804100e+001	(3.34535900759027e+001dB,-1.77068048144119e+002°)
4.08319386332679e+001	(3.34536424973544e+001dB,-1.77061301114098e+002°)
4.09260659729998e+001	(3.34536951607924e+001dB,-1.77054538612082e+002°)
4.10204102986594e+001	(3.34537480660383e+001dB,-1.77047760603406e+002°)
4.11149721104509e+001	(3.34538012147213e+001dB,-1.77040967052718e+002°)
4.12097519097317e+001	(3.34538546084660e+001dB,-1.77034157924589e+002°)
4.13047501990148e+001	(3.34539082475323e+001dB,-1.77027333183980e+002°)
