Freq.	V(n003)/I(I1)
1.08592542131259e+003	(-1.84240289402056e+001dB,9.39320506680591e+001°)
1.08617549367086e+003	(-1.84219902772267e+001dB,9.39336645831256e+001°)
1.08642562361703e+003	(-1.84199515953355e+001dB,9.39352786849076e+001°)
1.08667581116439e+003	(-1.84179128945156e+001dB,9.39368929748958e+001°)
1.08692605632620e+003	(-1.84158741747800e+001dB,9.39385074506754e+001°)
1.08717635911571e+003	(-1.84138354360992e+001dB,9.39401221152535e+001°)
1.08742671954621e+003	(-1.84117966784699e+001dB,9.39417369666433e+001°)
1.08767713763097e+003	(-1.84097579018973e+001dB,9.39433520054732e+001°)
1.08792761338326e+003	(-1.84077191063584e+001dB,9.39449672325754e+001°)
1.08817814681636e+003	(-1.84056802918580e+001dB,9.39465826461853e+001°)
1.08842873794356e+003	(-1.84036414583807e+001dB,9.39481982480076e+001°)
1.08867938677815e+003	(-1.84016026059212e+001dB,9.39498140377947e+001°)
1.08893009333340e+003	(-1.83995637344655e+001dB,9.39514300152948e+001°)
1.08918085762262e+003	(-1.83975248440068e+001dB,9.39530461809112e+001°)
1.08943167965910e+003	(-1.83954859345532e+001dB,9.39546625341848e+001°)
1.08968255945614e+003	(-1.83934470060765e+001dB,9.39562790757255e+001°)
1.08993349702703e+003	(-1.83914080585891e+001dB,9.39578958046420e+001°)
1.09018449238509e+003	(-1.83893690920584e+001dB,9.39595127230604e+001°)
1.09043554554363e+003	(-1.83873301064967e+001dB,9.39611298287872e+001°)
1.09068665651594e+003	(-1.83852911018892e+001dB,9.39627471230880e+001°)
1.09093782531535e+003	(-1.83832520782274e+001dB,9.39643646054953e+001°)
1.09118905195517e+003	(-1.83812130354992e+001dB,9.39659822770577e+001°)
1.09144033644872e+003	(-1.83791739737051e+001dB,9.39676001368781e+001°)
1.09169167880933e+003	(-1.83771348928354e+001dB,9.39692181853552e+001°)
1.09194307905032e+003	(-1.83750957928835e+001dB,9.39708364218054e+001°)
1.09219453718502e+003	(-1.83730566738375e+001dB,9.39724548477092e+001°)
1.09244605322676e+003	(-1.83710175356840e+001dB,9.39740734628122e+001°)
1.09269762718888e+003	(-1.83689783784334e+001dB,9.39756922657890e+001°)
1.09294925908471e+003	(-1.83669392020541e+001dB,9.39773112583258e+001°)
1.09320094892760e+003	(-1.83649000065555e+001dB,9.39789304403946e+001°)
1.09345269673089e+003	(-1.83628607919263e+001dB,9.39805498110930e+001°)
1.09370450250792e+003	(-1.83608215581556e+001dB,9.39821693710329e+001°)
1.09395636627206e+003	(-1.83587823052377e+001dB,9.39837891201794e+001°)
1.09420828803665e+003	(-1.83567430331602e+001dB,9.39854090589265e+001°)
1.09446026781505e+003	(-1.83547037419263e+001dB,9.39870291863783e+001°)
1.09471230562061e+003	(-1.83526644315106e+001dB,9.39886495042193e+001°)
1.09496440146671e+003	(-1.83506251019311e+001dB,9.39902700104796e+001°)
1.09521655536670e+003	(-1.83485857531506e+001dB,9.39918907070534e+001°)
1.09546876733396e+003	(-1.83465463851781e+001dB,9.39935115934787e+001°)
1.09572103738186e+003	(-1.83445069980064e+001dB,9.39951326692865e+001°)
1.09597336552377e+003	(-1.83424675916086e+001dB,9.39967539357256e+001°)
1.09622575177307e+003	(-1.83404281660102e+001dB,9.39983753908309e+001°)
1.09647819614315e+003	(-1.83383887211757e+001dB,9.39999970369253e+001°)
1.09673069864738e+003	(-1.83363492571151e+001dB,9.40016188720370e+001°)
1.09698325929916e+003	(-1.83343097738094e+001dB,9.40032408976324e+001°)
1.09723587811187e+003	(-1.83322702712490e+001dB,9.40048631134559e+001°)
1.09748855509891e+003	(-1.83302307494280e+001dB,9.40064855199005e+001°)
1.09774129027368e+003	(-1.83281912083471e+001dB,9.40081081162843e+001°)
1.09799408364957e+003	(-1.83261516479845e+001dB,9.40097309034232e+001°)
1.09824693523999e+003	(-1.83241120683382e+001dB,9.40113538810648e+001°)
1.09849984505834e+003	(-1.83220724694107e+001dB,9.40129770483126e+001°)
1.09875281311803e+003	(-1.83200328511731e+001dB,9.40146004074853e+001°)
1.09900583943248e+003	(-1.83179932136337e+001dB,9.40162239566123e+001°)
1.09925892401511e+003	(-1.83159535567803e+001dB,9.40178476967273e+001°)
1.09951206687931e+003	(-1.83139138806127e+001dB,9.40194716271476e+001°)
1.09976526803853e+003	(-1.83118741851008e+001dB,9.40210957488976e+001°)
1.10001852750618e+003	(-1.83098344702577e+001dB,9.40227200617304e+001°)
1.10027184529570e+003	(-1.83077947360736e+001dB,9.40243445649587e+001°)
1.10052522142051e+003	(-1.83057549825329e+001dB,9.40259692600422e+001°)
1.10077865589404e+003	(-1.83037152096244e+001dB,9.40275941458626e+001°)
1.10103214872973e+003	(-1.83016754173529e+001dB,9.40292192225988e+001°)
1.10128569994103e+003	(-1.82996356056932e+001dB,9.40308444912744e+001°)
1.10153930954138e+003	(-1.82975957746557e+001dB,9.40324699514256e+001°)
1.10179297754421e+003	(-1.82955559242303e+001dB,9.40340956021499e+001°)
1.10204670396299e+003	(-1.82935160543870e+001dB,9.40357214455407e+001°)
1.10230048881116e+003	(-1.82914761651409e+001dB,9.40373474798483e+001°)
1.10255433210219e+003	(-1.82894362564852e+001dB,9.40389737054592e+001°)
1.10280823384951e+003	(-1.82873963283932e+001dB,9.40406001238224e+001°)
1.10306219406661e+003	(-1.82853563808674e+001dB,9.40422267331831e+001°)
1.10331621276694e+003	(-1.82833164138986e+001dB,9.40438535347832e+001°)
1.10357028996398e+003	(-1.82812764274775e+001dB,9.40454805285775e+001°)
1.10382442567118e+003	(-1.82792364216077e+001dB,9.40471077138839e+001°)
1.10407861990203e+003	(-1.82771963962709e+001dB,9.40487350912958e+001°)
1.10433287267001e+003	(-1.82751563514573e+001dB,9.40503626609815e+001°)
1.10458718398859e+003	(-1.82731162871536e+001dB,9.40519904231073e+001°)
1.10484155387126e+003	(-1.82710762033697e+001dB,9.40536183772079e+001°)
1.10509598233150e+003	(-1.82690361000860e+001dB,9.40552465236603e+001°)
1.10535046938280e+003	(-1.82669959772885e+001dB,9.40568748636998e+001°)
1.10560501503866e+003	(-1.82649558349893e+001dB,9.40585033947219e+001°)
1.10585961931258e+003	(-1.82629156731540e+001dB,9.40601321192352e+001°)
1.10611428221804e+003	(-1.82608754917952e+001dB,9.40617610357056e+001°)
1.10636900376855e+003	(-1.82588352909006e+001dB,9.40633901451535e+001°)
1.10662378397763e+003	(-1.82567950704551e+001dB,9.40650194473149e+001°)
1.10687862285877e+003	(-1.82547548304450e+001dB,9.40666489432080e+001°)
1.10713352042548e+003	(-1.82527145708929e+001dB,9.40682786308769e+001°)
1.10738847669129e+003	(-1.82506742917552e+001dB,9.40699085119663e+001°)
1.10764349166970e+003	(-1.82486339930425e+001dB,9.40715385866504e+001°)
1.10789856537425e+003	(-1.82465936747451e+001dB,9.40731688538127e+001°)
1.10815369781845e+003	(-1.82445533368500e+001dB,9.40747993146833e+001°)
1.10840888901583e+003	(-1.82425129793503e+001dB,9.40764299687874e+001°)
1.10866413897992e+003	(-1.82404726022349e+001dB,9.40780608167145e+001°)
1.10891944772425e+003	(-1.82384322055123e+001dB,9.40796918567171e+001°)
1.10917481526236e+003	(-1.82363917891492e+001dB,9.40813230915068e+001°)
1.10943024160779e+003	(-1.82343513531592e+001dB,9.40829545191250e+001°)
1.10968572677408e+003	(-1.82323108975191e+001dB,9.40845861410072e+001°)
1.10994127077478e+003	(-1.82302704222348e+001dB,9.40862179556181e+001°)
1.11019687362344e+003	(-1.82282299272810e+001dB,9.40878499652436e+001°)
1.11045253533360e+003	(-1.82261894126656e+001dB,9.40894821679232e+001°)
1.11070825591882e+003	(-1.82241488783749e+001dB,9.40911145648818e+001°)
1.11096403539267e+003	(-1.82221083243959e+001dB,9.40927471558530e+001°)
1.11121987376869e+003	(-1.82200677507267e+001dB,9.40943799403634e+001°)
1.11147577106046e+003	(-1.82180271573541e+001dB,9.40960129198489e+001°)
1.11173172728155e+003	(-1.82159865442853e+001dB,9.40976460927757e+001°)
1.11198774244552e+003	(-1.82139459114765e+001dB,9.40992794605647e+001°)
1.11224381656594e+003	(-1.82119052589639e+001dB,9.41009130223337e+001°)
1.11249994965640e+003	(-1.82098645867048e+001dB,9.41025467788651e+001°)
1.11275614173048e+003	(-1.82078238947078e+001dB,9.41041807294765e+001°)
1.11301239280175e+003	(-1.82057831829583e+001dB,9.41058148751750e+001°)
1.11326870288380e+003	(-1.82037424514523e+001dB,9.41074492154846e+001°)
1.11352507199023e+003	(-1.82017017001950e+001dB,9.41090837495090e+001°)
1.11378150013462e+003	(-1.81996609291398e+001dB,9.41107184797255e+001°)
1.11403798733057e+003	(-1.81976201383150e+001dB,9.41123534041864e+001°)
1.11429453359169e+003	(-1.81955793276983e+001dB,9.41139885234684e+001°)
1.11455113893156e+003	(-1.81935384972909e+001dB,9.41156238373099e+001°)
1.11480780336380e+003	(-1.81914976470596e+001dB,9.41172593471303e+001°)
1.11506452690201e+003	(-1.81894567770225e+001dB,9.41188950520385e+001°)
1.11532130955981e+003	(-1.81874158871653e+001dB,9.41205309517652e+001°)
1.11557815135081e+003	(-1.81853749774747e+001dB,9.41221670464654e+001°)
1.11583505228862e+003	(-1.81833340479490e+001dB,9.41238033360873e+001°)
1.11609201238688e+003	(-1.81812930985684e+001dB,9.41254398224775e+001°)
1.11634903165919e+003	(-1.81792521293384e+001dB,9.41270765036797e+001°)
1.11660611011919e+003	(-1.81772111402339e+001dB,9.41287133809010e+001°)
1.11686324778052e+003	(-1.81751701312604e+001dB,9.41303504536686e+001°)
1.11712044465679e+003	(-1.81731291024120e+001dB,9.41319877212924e+001°)
1.11737770076165e+003	(-1.81710880536711e+001dB,9.41336251854050e+001°)
1.11763501610874e+003	(-1.81690469850324e+001dB,9.41352628451047e+001°)
1.11789239071170e+003	(-1.81670058964806e+001dB,9.41369007011775e+001°)
1.11814982458417e+003	(-1.81649647880292e+001dB,9.41385387529421e+001°)
1.11840731773981e+003	(-1.81629236596509e+001dB,9.41401770005436e+001°)
1.11866487019227e+003	(-1.81608825113393e+001dB,9.41418154447712e+001°)
1.11892248195520e+003	(-1.81588413430948e+001dB,9.41434540845143e+001°)
1.11918015304226e+003	(-1.81568001549043e+001dB,9.41450929207698e+001°)
1.11943788346711e+003	(-1.81547589467472e+001dB,9.41467319538957e+001°)
1.11969567324341e+003	(-1.81527177186453e+001dB,9.41483711827918e+001°)
1.11995352238484e+003	(-1.81506764705588e+001dB,9.41500106086517e+001°)
1.12021143090507e+003	(-1.81486352024943e+001dB,9.41516502307902e+001°)
1.12046939881776e+003	(-1.81465939144361e+001dB,9.41532900497780e+001°)
1.12072742613660e+003	(-1.81445526063915e+001dB,9.41549300651412e+001°)
1.12098551287527e+003	(-1.81425112783491e+001dB,9.41565702774517e+001°)
1.12124365904744e+003	(-1.81404699302748e+001dB,9.41582106866376e+001°)
1.12150186466682e+003	(-1.81384285621957e+001dB,9.41598512926559e+001°)
1.12176012974708e+003	(-1.81363871740854e+001dB,9.41614920956484e+001°)
1.12201845430192e+003	(-1.81343457659244e+001dB,9.41631330959710e+001°)
1.12227683834503e+003	(-1.81323043377317e+001dB,9.41647742929439e+001°)
1.12253528189012e+003	(-1.81302628894793e+001dB,9.41664156873399e+001°)
1.12279378495089e+003	(-1.81282214211664e+001dB,9.41680572788907e+001°)
1.12305234754104e+003	(-1.81261799327797e+001dB,9.41696990679539e+001°)
1.12331096967428e+003	(-1.81241384243121e+001dB,9.41713410544684e+001°)
1.12356965136432e+003	(-1.81220968957644e+001dB,9.41729832381665e+001°)
1.12382839262488e+003	(-1.81200553471058e+001dB,9.41746256202381e+001°)
1.12408719346968e+003	(-1.81180137783600e+001dB,9.41762681991633e+001°)
1.12434605391244e+003	(-1.81159721894954e+001dB,9.41779109757105e+001°)
1.12460497396688e+003	(-1.81139305805116e+001dB,9.41795539502413e+001°)
1.12486395364673e+003	(-1.81118889514060e+001dB,9.41811971218548e+001°)
1.12512299296572e+003	(-1.81098473021477e+001dB,9.41828404923690e+001°)
1.12538209193758e+003	(-1.81078056327531e+001dB,9.41844840600511e+001°)
1.12564125057606e+003	(-1.81057639432014e+001dB,9.41861278265125e+001°)
1.12590046889489e+003	(-1.81037222334890e+001dB,9.41877717910614e+001°)
1.12615974690782e+003	(-1.81016805036036e+001dB,9.41894159532120e+001°)
1.12641908462859e+003	(-1.80996387535363e+001dB,9.41910603143698e+001°)
1.12667848207095e+003	(-1.80975969832846e+001dB,9.41927048734233e+001°)
1.12693793924865e+003	(-1.80955551928360e+001dB,9.41943496311455e+001°)
1.12719745617546e+003	(-1.80935133821947e+001dB,9.41959945866386e+001°)
1.12745703286513e+003	(-1.80914715513259e+001dB,9.41976397417125e+001°)
1.12771666933142e+003	(-1.80894297002374e+001dB,9.41992850946319e+001°)
1.12797636558810e+003	(-1.80873878289254e+001dB,9.42009306463820e+001°)
1.12823612164894e+003	(-1.80853459373722e+001dB,9.42025763971022e+001°)
1.12849593752771e+003	(-1.80833040255758e+001dB,9.42042223461010e+001°)
1.12875581323819e+003	(-1.80812620935193e+001dB,9.42058684945652e+001°)
1.12901574879414e+003	(-1.80792201412004e+001dB,9.42075148422216e+001°)
1.12927574420937e+003	(-1.80771781686137e+001dB,9.42091613883769e+001°)
1.12953579949764e+003	(-1.80751361757529e+001dB,9.42108081333842e+001°)
1.12979591467275e+003	(-1.80730941625969e+001dB,9.42124550780078e+001°)
1.13005608974849e+003	(-1.80710521291521e+001dB,9.42141022213502e+001°)
1.13031632473865e+003	(-1.80690100753913e+001dB,9.42157495647996e+001°)
1.13057661965703e+003	(-1.80669680013201e+001dB,9.42173971070398e+001°)
1.13083697451743e+003	(-1.80649259069326e+001dB,9.42190448494678e+001°)
1.13109738933366e+003	(-1.80628837922090e+001dB,9.42206927905466e+001°)
1.13135786411951e+003	(-1.80608416571439e+001dB,9.42223409318816e+001°)
1.13161839888881e+003	(-1.80587995017358e+001dB,9.42239892729892e+001°)
1.13187899365537e+003	(-1.80567573259669e+001dB,9.42256378131693e+001°)
1.13213964843299e+003	(-1.80547151298478e+001dB,9.42272865536159e+001°)
1.13240036323551e+003	(-1.80526729133491e+001dB,9.42289354936226e+001°)
1.13266113807674e+003	(-1.80506306764664e+001dB,9.42305846337484e+001°)
1.13292197297051e+003	(-1.80485884192000e+001dB,9.42322339741365e+001°)
1.13318286793064e+003	(-1.80465461415294e+001dB,9.42338835145023e+001°)
1.13344382297098e+003	(-1.80445038434459e+001dB,9.42355332551928e+001°)
1.13370483810536e+003	(-1.80424615249665e+001dB,9.42371831955242e+001°)
1.13396591334761e+003	(-1.80404191860619e+001dB,9.42388333358333e+001°)
1.13422704871158e+003	(-1.80383768267121e+001dB,9.42404836777116e+001°)
1.13448824421111e+003	(-1.80363344469269e+001dB,9.42421342192202e+001°)
1.13474949986006e+003	(-1.80342920466954e+001dB,9.42437849617460e+001°)
1.13501081567226e+003	(-1.80322496260023e+001dB,9.42454359050054e+001°)
1.13527219166159e+003	(-1.80302071848600e+001dB,9.42470870478957e+001°)
1.13553362784189e+003	(-1.80281647232264e+001dB,9.42487383919947e+001°)
1.13579512422702e+003	(-1.80261222411109e+001dB,9.42503899374470e+001°)
1.13605668083086e+003	(-1.80240797385110e+001dB,9.42520416837665e+001°)
1.13631829766726e+003	(-1.80220372154103e+001dB,9.42536936302525e+001°)
1.13657997475010e+003	(-1.80199946717998e+001dB,9.42553457778726e+001°)
1.13684171209325e+003	(-1.80179521076649e+001dB,9.42569981275907e+001°)
1.13710350971060e+003	(-1.80159095230175e+001dB,9.42586506778871e+001°)
1.13736536761601e+003	(-1.80138669178297e+001dB,9.42603034293031e+001°)
1.13762728582338e+003	(-1.80118242920992e+001dB,9.42619563821836e+001°)
1.13788926434659e+003	(-1.80097816458239e+001dB,9.42636095364578e+001°)
1.13815130319952e+003	(-1.80077389789779e+001dB,9.42652628924584e+001°)
1.13841340239608e+003	(-1.80056962915751e+001dB,9.42669164492912e+001°)
1.13867556195016e+003	(-1.80036535835914e+001dB,9.42685702079125e+001°)
1.13893778187565e+003	(-1.80016108550268e+001dB,9.42702241680440e+001°)
1.13920006218647e+003	(-1.79995681058653e+001dB,9.42718783300221e+001°)
1.13946240289652e+003	(-1.79975253361017e+001dB,9.42735326943957e+001°)
1.13972480401970e+003	(-1.79954825457282e+001dB,9.42751872598444e+001°)
1.13998726556992e+003	(-1.79934397347346e+001dB,9.42768420273294e+001°)
1.14024978756112e+003	(-1.79913969031202e+001dB,9.42784969967784e+001°)
1.14051237000719e+003	(-1.79893540508600e+001dB,9.42801521691438e+001°)
1.14077501292207e+003	(-1.79873111779581e+001dB,9.42818075426968e+001°)
1.14103771631967e+003	(-1.79852682844071e+001dB,9.42834631188124e+001°)
1.14130048021394e+003	(-1.79832253701902e+001dB,9.42851188974096e+001°)
1.14156330461879e+003	(-1.79811824353025e+001dB,9.42867748779987e+001°)
1.14182618954817e+003	(-1.79791394797334e+001dB,9.42884310617441e+001°)
1.14208913501601e+003	(-1.79770965034826e+001dB,9.42900874471228e+001°)
1.14235214103625e+003	(-1.79750535065298e+001dB,9.42917440357076e+001°)
1.14261520762284e+003	(-1.79730104888890e+001dB,9.42934008255691e+001°)
1.14287833478972e+003	(-1.79709674505085e+001dB,9.42950578197116e+001°)
1.14314152255084e+003	(-1.79689243914203e+001dB,9.42967150162145e+001°)
1.14340477092017e+003	(-1.79668813115962e+001dB,9.42983724156101e+001°)
1.14366807991165e+003	(-1.79648382110439e+001dB,9.43000300176208e+001°)
1.14393144953925e+003	(-1.79627950897368e+001dB,9.43016878223655e+001°)
1.14419487981693e+003	(-1.79607519476672e+001dB,9.43033458305921e+001°)
1.14445837075866e+003	(-1.79587087848382e+001dB,9.43050040424332e+001°)
1.14472192237840e+003	(-1.79566656012357e+001dB,9.43066624567735e+001°)
1.14498553469013e+003	(-1.79546223968477e+001dB,9.43083210751835e+001°)
1.14524920770783e+003	(-1.79525791716709e+001dB,9.43099798965530e+001°)
1.14551294144548e+003	(-1.79505359256874e+001dB,9.43116389214166e+001°)
1.14577673591706e+003	(-1.79484926589080e+001dB,9.43132981494968e+001°)
1.14604059113655e+003	(-1.79464493712999e+001dB,9.43149575815260e+001°)
1.14630450711794e+003	(-1.79444060628785e+001dB,9.43166172164039e+001°)
1.14656848387524e+003	(-1.79423627336097e+001dB,9.43182770560989e+001°)
1.14683252142242e+003	(-1.79403193835093e+001dB,9.43199370986854e+001°)
1.14709661977350e+003	(-1.79382760125530e+001dB,9.43215973455174e+001°)
1.14736077894247e+003	(-1.79362326207353e+001dB,9.43232577958961e+001°)
1.14762499894334e+003	(-1.79341892080408e+001dB,9.43249184511780e+001°)
1.14788927979013e+003	(-1.79321457744768e+001dB,9.43265793100524e+001°)
1.14815362149683e+003	(-1.79301023200354e+001dB,9.43282403724376e+001°)
1.14841802407746e+003	(-1.79280588446801e+001dB,9.43299016398839e+001°)
1.14868248754605e+003	(-1.79260153484369e+001dB,9.43315631106785e+001°)
1.14894701191662e+003	(-1.79239718312796e+001dB,9.43332247861705e+001°)
1.14921159720318e+003	(-1.79219282931870e+001dB,9.43348866668867e+001°)
1.14947624341978e+003	(-1.79198847341736e+001dB,9.43365487515207e+001°)
1.14974095058043e+003	(-1.79178411542244e+001dB,9.43382110406024e+001°)
1.15000571869918e+003	(-1.79157975533324e+001dB,9.43398735340487e+001°)
1.15027054779006e+003	(-1.79137539314742e+001dB,9.43415362330011e+001°)
1.15053543786711e+003	(-1.79117102886552e+001dB,9.43431991357377e+001°)
1.15080038894438e+003	(-1.79096666248607e+001dB,9.43448622442255e+001°)
1.15106540103591e+003	(-1.79076229400905e+001dB,9.43465255571508e+001°)
1.15133047415576e+003	(-1.79055792343240e+001dB,9.43481890746281e+001°)
1.15159560831798e+003	(-1.79035355075684e+001dB,9.43498527976064e+001°)
1.15186080353662e+003	(-1.79014917597935e+001dB,9.43515167257837e+001°)
1.15212605982575e+003	(-1.78994479909967e+001dB,9.43531808596926e+001°)
1.15239137719943e+003	(-1.78974042011851e+001dB,9.43548451978186e+001°)
