Freq.	V(n008)/I(V1)
1.08817814681636e+002	(1.26868944772446e+002dB,9.09111326492795e+001°)
1.08842873794356e+002	(1.26866943931954e+002dB,9.09113430186257e+001°)
1.08867938677815e+002	(1.26864943090909e+002dB,9.09115534373608e+001°)
1.08893009333340e+002	(1.26862942249543e+002dB,9.09117639040696e+001°)
1.08918085762262e+002	(1.26860941407916e+002dB,9.09119744200502e+001°)
1.08943167965910e+002	(1.26858940565751e+002dB,9.09121849858855e+001°)
1.08968255945614e+002	(1.26856939723339e+002dB,9.09123955996938e+001°)
1.08993349702703e+002	(1.26854938880340e+002dB,9.09126062625259e+001°)
1.09018449238509e+002	(1.26852938037057e+002dB,9.09128169733735e+001°)
1.09043554554363e+002	(1.26850937193419e+002dB,9.09130277335957e+001°)
1.09068665651594e+002	(1.26848936349538e+002dB,9.09132385431508e+001°)
1.09093782531535e+002	(1.26846935504933e+002dB,9.09134494022808e+001°)
1.09118905195517e+002	(1.26844934660287e+002dB,9.09136603084809e+001°)
1.09144033644872e+002	(1.26842933815016e+002dB,9.09138712646682e+001°)
1.09169167880933e+002	(1.26840932969547e+002dB,9.09140822693370e+001°)
1.09194307905032e+002	(1.26838932123541e+002dB,9.09142933235397e+001°)
1.09219453718502e+002	(1.26836931277238e+002dB,9.09145044267320e+001°)
1.09244605322676e+002	(1.26834930430486e+002dB,9.09147155789989e+001°)
1.09269762718888e+002	(1.26832929583453e+002dB,9.09149267793972e+001°)
1.09294925908471e+002	(1.26830928735886e+002dB,9.09151380306841e+001°)
1.09320094892760e+002	(1.26828927888056e+002dB,9.09153493292432e+001°)
1.09345269673089e+002	(1.26826927039708e+002dB,9.09155606778321e+001°)
1.09370450250792e+002	(1.26824926191138e+002dB,9.09157720750066e+001°)
1.09395636627206e+002	(1.26822925342133e+002dB,9.09159835213214e+001°)
1.09420828803665e+002	(1.26820924492719e+002dB,9.09161950150267e+001°)
1.09446026781504e+002	(1.26818923642855e+002dB,9.09164065600838e+001°)
1.09471230562061e+002	(1.26816922792573e+002dB,9.09166181551808e+001°)
1.09496440146671e+002	(1.26814921942141e+002dB,9.09168297967049e+001°)
1.09521655536670e+002	(1.26812921091120e+002dB,9.09170414883747e+001°)
1.09546876733396e+002	(1.26810920239624e+002dB,9.09172532305808e+001°)
1.09572103738186e+002	(1.26808919387989e+002dB,9.09174650196826e+001°)
1.09597336552377e+002	(1.26806918535780e+002dB,9.09176768598293e+001°)
1.09622575177307e+002	(1.26804917683326e+002dB,9.09178887469491e+001°)
1.09647819614315e+002	(1.26802916830449e+002dB,9.09181006846249e+001°)
1.09673069864738e+002	(1.26800915976983e+002dB,9.09183126716437e+001°)
1.09698325929916e+002	(1.26798915123301e+002dB,9.09185247078347e+001°)
1.09723587811187e+002	(1.26796914269248e+002dB,9.09187367928511e+001°)
1.09748855509891e+002	(1.26794913414745e+002dB,9.09189489276116e+001°)
1.09774129027368e+002	(1.26792912559896e+002dB,9.09191611112086e+001°)
1.09799408364957e+002	(1.26790911704673e+002dB,9.09193733432308e+001°)
1.09824693523999e+002	(1.26788910849021e+002dB,9.09195856263309e+001°)
1.09849984505834e+002	(1.26786909992951e+002dB,9.09197979574653e+001°)
1.09875281311803e+002	(1.26784909136652e+002dB,9.09200103378622e+001°)
1.09900583943248e+002	(1.26782908279852e+002dB,9.09202227685330e+001°)
1.09925892401510e+002	(1.26780907422576e+002dB,9.09204352477389e+001°)
1.09951206687931e+002	(1.26778906565010e+002dB,9.09206477762717e+001°)
1.09976526803853e+002	(1.26776905706937e+002dB,9.09208603542477e+001°)
1.10001852750618e+002	(1.26774904848536e+002dB,9.09210729820262e+001°)
1.10027184529570e+002	(1.26772903989894e+002dB,9.09212856574051e+001°)
1.10052522142050e+002	(1.26770903130640e+002dB,9.09214983844839e+001°)
1.10077865589404e+002	(1.26768902271122e+002dB,9.09217111609363e+001°)
1.10103214872973e+002	(1.26766901411230e+002dB,9.09219239846552e+001°)
1.10128569994103e+002	(1.26764900550845e+002dB,9.09221368587491e+001°)
1.10153930954138e+002	(1.26762899690137e+002dB,9.09223497827126e+001°)
1.10179297754421e+002	(1.26760898828950e+002dB,9.09225627562018e+001°)
1.10204670396299e+002	(1.26758897967515e+002dB,9.09227757782453e+001°)
1.10230048881116e+002	(1.26756897105562e+002dB,9.09229888502897e+001°)
1.10255433210219e+002	(1.26754896243389e+002dB,9.09232019713332e+001°)
1.10280823384951e+002	(1.26752895380651e+002dB,9.09234151419909e+001°)
1.10306219406661e+002	(1.26750894517584e+002dB,9.09236283617249e+001°)
1.10331621276694e+002	(1.26748893654236e+002dB,9.09238416309571e+001°)
1.10357028996398e+002	(1.26746892790209e+002dB,9.09240549511929e+001°)
1.10382442567118e+002	(1.26744891926044e+002dB,9.09242683200136e+001°)
1.10407861990203e+002	(1.26742891061228e+002dB,9.09244817402808e+001°)
1.10433287267001e+002	(1.26740890196216e+002dB,9.09246952078857e+001°)
1.10458718398859e+002	(1.26738889330810e+002dB,9.09249087246724e+001°)
1.10484155387126e+002	(1.26736888464929e+002dB,9.09251222911220e+001°)
1.10509598233150e+002	(1.26734887598756e+002dB,9.09253359080232e+001°)
1.10535046938280e+002	(1.26732886732199e+002dB,9.09255495750005e+001°)
1.10560501503866e+002	(1.26730885865152e+002dB,9.09257632903852e+001°)
1.10585961931258e+002	(1.26728884997738e+002dB,9.09259770554296e+001°)
1.10611428221804e+002	(1.26726884129869e+002dB,9.09261908701867e+001°)
1.10636900376855e+002	(1.26724883261664e+002dB,9.09264047354737e+001°)
1.10662378397763e+002	(1.26722882393086e+002dB,9.09266186500264e+001°)
1.10687862285877e+002	(1.26720881524122e+002dB,9.09268326147245e+001°)
1.10713352042548e+002	(1.26718880654737e+002dB,9.09270466283045e+001°)
1.10738847669129e+002	(1.26716879784907e+002dB,9.09272606907879e+001°)
1.10764349166970e+002	(1.26714878914700e+002dB,9.09274748043113e+001°)
1.10789856537425e+002	(1.26712878044140e+002dB,9.09276889671497e+001°)
1.10815369781845e+002	(1.26710877173138e+002dB,9.09279031793573e+001°)
1.10840888901583e+002	(1.26708876301752e+002dB,9.09281174422119e+001°)
1.10866413897992e+002	(1.26706875430122e+002dB,9.09283317526416e+001°)
1.10891944772425e+002	(1.26704874557886e+002dB,9.09285461155719e+001°)
1.10917481526236e+002	(1.26702873685356e+002dB,9.09287605256951e+001°)
1.10943024160779e+002	(1.26700872812302e+002dB,9.09289749878717e+001°)
1.10968572677408e+002	(1.26698871938922e+002dB,9.09291894985736e+001°)
1.10994127077478e+002	(1.26696871065264e+002dB,9.09294040582174e+001°)
1.11019687362344e+002	(1.26694870191083e+002dB,9.09296186703802e+001°)
1.11045253533360e+002	(1.26692869316503e+002dB,9.09298333307080e+001°)
1.11070825591882e+002	(1.26690868441657e+002dB,9.09300480413004e+001°)
1.11096403539267e+002	(1.26688867566241e+002dB,9.09302628005968e+001°)
1.11121987376869e+002	(1.26686866690342e+002dB,9.09304776124364e+001°)
1.11147577106047e+002	(1.26684865814263e+002dB,9.09306924710941e+001°)
1.11173172728155e+002	(1.26682864937890e+002dB,9.09309073800785e+001°)
1.11198774244552e+002	(1.26680864060750e+002dB,9.09311223400576e+001°)
1.11224381656594e+002	(1.26678863183405e+002dB,9.09313373507733e+001°)
1.11249994965640e+002	(1.26676862305613e+002dB,9.09315524102050e+001°)
1.11275614173048e+002	(1.26674861427499e+002dB,9.09317675200247e+001°)
1.11301239280175e+002	(1.26672860549031e+002dB,9.09319826793959e+001°)
1.11326870288380e+002	(1.26670859670055e+002dB,9.09321978884098e+001°)
1.11352507199023e+002	(1.26668858790734e+002dB,9.09324131461400e+001°)
1.11378150013462e+002	(1.26666857910962e+002dB,9.09326284569410e+001°)
1.11403798733058e+002	(1.26664857030912e+002dB,9.09328438151629e+001°)
1.11429453359169e+002	(1.26662856150282e+002dB,9.09330592248248e+001°)
1.11455113893156e+002	(1.26660855269347e+002dB,9.09332746836608e+001°)
1.11480780336380e+002	(1.26658854387963e+002dB,9.09334901926101e+001°)
1.11506452690201e+002	(1.26656853506250e+002dB,9.09337057529123e+001°)
1.11532130955981e+002	(1.26654852623964e+002dB,9.09339213621284e+001°)
1.11557815135081e+002	(1.26652851741412e+002dB,9.09341370209754e+001°)
1.11583505228862e+002	(1.26650850858586e+002dB,9.09343527307538e+001°)
1.11609201238688e+002	(1.26648849975248e+002dB,9.09345684898818e+001°)
1.11634903165919e+002	(1.26646849091329e+002dB,9.09347843001148e+001°)
1.11660611011920e+002	(1.26644848207309e+002dB,9.09350001599466e+001°)
1.11686324778052e+002	(1.26642847322646e+002dB,9.09352160696549e+001°)
1.11712044465679e+002	(1.26640846437759e+002dB,9.09354320281922e+001°)
1.11737770076165e+002	(1.26638845552285e+002dB,9.09356480400231e+001°)
1.11763501610874e+002	(1.26636844666593e+002dB,9.09358640998485e+001°)
1.11789239071170e+002	(1.26634843780367e+002dB,9.09360802103992e+001°)
1.11814982458418e+002	(1.26632842893835e+002dB,9.09362963711485e+001°)
1.11840731773981e+002	(1.26630842006963e+002dB,9.09365125812704e+001°)
1.11866487019227e+002	(1.26628841119434e+002dB,9.09367288434985e+001°)
1.11892248195520e+002	(1.26626840231701e+002dB,9.09369451542017e+001°)
1.11918015304226e+002	(1.26624839343436e+002dB,9.09371615152622e+001°)
1.11943788346711e+002	(1.26622838454878e+002dB,9.09373779270014e+001°)
1.11969567324341e+002	(1.26620837565741e+002dB,9.09375943891471e+001°)
1.11995352238484e+002	(1.26618836676384e+002dB,9.09378109015311e+001°)
1.12021143090507e+002	(1.26616835786652e+002dB,9.09380274638178e+001°)
1.12046939881776e+002	(1.26614834896336e+002dB,9.09382440769746e+001°)
1.12072742613660e+002	(1.26612834005719e+002dB,9.09384607395958e+001°)
1.12098551287527e+002	(1.26610833114662e+002dB,9.09386774530374e+001°)
1.12124365904745e+002	(1.26608832223268e+002dB,9.09388942172638e+001°)
1.12150186466682e+002	(1.26606831331435e+002dB,9.09391110310580e+001°)
1.12176012974708e+002	(1.26604830439203e+002dB,9.09393278944122e+001°)
1.12201845430192e+002	(1.26602829546565e+002dB,9.09395448090461e+001°)
1.12227683834503e+002	(1.26600828653359e+002dB,9.09397617742003e+001°)
1.12253528189012e+002	(1.26598827759950e+002dB,9.09399787901303e+001°)
1.12279378495089e+002	(1.26596826866047e+002dB,9.09401958561424e+001°)
1.12305234754104e+002	(1.26594825971817e+002dB,9.09404129721647e+001°)
1.12331096967428e+002	(1.26592825077123e+002dB,9.09406301395567e+001°)
1.12356965136432e+002	(1.26590824181977e+002dB,9.09408473561927e+001°)
1.12382839262488e+002	(1.26588823286445e+002dB,9.09410646241820e+001°)
1.12408719346968e+002	(1.26586822390600e+002dB,9.09412819409485e+001°)
1.12434605391244e+002	(1.26584821494204e+002dB,9.09414993104487e+001°)
1.12460497396688e+002	(1.26582820597573e+002dB,9.09417167287101e+001°)
1.12486395364673e+002	(1.26580819700326e+002dB,9.09419341984875e+001°)
1.12512299296572e+002	(1.26578818802803e+002dB,9.09421517179205e+001°)
1.12538209193759e+002	(1.26576817904870e+002dB,9.09423692887902e+001°)
1.12564125057606e+002	(1.26574817006423e+002dB,9.09425869098837e+001°)
1.12590046889489e+002	(1.26572816107688e+002dB,9.09428045806792e+001°)
1.12615974690782e+002	(1.26570815208531e+002dB,9.09430223029505e+001°)
1.12641908462859e+002	(1.26568814308852e+002dB,9.09432400759108e+001°)
1.12667848207095e+002	(1.26566813408937e+002dB,9.09434578985843e+001°)
1.12693793924865e+002	(1.26564812508578e+002dB,9.09436757719319e+001°)
1.12719745617546e+002	(1.26562811607630e+002dB,9.09438936968872e+001°)
1.12745703286513e+002	(1.26560810706432e+002dB,9.09441116715967e+001°)
1.12771666933142e+002	(1.26558809804713e+002dB,9.09443296970555e+001°)
1.12797636558811e+002	(1.26556808902762e+002dB,9.09445477727097e+001°)
1.12823612164894e+002	(1.26554808000247e+002dB,9.09447659000050e+001°)
1.12849593752771e+002	(1.26552807097375e+002dB,9.09449840767352e+001°)
1.12875581323819e+002	(1.26550806194074e+002dB,9.09452023046405e+001°)
1.12901574879414e+002	(1.26548805290334e+002dB,9.09454205850078e+001°)
1.12927574420937e+002	(1.26546804386218e+002dB,9.09456389144334e+001°)
1.12953579949764e+002	(1.26544803481836e+002dB,9.09458572937185e+001°)
1.12979591467275e+002	(1.26542802576863e+002dB,9.09460757247297e+001°)
1.13005608974849e+002	(1.26540801671460e+002dB,9.09462942069792e+001°)
1.13031632473865e+002	(1.26538800765581e+002dB,9.09465127388080e+001°)
1.13057661965703e+002	(1.26536799859542e+002dB,9.09467313221840e+001°)
1.13083697451743e+002	(1.26534798952916e+002dB,9.09469499556427e+001°)
1.13109738933366e+002	(1.26532798046010e+002dB,9.09471686403099e+001°)
1.13135786411951e+002	(1.26530797138586e+002dB,9.09473873746285e+001°)
1.13161839888881e+002	(1.26528796230667e+002dB,9.09476061628199e+001°)
1.13187899365537e+002	(1.26526795322482e+002dB,9.09478249992948e+001°)
1.13213964843299e+002	(1.26524794413848e+002dB,9.09480438871116e+001°)
1.13240036323551e+002	(1.26522793504722e+002dB,9.09482628250374e+001°)
1.13266113807674e+002	(1.26520792595231e+002dB,9.09484818151283e+001°)
1.13292197297051e+002	(1.26518791685441e+002dB,9.09487008544170e+001°)
1.13318286793064e+002	(1.26516790775051e+002dB,9.09489199468548e+001°)
1.13344382297098e+002	(1.26514789864249e+002dB,9.09491390889875e+001°)
1.13370483810536e+002	(1.26512788953264e+002dB,9.09493582807175e+001°)
1.13396591334761e+002	(1.26510788041662e+002dB,9.09495775256423e+001°)
1.13422704871158e+002	(1.26508787129638e+002dB,9.09497968207274e+001°)
1.13448824421111e+002	(1.26506786217295e+002dB,9.09500161663542e+001°)
1.13474949986006e+002	(1.26504785304598e+002dB,9.09502355617124e+001°)
1.13501081567226e+002	(1.26502784391177e+002dB,9.09504550103648e+001°)
1.13527219166159e+002	(1.26500783477674e+002dB,9.09506745094773e+001°)
1.13553362784189e+002	(1.26498782563487e+002dB,9.09508940589431e+001°)
1.13579512422702e+002	(1.26496781649115e+002dB,9.09511136602067e+001°)
1.13605668083086e+002	(1.26494780734308e+002dB,9.09513333104625e+001°)
1.13631829766726e+002	(1.26492779818963e+002dB,9.09515530143994e+001°)
1.13657997475010e+002	(1.26490778903373e+002dB,9.09517727664175e+001°)
1.13684171209325e+002	(1.26488777987176e+002dB,9.09519925709129e+001°)
1.13710350971060e+002	(1.26486777070591e+002dB,9.09522124269491e+001°)
1.13736536761601e+002	(1.26484776153521e+002dB,9.09524323341652e+001°)
1.13762728582338e+002	(1.26482775236251e+002dB,9.09526522920101e+001°)
1.13788926434658e+002	(1.26480774318437e+002dB,9.09528723006689e+001°)
1.13815130319952e+002	(1.26478773400183e+002dB,9.09530923605238e+001°)
1.13841340239608e+002	(1.26476772481588e+002dB,9.09533124715334e+001°)
1.13867556195016e+002	(1.26474771562565e+002dB,9.09535326341774e+001°)
1.13893778187565e+002	(1.26472770643011e+002dB,9.09537528472575e+001°)
1.13920006218647e+002	(1.26470769723227e+002dB,9.09539731118957e+001°)
1.13946240289652e+002	(1.26468768802924e+002dB,9.09541934274087e+001°)
1.13972480401970e+002	(1.26466767882141e+002dB,9.09544137942096e+001°)
1.13998726556992e+002	(1.26464766961037e+002dB,9.09546342118115e+001°)
1.14024978756112e+002	(1.26462766039465e+002dB,9.09548546811373e+001°)
1.14051237000719e+002	(1.26460765117525e+002dB,9.09550752021515e+001°)
1.14077501292207e+002	(1.26458764195044e+002dB,9.09552957732750e+001°)
1.14103771631967e+002	(1.26456763272202e+002dB,9.09555163961059e+001°)
1.14130048021394e+002	(1.26454762348845e+002dB,9.09557370707346e+001°)
1.14156330461879e+002	(1.26452761425376e+002dB,9.09559577961318e+001°)
1.14182618954817e+002	(1.26450760501259e+002dB,9.09561785721642e+001°)
1.14208913501601e+002	(1.26448759576800e+002dB,9.09563994003590e+001°)
1.14235214103625e+002	(1.26446758651830e+002dB,9.09566202795610e+001°)
1.14261520762284e+002	(1.26444757726456e+002dB,9.09568412105658e+001°)
1.14287833478972e+002	(1.26442756800763e+002dB,9.09570621920873e+001°)
1.14314152255084e+002	(1.26440755874542e+002dB,9.09572832250783e+001°)
1.14340477092017e+002	(1.26438754947954e+002dB,9.09575043094717e+001°)
1.14366807991165e+002	(1.26436754020908e+002dB,9.09577254453260e+001°)
1.14393144953925e+002	(1.26434753093442e+002dB,9.09579466330506e+001°)
1.14419487981693e+002	(1.26432752165520e+002dB,9.09581678718390e+001°)
1.14445837075866e+002	(1.26430751237291e+002dB,9.09583891607977e+001°)
1.14472192237840e+002	(1.26428750308438e+002dB,9.09586105021833e+001°)
1.14498553469013e+002	(1.26426749379370e+002dB,9.09588318958014e+001°)
1.14524920770783e+002	(1.26424748449659e+002dB,9.09590533397946e+001°)
1.14551294144548e+002	(1.26422747519855e+002dB,9.09592748351498e+001°)
1.14577673591706e+002	(1.26420746589486e+002dB,9.09594963816985e+001°)
1.14604059113655e+002	(1.26418745658538e+002dB,9.09597179807137e+001°)
1.14630450711794e+002	(1.26416744727343e+002dB,9.09599396307895e+001°)
1.14656848387524e+002	(1.26414743795563e+002dB,9.09601613325205e+001°)
1.14683252142242e+002	(1.26412742863480e+002dB,9.09603830853666e+001°)
1.14709661977350e+002	(1.26410741930939e+002dB,9.09606048894136e+001°)
1.14736077894247e+002	(1.26408740997977e+002dB,9.09608267450746e+001°)
1.14762499894335e+002	(1.26406740064635e+002dB,9.09610486527570e+001°)
1.14788927979013e+002	(1.26404739130761e+002dB,9.09612706129633e+001°)
1.14815362149683e+002	(1.26402738196554e+002dB,9.09614926235282e+001°)
1.14841802407746e+002	(1.26400737261874e+002dB,9.09617146857796e+001°)
1.14868248754605e+002	(1.26398736326802e+002dB,9.09619367984448e+001°)
1.14894701191662e+002	(1.26396735391280e+002dB,9.09621589644736e+001°)
1.14921159720318e+002	(1.26394734455323e+002dB,9.09623811822099e+001°)
1.14947624341978e+002	(1.26392733519011e+002dB,9.09626034503760e+001°)
1.14974095058043e+002	(1.26390732582268e+002dB,9.09628257702704e+001°)
1.15000571869918e+002	(1.26388731645073e+002dB,9.09630481427470e+001°)
1.15027054779006e+002	(1.26386730707373e+002dB,9.09632705657678e+001°)
1.15053543786711e+002	(1.26384729769225e+002dB,9.09634930413947e+001°)
1.15080038894438e+002	(1.26382728830903e+002dB,9.09637155686683e+001°)
1.15106540103591e+002	(1.26380727891858e+002dB,9.09639381462206e+001°)
1.15133047415576e+002	(1.26378726952531e+002dB,9.09641607767438e+001°)
1.15159560831798e+002	(1.26376726012749e+002dB,9.09643834586797e+001°)
1.15186080353662e+002	(1.26374725072612e+002dB,9.09646061924051e+001°)
1.15212605982575e+002	(1.26372724131902e+002dB,9.09648289780412e+001°)
1.15239137719943e+002	(1.26370723190897e+002dB,9.09650518150451e+001°)
1.15265675567173e+002	(1.26368722249384e+002dB,9.09652747039533e+001°)
1.15292219525671e+002	(1.26366721307523e+002dB,9.09654976446957e+001°)
1.15318769596845e+002	(1.26364720365041e+002dB,9.09657206382517e+001°)
1.15345325782103e+002	(1.26362719422318e+002dB,9.09659436819557e+001°)
1.15371888082853e+002	(1.26360718479092e+002dB,9.09661667776095e+001°)
1.15398456500503e+002	(1.26358717535469e+002dB,9.09663899260011e+001°)
1.15425031036461e+002	(1.26356716591400e+002dB,9.09666131255102e+001°)
1.15451611692137e+002	(1.26354715646997e+002dB,9.09668363777499e+001°)
