Freq.	V(n004)/I(I1)
1.08592542131259e+002	(-4.61580833665538e+001dB,7.77861141296986e+001°)
1.08617549367085e+002	(-4.61562134309136e+001dB,7.77902702894545e+001°)
1.08642562361703e+002	(-4.61543434281395e+001dB,7.77944259493502e+001°)
1.08667581116439e+002	(-4.61524733582891e+001dB,7.77985811101905e+001°)
1.08692605632620e+002	(-4.61506032213101e+001dB,7.78027357715647e+001°)
1.08717635911571e+002	(-4.61487330173241e+001dB,7.78068899341853e+001°)
1.08742671954621e+002	(-4.61468627462332e+001dB,7.78110435963359e+001°)
1.08767713763097e+002	(-4.61449924081565e+001dB,7.78151967607954e+001°)
1.08792761338326e+002	(-4.61431220030738e+001dB,7.78193494257337e+001°)
1.08817814681636e+002	(-4.61412515310533e+001dB,7.78235015932907e+001°)
1.08842873794356e+002	(-4.61393809919887e+001dB,7.78276532597802e+001°)
1.08867938677815e+002	(-4.61375103861438e+001dB,7.78318044317621e+001°)
1.08893009333340e+002	(-4.61356397132738e+001dB,7.78359551023790e+001°)
1.08918085762262e+002	(-4.61337689735450e+001dB,7.78401052756474e+001°)
1.08943167965910e+002	(-4.61318981668990e+001dB,7.78442549498150e+001°)
1.08968255945614e+002	(-4.61300272935344e+001dB,7.78484041295474e+001°)
1.08993349702703e+002	(-4.61281563532522e+001dB,7.78525528085897e+001°)
1.09018449238509e+002	(-4.61262853461685e+001dB,7.78567009903353e+001°)
1.09043554554363e+002	(-4.61244142723658e+001dB,7.78608486762284e+001°)
1.09068665651594e+002	(-4.61225431317272e+001dB,7.78649958626173e+001°)
1.09093782531535e+002	(-4.61206719243740e+001dB,7.78691425522218e+001°)
1.09118905195517e+002	(-4.61188006502413e+001dB,7.78732887433217e+001°)
1.09144033644872e+002	(-4.61169293095093e+001dB,7.78774344399066e+001°)
1.09169167880933e+002	(-4.61150579021143e+001dB,7.78815796396039e+001°)
1.09194307905032e+002	(-4.61131864279808e+001dB,7.78857243400182e+001°)
1.09219453718502e+002	(-4.61113148872511e+001dB,7.78898685458739e+001°)
1.09244605322676e+002	(-4.61094432799270e+001dB,7.78940122546998e+001°)
1.09269762718888e+002	(-4.61075716059991e+001dB,7.78981554673938e+001°)
1.09294925908471e+002	(-4.61056998654848e+001dB,7.79022981827839e+001°)
1.09320094892760e+002	(-4.61038280584840e+001dB,7.79064404036601e+001°)
1.09345269673089e+002	(-4.61019561848264e+001dB,7.79105821250751e+001°)
1.09370450250792e+002	(-4.61000842447343e+001dB,7.79147233529917e+001°)
1.09395636627206e+002	(-4.60982122381477e+001dB,7.79188640843380e+001°)
1.09420828803665e+002	(-4.60963401651264e+001dB,7.79230043206134e+001°)
1.09446026781504e+002	(-4.60944680256387e+001dB,7.79271440613693e+001°)
1.09471230562061e+002	(-4.60925958197940e+001dB,7.79312833073780e+001°)
1.09496440146671e+002	(-4.60907235474643e+001dB,7.79354220563412e+001°)
1.09521655536670e+002	(-4.60888512087984e+001dB,7.79395603116167e+001°)
1.09546876733396e+002	(-4.60869788037463e+001dB,7.79436980708045e+001°)
1.09572103738186e+002	(-4.60851063323631e+001dB,7.79478353347633e+001°)
1.09597336552377e+002	(-4.60832337946716e+001dB,7.79519721049522e+001°)
1.09622575177307e+002	(-4.60813611907061e+001dB,7.79561083802531e+001°)
1.09647819614315e+002	(-4.60794885204127e+001dB,7.79602441596125e+001°)
1.09673069864738e+002	(-4.60776157838794e+001dB,7.79643794451306e+001°)
1.09698325929916e+002	(-4.60757429811132e+001dB,7.79685142363617e+001°)
1.09723587811187e+002	(-4.60738701122158e+001dB,7.79726485353822e+001°)
1.09748855509891e+002	(-4.60719971770269e+001dB,7.79767823372936e+001°)
1.09774129027368e+002	(-4.60701241757239e+001dB,7.79809156467668e+001°)
1.09799408364957e+002	(-4.60682511082793e+001dB,7.79850484627084e+001°)
1.09824693523999e+002	(-4.60663779746395e+001dB,7.79891807834190e+001°)
1.09849984505834e+002	(-4.60645047749722e+001dB,7.79933126122320e+001°)
1.09875281311803e+002	(-4.60626315091949e+001dB,7.79974439468353e+001°)
1.09900583943248e+002	(-4.60607581773214e+001dB,7.80015747874069e+001°)
1.09925892401510e+002	(-4.60588847794516e+001dB,7.80057051360632e+001°)
1.09951206687931e+002	(-4.60570113155121e+001dB,7.80098349897804e+001°)
1.09976526803853e+002	(-4.60551377856235e+001dB,7.80139643526356e+001°)
1.10001852750618e+002	(-4.60532641896938e+001dB,7.80180932209735e+001°)
1.10027184529570e+002	(-4.60513905278789e+001dB,7.80222215981489e+001°)
1.10052522142050e+002	(-4.60495168000825e+001dB,7.80263494812058e+001°)
1.10077865589404e+002	(-4.60476430063405e+001dB,7.80304768716247e+001°)
1.10103214872973e+002	(-4.60457691467373e+001dB,7.80346037708842e+001°)
1.10128569994103e+002	(-4.60438952212434e+001dB,7.80387301772517e+001°)
1.10153930954138e+002	(-4.60420212298907e+001dB,7.80428560909099e+001°)
1.10179297754421e+002	(-4.60401471727369e+001dB,7.80469815140153e+001°)
1.10204670396299e+002	(-4.60382730497752e+001dB,7.80511064448016e+001°)
1.10230048881116e+002	(-4.60363988609381e+001dB,7.80552308816200e+001°)
1.10255433210219e+002	(-4.60345246064448e+001dB,7.80593548303813e+001°)
1.10280823384951e+002	(-4.60326502861216e+001dB,7.80634782855821e+001°)
1.10306219406661e+002	(-4.60307759000948e+001dB,7.80676012499401e+001°)
1.10331621276694e+002	(-4.60289014483842e+001dB,7.80717237229844e+001°)
1.10357028996398e+002	(-4.60270269309478e+001dB,7.80758457050406e+001°)
1.10382442567118e+002	(-4.60251523478499e+001dB,7.80799671962445e+001°)
1.10407861990203e+002	(-4.60232776991226e+001dB,7.80840881961111e+001°)
1.10433287267001e+002	(-4.60214029847577e+001dB,7.80882087049264e+001°)
1.10458718398859e+002	(-4.60195282047499e+001dB,7.80923287229051e+001°)
1.10484155387126e+002	(-4.60176533591923e+001dB,7.80964482508339e+001°)
1.10509598233150e+002	(-4.60157784480727e+001dB,7.81005672883151e+001°)
1.10535046938280e+002	(-4.60139034714385e+001dB,7.81046858361801e+001°)
1.10560501503866e+002	(-4.60120284292191e+001dB,7.81088038927874e+001°)
1.10585961931258e+002	(-4.60101533215419e+001dB,7.81129214601847e+001°)
1.10611428221804e+002	(-4.60082781484169e+001dB,7.81170385386128e+001°)
1.10636900376855e+002	(-4.60064029097348e+001dB,7.81211551244698e+001°)
1.10662378397763e+002	(-4.60045276057057e+001dB,7.81252712230362e+001°)
1.10687862285877e+002	(-4.60026522362183e+001dB,7.81293868313826e+001°)
1.10713352042548e+002	(-4.60007768013226e+001dB,7.81335019503486e+001°)
1.10738847669129e+002	(-4.59989013010959e+001dB,7.81376165807480e+001°)
1.10764349166970e+002	(-4.59970257354292e+001dB,7.81417307196639e+001°)
1.10789856537425e+002	(-4.59951501045059e+001dB,7.81458443717305e+001°)
1.10815369781845e+002	(-4.59932744082016e+001dB,7.81499575333865e+001°)
1.10840888901583e+002	(-4.59913986466403e+001dB,7.81540702073475e+001°)
1.10866413897992e+002	(-4.59895228198497e+001dB,7.81581823938487e+001°)
1.10891944772425e+002	(-4.59876469277410e+001dB,7.81622940899454e+001°)
1.10917481526236e+002	(-4.59857709704683e+001dB,7.81664052996406e+001°)
1.10943024160779e+002	(-4.59838949479037e+001dB,7.81705160180661e+001°)
1.10968572677408e+002	(-4.59820188601963e+001dB,7.81746262505924e+001°)
1.10994127077478e+002	(-4.59801427073560e+001dB,7.81787359960905e+001°)
1.11019687362344e+002	(-4.59782664892600e+001dB,7.81828452503798e+001°)
1.11045253533360e+002	(-4.59763902061122e+001dB,7.81869540193769e+001°)
1.11070825591882e+002	(-4.59745138578274e+001dB,7.81910622994859e+001°)
1.11096403539267e+002	(-4.59726374444455e+001dB,7.81951700922387e+001°)
1.11121987376869e+002	(-4.59707609659770e+001dB,7.81992773965546e+001°)
1.11147577106047e+002	(-4.59688844224632e+001dB,7.82033842146080e+001°)
1.11173172728155e+002	(-4.59670078139622e+001dB,7.82074905459217e+001°)
1.11198774244552e+002	(-4.59651311404762e+001dB,7.82115963907358e+001°)
1.11224381656594e+002	(-4.59632544019598e+001dB,7.82157017480729e+001°)
1.11249994965640e+002	(-4.59613775984576e+001dB,7.82198066167854e+001°)
1.11275614173048e+002	(-4.59595007300972e+001dB,7.82239110022540e+001°)
1.11301239280175e+002	(-4.59576237967505e+001dB,7.82280148996394e+001°)
1.11326870288380e+002	(-4.59557467984624e+001dB,7.82321183091287e+001°)
1.11352507199023e+002	(-4.59538697353431e+001dB,7.82362212341156e+001°)
1.11378150013462e+002	(-4.59519926073669e+001dB,7.82403236723057e+001°)
1.11403798733058e+002	(-4.59501154144833e+001dB,7.82444256233230e+001°)
1.11429453359169e+002	(-4.59482381568643e+001dB,7.82485270911847e+001°)
1.11455113893156e+002	(-4.59463608343969e+001dB,7.82526280710135e+001°)
1.11480780336380e+002	(-4.59444834471656e+001dB,7.82567285662658e+001°)
1.11506452690201e+002	(-4.59426059951523e+001dB,7.82608285759140e+001°)
1.11532130955981e+002	(-4.59407284783763e+001dB,7.82649280988652e+001°)
1.11557815135081e+002	(-4.59388508969456e+001dB,7.82690271385372e+001°)
1.11583505228862e+002	(-4.59369732508078e+001dB,7.82731256926446e+001°)
1.11609201238688e+002	(-4.59350955399604e+001dB,7.82772237607887e+001°)
1.11634903165919e+002	(-4.59332177644425e+001dB,7.82813213438417e+001°)
1.11660611011920e+002	(-4.59313399242938e+001dB,7.82854184426873e+001°)
1.11686324778052e+002	(-4.59294620195661e+001dB,7.82895150575075e+001°)
1.11712044465679e+002	(-4.59275840501842e+001dB,7.82936111867143e+001°)
1.11737770076165e+002	(-4.59257060162779e+001dB,7.82977068330211e+001°)
1.11763501610874e+002	(-4.59238279177679e+001dB,7.83018019935142e+001°)
1.11789239071170e+002	(-4.59219497547081e+001dB,7.83058966690754e+001°)
1.11814982458418e+002	(-4.59200715271560e+001dB,7.83099908618385e+001°)
1.11840731773981e+002	(-4.59181932351364e+001dB,7.83140845714104e+001°)
1.11866487019227e+002	(-4.59163148786552e+001dB,7.83181777973875e+001°)
1.11892248195520e+002	(-4.59144364576934e+001dB,7.83222705394036e+001°)
1.11918015304226e+002	(-4.59125579722273e+001dB,7.83263627958054e+001°)
1.11943788346711e+002	(-4.59106794224319e+001dB,7.83304545712332e+001°)
1.11969567324341e+002	(-4.59088008081862e+001dB,7.83345458615180e+001°)
1.11995352238484e+002	(-4.59069221296264e+001dB,7.83386366706917e+001°)
1.12021143090507e+002	(-4.59050433866243e+001dB,7.83427269946020e+001°)
1.12046939881776e+002	(-4.59031645793360e+001dB,7.83468168366289e+001°)
1.12072742613660e+002	(-4.59012857077647e+001dB,7.83509061970078e+001°)
1.12098551287527e+002	(-4.58994067718412e+001dB,7.83549950728522e+001°)
1.12124365904745e+002	(-4.58975277717006e+001dB,7.83590834675215e+001°)
1.12150186466682e+002	(-4.58956487072576e+001dB,7.83631713788023e+001°)
1.12176012974708e+002	(-4.58937695786298e+001dB,7.83672588094404e+001°)
1.12201845430192e+002	(-4.58918903857395e+001dB,7.83713457558691e+001°)
1.12227683834503e+002	(-4.58900111286857e+001dB,7.83754322215216e+001°)
1.12253528189012e+002	(-4.58881318074766e+001dB,7.83795182060318e+001°)
1.12279378495089e+002	(-4.58862524220876e+001dB,7.83836037077227e+001°)
1.12305234754104e+002	(-4.58843729725649e+001dB,7.83876887281343e+001°)
1.12331096967428e+002	(-4.58824934589029e+001dB,7.83917732656007e+001°)
1.12356965136432e+002	(-4.58806138811671e+001dB,7.83958573222791e+001°)
1.12382839262488e+002	(-4.58787342394363e+001dB,7.83999409002969e+001°)
1.12408719346968e+002	(-4.58768545335272e+001dB,7.84040239936649e+001°)
1.12434605391244e+002	(-4.58749747636506e+001dB,7.84081066076104e+001°)
1.12460497396688e+002	(-4.58730949297671e+001dB,7.84121887411595e+001°)
1.12486395364673e+002	(-4.58712150318537e+001dB,7.84162703920201e+001°)
1.12512299296572e+002	(-4.58693350700113e+001dB,7.84203515642666e+001°)
1.12538209193759e+002	(-4.58674550442141e+001dB,7.84244322556131e+001°)
1.12564125057606e+002	(-4.58655749544867e+001dB,7.84285124669298e+001°)
1.12590046889489e+002	(-4.58636948007885e+001dB,7.84325921960011e+001°)
1.12615974690782e+002	(-4.58618145832436e+001dB,7.84366714461953e+001°)
1.12641908462859e+002	(-4.58599343018071e+001dB,7.84407502165419e+001°)
1.12667848207095e+002	(-4.58580539564861e+001dB,7.84448285053969e+001°)
1.12693793924865e+002	(-4.58561735474179e+001dB,7.84489063167604e+001°)
1.12719745617546e+002	(-4.58542930744853e+001dB,7.84529836478149e+001°)
1.12745703286513e+002	(-4.58524125378159e+001dB,7.84570605000032e+001°)
1.12771666933142e+002	(-4.58505319373433e+001dB,7.84611368723872e+001°)
1.12797636558811e+002	(-4.58486512730928e+001dB,7.84652127652480e+001°)
1.12823612164894e+002	(-4.58467705451108e+001dB,7.84692881781405e+001°)
1.12849593752771e+002	(-4.58448897534601e+001dB,7.84733631138986e+001°)
1.12875581323819e+002	(-4.58430088980765e+001dB,7.84774375696573e+001°)
1.12901574879414e+002	(-4.58411279790385e+001dB,7.84815115468979e+001°)
1.12927574420937e+002	(-4.58392469963201e+001dB,7.84855850446286e+001°)
1.12953579949764e+002	(-4.58373659499850e+001dB,7.84896580644057e+001°)
1.12979591467275e+002	(-4.58354848400799e+001dB,7.84937306070892e+001°)
1.13005608974849e+002	(-4.58336036665189e+001dB,7.84978026698288e+001°)
1.13031632473865e+002	(-4.58317224294116e+001dB,7.85018742547661e+001°)
1.13057661965703e+002	(-4.58298411287677e+001dB,7.85059453628025e+001°)
1.13083697451743e+002	(-4.58279597645765e+001dB,7.85100159923194e+001°)
1.13109738933366e+002	(-4.58260783368520e+001dB,7.85140861442506e+001°)
1.13135786411951e+002	(-4.58241968456482e+001dB,7.85181558181787e+001°)
1.13161839888881e+002	(-4.58223152909877e+001dB,7.85222250150077e+001°)
1.13187899365537e+002	(-4.58204336728615e+001dB,7.85262937344170e+001°)
1.13213964843299e+002	(-4.58185519912826e+001dB,7.85303619760517e+001°)
1.13240036323551e+002	(-4.58166702463001e+001dB,7.85344297407667e+001°)
1.13266113807674e+002	(-4.58147884379279e+001dB,7.85384970295318e+001°)
1.13292197297051e+002	(-4.58129065661963e+001dB,7.85425638406425e+001°)
1.13318286793064e+002	(-4.58110246310807e+001dB,7.85466301744584e+001°)
1.13344382297098e+002	(-4.58091426326706e+001dB,7.85506960337456e+001°)
1.13370483810536e+002	(-4.58072605708955e+001dB,7.85547614143606e+001°)
1.13396591334761e+002	(-4.58053784458591e+001dB,7.85588263197363e+001°)
1.13422704871158e+002	(-4.58034962575802e+001dB,7.85628907494813e+001°)
1.13448824421111e+002	(-4.58016140059175e+001dB,7.85669547008816e+001°)
1.13474949986006e+002	(-4.57997316911542e+001dB,7.85710181783680e+001°)
1.13501081567226e+002	(-4.57978493131402e+001dB,7.85750811805340e+001°)
1.13527219166159e+002	(-4.57959668718855e+001dB,7.85791437044425e+001°)
1.13553362784189e+002	(-4.57940843674798e+001dB,7.85832057548046e+001°)
1.13579512422702e+002	(-4.57922017999270e+001dB,7.85872673293314e+001°)
1.13605668083086e+002	(-4.57903191691977e+001dB,7.85913284277443e+001°)
1.13631829766726e+002	(-4.57884364753795e+001dB,7.85953890515253e+001°)
1.13657997475010e+002	(-4.57865537184658e+001dB,7.85994492009937e+001°)
1.13684171209325e+002	(-4.57846708984834e+001dB,7.86035088751389e+001°)
1.13710350971060e+002	(-4.57827880154143e+001dB,7.86075680736443e+001°)
1.13736536761601e+002	(-4.57809050693099e+001dB,7.86116267980556e+001°)
1.13762728582338e+002	(-4.57790220601592e+001dB,7.86156850467815e+001°)
1.13788926434658e+002	(-4.57771389880839e+001dB,7.86197428231665e+001°)
1.13815130319952e+002	(-4.57752558529443e+001dB,7.86238001232390e+001°)
1.13841340239608e+002	(-4.57733726549191e+001dB,7.86278569509172e+001°)
1.13867556195016e+002	(-4.57714893938594e+001dB,7.86319133022183e+001°)
1.13893778187565e+002	(-4.57696060699592e+001dB,7.86359691817092e+001°)
1.13920006218647e+002	(-4.57677226831759e+001dB,7.86400245878388e+001°)
1.13946240289652e+002	(-4.57658392334359e+001dB,7.86440795190879e+001°)
1.13972480401970e+002	(-4.57639557208843e+001dB,7.86481339775116e+001°)
1.13998726556992e+002	(-4.57620721454597e+001dB,7.86521879615828e+001°)
1.14024978756112e+002	(-4.57601885072169e+001dB,7.86562414728451e+001°)
1.14051237000719e+002	(-4.57583048061733e+001dB,7.86602945109516e+001°)
1.14077501292207e+002	(-4.57564210423356e+001dB,7.86643470762044e+001°)
1.14103771631967e+002	(-4.57545372157177e+001dB,7.86683991676395e+001°)
1.14130048021394e+002	(-4.57526533264041e+001dB,7.86724507880154e+001°)
1.14156330461879e+002	(-4.57507693743353e+001dB,7.86765019345524e+001°)
1.14182618954817e+002	(-4.57488853595950e+001dB,7.86805526100263e+001°)
1.14208913501601e+002	(-4.57470012821037e+001dB,7.86846028109861e+001°)
1.14235214103625e+002	(-4.57451171419624e+001dB,7.86886525402292e+001°)
1.14261520762284e+002	(-4.57432329392100e+001dB,7.86927017986467e+001°)
1.14287833478972e+002	(-4.57413486737724e+001dB,7.86967505834660e+001°)
1.14314152255084e+002	(-4.57394643457388e+001dB,7.87007988968293e+001°)
1.14340477092017e+002	(-4.57375799551037e+001dB,7.87048467377638e+001°)
1.14366807991165e+002	(-4.57356955019194e+001dB,7.87088941078508e+001°)
1.14393144953925e+002	(-4.57338109862189e+001dB,7.87129410079849e+001°)
1.14419487981693e+002	(-4.57319264079700e+001dB,7.87169874353434e+001°)
1.14445837075866e+002	(-4.57300417671904e+001dB,7.87210333915169e+001°)
1.14472192237840e+002	(-4.57281570639132e+001dB,7.87250788767850e+001°)
1.14498553469013e+002	(-4.57262722981749e+001dB,7.87291238908001e+001°)
1.14524920770783e+002	(-4.57243874699210e+001dB,7.87331684326932e+001°)
1.14551294144548e+002	(-4.57225025793366e+001dB,7.87372125063772e+001°)
1.14577673591706e+002	(-4.57206176263130e+001dB,7.87412561091376e+001°)
1.14604059113655e+002	(-4.57187326108017e+001dB,7.87452992387993e+001°)
1.14630450711794e+002	(-4.57168475329743e+001dB,7.87493418999703e+001°)
1.14656848387524e+002	(-4.57149623928588e+001dB,7.87533840923056e+001°)
1.14683252142242e+002	(-4.57130771902777e+001dB,7.87574258112477e+001°)
1.14709661977350e+002	(-4.57111919254706e+001dB,7.87614670632099e+001°)
1.14736077894247e+002	(-4.57093065983490e+001dB,7.87655078448229e+001°)
1.14762499894335e+002	(-4.57074212088919e+001dB,7.87695481551545e+001°)
1.14788927979013e+002	(-4.57055357572083e+001dB,7.87735879969854e+001°)
1.14815362149683e+002	(-4.57036502432974e+001dB,7.87776273700011e+001°)
1.14841802407746e+002	(-4.57017646671551e+001dB,7.87816662726142e+001°)
1.14868248754605e+002	(-4.56998790287879e+001dB,7.87857047064546e+001°)
1.14894701191662e+002	(-4.56979933282337e+001dB,7.87897426705299e+001°)
1.14921159720318e+002	(-4.56961075655451e+001dB,7.87937801663862e+001°)
1.14947624341978e+002	(-4.56942217406734e+001dB,7.87978171931574e+001°)
1.14974095058043e+002	(-4.56923358537138e+001dB,7.88018537516953e+001°)
1.15000571869918e+002	(-4.56904499046361e+001dB,7.88058898417441e+001°)
1.15027054779006e+002	(-4.56885638934338e+001dB,7.88099254623778e+001°)
1.15053543786711e+002	(-4.56866778202218e+001dB,7.88139606163522e+001°)
1.15080038894438e+002	(-4.56847916849296e+001dB,7.88179953009025e+001°)
1.15106540103591e+002	(-4.56829054876230e+001dB,7.88220295182082e+001°)
1.15133047415576e+002	(-4.56810192282174e+001dB,7.88260632655294e+001°)
1.15159560831798e+002	(-4.56791329069323e+001dB,7.88300965473985e+001°)
1.15186080353662e+002	(-4.56772465236567e+001dB,7.88341293617532e+001°)
1.15212605982575e+002	(-4.56753600783617e+001dB,7.88381617064390e+001°)
1.15239137719943e+002	(-4.56734735711595e+001dB,7.88421935848256e+001°)
