Freq.	V(N004)/V(N002)
2.28034207200037e+003	(-1.81551674424617e+001dB,1.39659242556008e+002°)
2.28559880337539e+003	(-1.81197873558504e+001dB,1.39572950157108e+002°)
2.29086765276773e+003	(-1.80844264940178e+001dB,1.39486502029510e+002°)
2.29614864811232e+003	(-1.80490849277311e+001dB,1.39399898077815e+002°)
2.30144181740846e+003	(-1.80137627279377e+001dB,1.39313138207841e+002°)
2.30674718872002e+003	(-1.79784599657649e+001dB,1.39226222326638e+002°)
2.31206479017555e+003	(-1.79431767125197e+001dB,1.39139150342495e+002°)
2.31739464996843e+003	(-1.79079130396882e+001dB,1.39051922164950e+002°)
2.32273679635706e+003	(-1.78726690189359e+001dB,1.38964537704796e+002°)
2.32809125766496e+003	(-1.78374447221067e+001dB,1.38876996874094e+002°)
2.33345806228096e+003	(-1.78022402212233e+001dB,1.38789299586178e+002°)
2.33883723865931e+003	(-1.77670555884861e+001dB,1.38701445755667e+002°)
2.34422881531987e+003	(-1.77318908962739e+001dB,1.38613435298474e+002°)
2.34963282084826e+003	(-1.76967462171425e+001dB,1.38525268131810e+002°)
2.35504928389596e+003	(-1.76616216238252e+001dB,1.38436944174202e+002°)
2.36047823318053e+003	(-1.76265171892318e+001dB,1.38348463345493e+002°)
2.36591969748571e+003	(-1.75914329864489e+001dB,1.38259825566858e+002°)
2.37137370566161e+003	(-1.75563690887390e+001dB,1.38171030760807e+002°)
2.37684028662483e+003	(-1.75213255695403e+001dB,1.38082078851201e+002°)
2.38231946935864e+003	(-1.74863025024666e+001dB,1.37992969763255e+002°)
2.38781128291313e+003	(-1.74512999613064e+001dB,1.37903703423551e+002°)
2.39331575640534e+003	(-1.74163180200229e+001dB,1.37814279760045e+002°)
2.39883291901944e+003	(-1.73813567527534e+001dB,1.37724698702078e+002°)
2.40436280000688e+003	(-1.73464162338090e+001dB,1.37634960180384e+002°)
2.40990542868654e+003	(-1.73114965376741e+001dB,1.37545064127099e+002°)
2.41546083444489e+003	(-1.72765977390060e+001dB,1.37455010475772e+002°)
2.42102904673613e+003	(-1.72417199126343e+001dB,1.37364799161374e+002°)
2.42661009508236e+003	(-1.72068631335610e+001dB,1.37274430120303e+002°)
2.43220400907376e+003	(-1.71720274769591e+001dB,1.37183903290401e+002°)
2.43781081836870e+003	(-1.71372130181731e+001dB,1.37093218610958e+002°)
2.44343055269392e+003	(-1.71024198327179e+001dB,1.37002376022720e+002°)
2.44906324184469e+003	(-1.70676479962784e+001dB,1.36911375467904e+002°)
2.45470891568498e+003	(-1.70328975847093e+001dB,1.36820216890205e+002°)
2.46036760414758e+003	(-1.69981686740342e+001dB,1.36728900234801e+002°)
2.46603933723429e+003	(-1.69634613404454e+001dB,1.36637425448370e+002°)
2.47172414501608e+003	(-1.69287756603033e+001dB,1.36545792479094e+002°)
2.47742205763323e+003	(-1.68941117101355e+001dB,1.36454001276671e+002°)
2.48313310529552e+003	(-1.68594695666369e+001dB,1.36362051792323e+002°)
2.48885731828234e+003	(-1.68248493066686e+001dB,1.36269943978806e+002°)
2.49459472694290e+003	(-1.67902510072576e+001dB,1.36177677790421e+002°)
2.50034536169638e+003	(-1.67556747455961e+001dB,1.36085253183021e+002°)
2.50610925303206e+003	(-1.67211205990410e+001dB,1.35992670114022e+002°)
2.51188643150953e+003	(-1.66865886451134e+001dB,1.35899928542413e+002°)
2.51767692775880e+003	(-1.66520789614975e+001dB,1.35807028428764e+002°)
2.52348077248052e+003	(-1.66175916260407e+001dB,1.35713969735237e+002°)
2.52929799644609e+003	(-1.65831267167524e+001dB,1.35620752425596e+002°)
2.53512863049785e+003	(-1.65486843118037e+001dB,1.35527376465213e+002°)
2.54097270554925e+003	(-1.65142644895265e+001dB,1.35433841821084e+002°)
2.54683025258499e+003	(-1.64798673284132e+001dB,1.35340148461831e+002°)
2.55270130266119e+003	(-1.64454929071155e+001dB,1.35246296357720e+002°)
2.55858588690559e+003	(-1.64111413044441e+001dB,1.35152285480662e+002°)
2.56448403651766e+003	(-1.63768125993680e+001dB,1.35058115804230e+002°)
2.57039578276881e+003	(-1.63425068710137e+001dB,1.34963787303664e+002°)
2.57632115700252e+003	(-1.63082241986644e+001dB,1.34869299955883e+002°)
2.58226019063454e+003	(-1.62739646617595e+001dB,1.34774653739492e+002°)
2.58821291515303e+003	(-1.62397283398938e+001dB,1.34679848634798e+002°)
2.59417936211876e+003	(-1.62055153128164e+001dB,1.34584884623810e+002°)
2.60015956316521e+003	(-1.61713256604306e+001dB,1.34489761690258e+002°)
2.60615354999884e+003	(-1.61371594627925e+001dB,1.34394479819597e+002°)
2.61216135439915e+003	(-1.61030168001107e+001dB,1.34299038999019e+002°)
2.61818300821893e+003	(-1.60688977527451e+001dB,1.34203439217462e+002°)
2.62421854338438e+003	(-1.60348024012065e+001dB,1.34107680465621e+002°)
2.63026799189532e+003	(-1.60007308261555e+001dB,1.34011762735954e+002°)
2.63633138582532e+003	(-1.59666831084017e+001dB,1.33915686022698e+002°)
2.64240875732189e+003	(-1.59326593289031e+001dB,1.33819450321872e+002°)
2.64850013860664e+003	(-1.58986595687648e+001dB,1.33723055631292e+002°)
2.65460556197548e+003	(-1.58646839092387e+001dB,1.33626501950579e+002°)
2.66072505979875e+003	(-1.58307324317223e+001dB,1.33529789281165e+002°)
2.66685866452142e+003	(-1.57968052177577e+001dB,1.33432917626310e+002°)
2.67300640866325e+003	(-1.57629023490311e+001dB,1.33335886991107e+002°)
2.67916832481897e+003	(-1.57290239073716e+001dB,1.33238697382492e+002°)
2.68534444565845e+003	(-1.56951699747501e+001dB,1.33141348809254e+002°)
2.69153480392685e+003	(-1.56613406332791e+001dB,1.33043841282046e+002°)
2.69773943244486e+003	(-1.56275359652110e+001dB,1.32946174813394e+002°)
2.70395836410878e+003	(-1.55937560529373e+001dB,1.32848349417706e+002°)
2.71019163189078e+003	(-1.55600009789881e+001dB,1.32750365111284e+002°)
2.71643926883902e+003	(-1.55262708260306e+001dB,1.32652221912331e+002°)
2.72270130807785e+003	(-1.54925656768684e+001dB,1.32553919840961e+002°)
2.72897778280798e+003	(-1.54588856144402e+001dB,1.32455458919212e+002°)
2.73526872630665e+003	(-1.54252307218192e+001dB,1.32356839171052e+002°)
2.74157417192782e+003	(-1.53916010822118e+001dB,1.32258060622390e+002°)
2.74789415310233e+003	(-1.53579967789567e+001dB,1.32159123301087e+002°)
2.75422870333810e+003	(-1.53244178955236e+001dB,1.32060027236963e+002°)
2.76057785622028e+003	(-1.52908645155126e+001dB,1.31960772461808e+002°)
2.76694164541145e+003	(-1.52573367226524e+001dB,1.31861359009396e+002°)
2.77332010465178e+003	(-1.52238346008002e+001dB,1.31761786915485e+002°)
2.77971326775922e+003	(-1.51903582339396e+001dB,1.31662056217837e+002°)
2.78612116862970e+003	(-1.51569077061802e+001dB,1.31562166956220e+002°)
2.79254384123727e+003	(-1.51234831017562e+001dB,1.31462119172423e+002°)
2.79898131963430e+003	(-1.50900845050252e+001dB,1.31361912910261e+002°)
2.80543363795165e+003	(-1.50567120004672e+001dB,1.31261548215589e+002°)
2.81190083039887e+003	(-1.50233656726834e+001dB,1.31161025136308e+002°)
2.81838293126439e+003	(-1.49900456063948e+001dB,1.31060343722378e+002°)
2.82487997491564e+003	(-1.49567518864415e+001dB,1.30959504025825e+002°)
2.83139199579931e+003	(-1.49234845977811e+001dB,1.30858506100751e+002°)
2.83791902844149e+003	(-1.48902438254875e+001dB,1.30757350003344e+002°)
2.84446110744785e+003	(-1.48570296547499e+001dB,1.30656035791889e+002°)
2.85101826750384e+003	(-1.48238421708714e+001dB,1.30554563526774e+002°)
2.85759054337488e+003	(-1.47906814592678e+001dB,1.30452933270504e+002°)
2.86417796990651e+003	(-1.47575476054663e+001dB,1.30351145087705e+002°)
2.87078058202462e+003	(-1.47244406951041e+001dB,1.30249199045140e+002°)
2.87739841473560e+003	(-1.46913608139276e+001dB,1.30147095211713e+002°)
2.88403150312654e+003	(-1.46583080477903e+001dB,1.30044833658481e+002°)
2.89067988236540e+003	(-1.46252824826524e+001dB,1.29942414458663e+002°)
2.89734358770125e+003	(-1.45922842045786e+001dB,1.29839837687650e+002°)
2.90402265446438e+003	(-1.45593132997374e+001dB,1.29737103423013e+002°)
2.91071711806653e+003	(-1.45263698543994e+001dB,1.29634211744513e+002°)
2.91742701400109e+003	(-1.44934539549361e+001dB,1.29531162734112e+002°)
2.92415237784326e+003	(-1.44605656878184e+001dB,1.29427956475978e+002°)
2.93089324525025e+003	(-1.44277051396152e+001dB,1.29324593056500e+002°)
2.93764965196146e+003	(-1.43948723969922e+001dB,1.29221072564292e+002°)
2.94442163379869e+003	(-1.43620675467101e+001dB,1.29117395090207e+002°)
2.95120922666631e+003	(-1.43292906756236e+001dB,1.29013560727342e+002°)
2.95801246655147e+003	(-1.42965418706797e+001dB,1.28909569571049e+002°)
2.96483138952427e+003	(-1.42638212189161e+001dB,1.28805421718945e+002°)
2.97166603173795e+003	(-1.42311288074600e+001dB,1.28701117270919e+002°)
2.97851642942911e+003	(-1.41984647235267e+001dB,1.28596656329145e+002°)
2.98538261891788e+003	(-1.41658290544176e+001dB,1.28492038998085e+002°)
2.99226463660811e+003	(-1.41332218875191e+001dB,1.28387265384504e+002°)
2.99916251898757e+003	(-1.41006433103011e+001dB,1.28282335597474e+002°)
3.00607630262815e+003	(-1.40680934103150e+001dB,1.28177249748389e+002°)
3.01300602418604e+003	(-1.40355722751929e+001dB,1.28072007950968e+002°)
3.01995172040194e+003	(-1.40030799926452e+001dB,1.27966610321265e+002°)
3.02691342810123e+003	(-1.39706166504595e+001dB,1.27861056977682e+002°)
3.03389118419419e+003	(-1.39381823364990e+001dB,1.27755348040974e+002°)
3.04088502567620e+003	(-1.39057771387008e+001dB,1.27649483634256e+002°)
3.04789498962790e+003	(-1.38734011450742e+001dB,1.27543463883020e+002°)
3.05492111321543e+003	(-1.38410544436991e+001dB,1.27437288915132e+002°)
3.06196343369060e+003	(-1.38087371227244e+001dB,1.27330958860851e+002°)
3.06902198839108e+003	(-1.37764492703665e+001dB,1.27224473852832e+002°)
3.07609681474063e+003	(-1.37441909749072e+001dB,1.27117834026137e+002°)
3.08318795024927e+003	(-1.37119623246922e+001dB,1.27011039518241e+002°)
3.09029543251351e+003	(-1.36797634081298e+001dB,1.26904090469043e+002°)
3.09741929921650e+003	(-1.36475943136884e+001dB,1.26796987020874e+002°)
3.10455958812827e+003	(-1.36154551298955e+001dB,1.26689729318504e+002°)
3.11171633710594e+003	(-1.35833459453354e+001dB,1.26582317509151e+002°)
3.11888958409385e+003	(-1.35512668486478e+001dB,1.26474751742492e+002°)
3.12607936712387e+003	(-1.35192179285259e+001dB,1.26367032170666e+002°)
3.13328572431550e+003	(-1.34871992737146e+001dB,1.26259158948287e+002°)
3.14050869387613e+003	(-1.34552109730087e+001dB,1.26151132232450e+002°)
3.14774831410123e+003	(-1.34232531152512e+001dB,1.26042952182738e+002°)
3.15500462337454e+003	(-1.33913257893312e+001dB,1.25934618961232e+002°)
3.16227766016829e+003	(-1.33594290841822e+001dB,1.25826132732521e+002°)
3.16956746304341e+003	(-1.33275630887806e+001dB,1.25717493663704e+002°)
3.17687407064968e+003	(-1.32957278921431e+001dB,1.25608701924403e+002°)
3.18419752172604e+003	(-1.32639235833254e+001dB,1.25499757686769e+002°)
3.19153785510067e+003	(-1.32321502514203e+001dB,1.25390661125490e+002°)
3.19889510969131e+003	(-1.32004079855552e+001dB,1.25281412417798e+002°)
3.20626932450538e+003	(-1.31686968748910e+001dB,1.25172011743479e+002°)
3.21366053864023e+003	(-1.31370170086195e+001dB,1.25062459284878e+002°)
3.22106879128335e+003	(-1.31053684759617e+001dB,1.24952755226907e+002°)
3.22849412171255e+003	(-1.30737513661661e+001dB,1.24842899757054e+002°)
3.23593656929619e+003	(-1.30421657685062e+001dB,1.24732893065390e+002°)
3.24339617349340e+003	(-1.30106117722787e+001dB,1.24622735344574e+002°)
3.25087297385425e+003	(-1.29790894668019e+001dB,1.24512426789864e+002°)
3.25836701002000e+003	(-1.29475989414131e+001dB,1.24401967599122e+002°)
3.26587832172327e+003	(-1.29161402854669e+001dB,1.24291357972822e+002°)
3.27340694878829e+003	(-1.28847135883330e+001dB,1.24180598114055e+002°)
3.28095293113110e+003	(-1.28533189393944e+001dB,1.24069688228540e+002°)
3.28851630875974e+003	(-1.28219564280449e+001dB,1.23958628524627e+002°)
3.29609712177449e+003	(-1.27906261436873e+001dB,1.23847419213308e+002°)
3.30369541036806e+003	(-1.27593281757316e+001dB,1.23736060508219e+002°)
3.31131121482582e+003	(-1.27280626135922e+001dB,1.23624552625651e+002°)
3.31894457552601e+003	(-1.26968295466861e+001dB,1.23512895784554e+002°)
3.32659553293995e+003	(-1.26656290644312e+001dB,1.23401090206545e+002°)
3.33426412763226e+003	(-1.26344612562434e+001dB,1.23289136115915e+002°)
3.34195040026105e+003	(-1.26033262115348e+001dB,1.23177033739634e+002°)
3.34965439157818e+003	(-1.25722240197116e+001dB,1.23064783307357e+002°)
3.35737614242945e+003	(-1.25411547701720e+001dB,1.22952385051433e+002°)
3.36511569375481e+003	(-1.25101185523035e+001dB,1.22839839206910e+002°)
3.37287308658860e+003	(-1.24791154554812e+001dB,1.22727146011538e+002°)
3.38064836205972e+003	(-1.24481455690654e+001dB,1.22614305705782e+002°)
3.38844156139193e+003	(-1.24172089823992e+001dB,1.22501318532819e+002°)
3.39625272590399e+003	(-1.23863057848066e+001dB,1.22388184738554e+002°)
3.40408189700991e+003	(-1.23554360655899e+001dB,1.22274904571616e+002°)
3.41192911621919e+003	(-1.23245999140276e+001dB,1.22161478283373e+002°)
3.41979442513699e+003	(-1.22937974193720e+001dB,1.22047906127928e+002°)
3.42767786546441e+003	(-1.22630286708472e+001dB,1.21934188362134e+002°)
3.43557947899865e+003	(-1.22322937576463e+001dB,1.21820325245593e+002°)
3.44349930763329e+003	(-1.22015927689293e+001dB,1.21706317040665e+002°)
3.45143739335846e+003	(-1.21709257938211e+001dB,1.21592164012469e+002°)
3.45939377826112e+003	(-1.21402929214087e+001dB,1.21477866428895e+002°)
3.46736850452522e+003	(-1.21096942407387e+001dB,1.21363424560603e+002°)
3.47536161443196e+003	(-1.20791298408157e+001dB,1.21248838681031e+002°)
3.48337315036002e+003	(-1.20485998105991e+001dB,1.21134109066399e+002°)
3.49140315478576e+003	(-1.20181042390011e+001dB,1.21019235995714e+002°)
3.49945167028347e+003	(-1.19876432148842e+001dB,1.20904219750776e+002°)
3.50751873952558e+003	(-1.19572168270588e+001dB,1.20789060616180e+002°)
3.51560440528288e+003	(-1.19268251642809e+001dB,1.20673758879324e+002°)
3.52370871042477e+003	(-1.18964683152494e+001dB,1.20558314830411e+002°)
3.53183169791947e+003	(-1.18661463686037e+001dB,1.20442728762453e+002°)
3.53997341083424e+003	(-1.18358594129215e+001dB,1.20327000971278e+002°)
3.54813389233565e+003	(-1.18056075367158e+001dB,1.20211131755532e+002°)
3.55631318568975e+003	(-1.17753908284332e+001dB,1.20095121416683e+002°)
3.56451133426234e+003	(-1.17452093764505e+001dB,1.19978970259027e+002°)
3.57272838151918e+003	(-1.17150632690729e+001dB,1.19862678589689e+002°)
3.58096437102626e+003	(-1.16849525945311e+001dB,1.19746246718629e+002°)
3.58921934644995e+003	(-1.16548774409788e+001dB,1.19629674958645e+002°)
3.59749335155732e+003	(-1.16248378964904e+001dB,1.19512963625376e+002°)
3.60578643021632e+003	(-1.15948340490581e+001dB,1.19396113037307e+002°)
3.61409862639603e+003	(-1.15648659865897e+001dB,1.19279123515771e+002°)
3.62242998416688e+003	(-1.15349337969056e+001dB,1.19161995384951e+002°)
3.63078054770091e+003	(-1.15050375677367e+001dB,1.19044728971887e+002°)
3.63915036127196e+003	(-1.14751773867214e+001dB,1.18927324606476e+002°)
3.64753946925597e+003	(-1.14453533414032e+001dB,1.18809782621475e+002°)
3.65594791613114e+003	(-1.14155655192280e+001dB,1.18692103352505e+002°)
3.66437574647822e+003	(-1.13858140075416e+001dB,1.18574287138053e+002°)
3.67282300498074e+003	(-1.13560988935868e+001dB,1.18456334319473e+002°)
3.68128973642520e+003	(-1.13264202645012e+001dB,1.18338245240994e+002°)
3.68977598570139e+003	(-1.12967782073142e+001dB,1.18220020249716e+002°)
3.69828179780255e+003	(-1.12671728089442e+001dB,1.18101659695613e+002°)
3.70680721782565e+003	(-1.12376041561963e+001dB,1.17983163931541e+002°)
3.71535229097161e+003	(-1.12080723357597e+001dB,1.17864533313232e+002°)
3.72391706254557e+003	(-1.11785774342044e+001dB,1.17745768199302e+002°)
3.73250157795709e+003	(-1.11491195379790e+001dB,1.17626868951249e+002°)
3.74110588272042e+003	(-1.11196987334080e+001dB,1.17507835933457e+002°)
3.74973002245472e+003	(-1.10903151066889e+001dB,1.17388669513196e+002°)
3.75837404288433e+003	(-1.10609687438894e+001dB,1.17269370060625e+002°)
3.76703798983897e+003	(-1.10316597309450e+001dB,1.17149937948789e+002°)
3.77572190925404e+003	(-1.10023881536558e+001dB,1.17030373553628e+002°)
3.78442584717082e+003	(-1.09731540976844e+001dB,1.16910677253969e+002°)
3.79314984973670e+003	(-1.09439576485523e+001dB,1.16790849431533e+002°)
3.80189396320550e+003	(-1.09147988916379e+001dB,1.16670890470935e+002°)
3.81065823393761e+003	(-1.08856779121733e+001dB,1.16550800759681e+002°)
3.81944270840035e+003	(-1.08565947952418e+001dB,1.16430580688173e+002°)
3.82824743316811e+003	(-1.08275496257746e+001dB,1.16310230649707e+002°)
3.83707245492267e+003	(-1.07985424885486e+001dB,1.16189751040473e+002°)
3.84591782045342e+003	(-1.07695734681834e+001dB,1.16069142259556e+002°)
3.85478357665760e+003	(-1.07406426491383e+001dB,1.15948404708936e+002°)
3.86366977054057e+003	(-1.07117501157097e+001dB,1.15827538793487e+002°)
3.87257644921605e+003	(-1.06828959520283e+001dB,1.15706544920977e+002°)
3.88150365990636e+003	(-1.06540802420559e+001dB,1.15585423502068e+002°)
3.89045144994268e+003	(-1.06253030695831e+001dB,1.15464174950317e+002°)
3.89941986676531e+003	(-1.05965645182262e+001dB,1.15342799682170e+002°)
3.90840895792390e+003	(-1.05678646714243e+001dB,1.15221298116968e+002°)
3.91741877107771e+003	(-1.05392036124364e+001dB,1.15099670676940e+002°)
3.92644935399587e+003	(-1.05105814243389e+001dB,1.14977917787205e+002°)
3.93550075455765e+003	(-1.04819981900222e+001dB,1.14856039875773e+002°)
3.94457302075266e+003	(-1.04534539921884e+001dB,1.14734037373538e+002°)
3.95366620068115e+003	(-1.04249489133480e+001dB,1.14611910714279e+002°)
3.96278034255427e+003	(-1.03964830358171e+001dB,1.14489660334661e+002°)
3.97191549469428e+003	(-1.03680564417148e+001dB,1.14367286674230e+002°)
3.98107170553485e+003	(-1.03396692129599e+001dB,1.14244790175410e+002°)
3.99024902362129e+003	(-1.03113214312684e+001dB,1.14122171283504e+002°)
3.99944749761085e+003	(-1.02830131781502e+001dB,1.13999430446693e+002°)
4.00866717627290e+003	(-1.02547445349065e+001dB,1.13876568116026e+002°)
4.01790810848927e+003	(-1.02265155826270e+001dB,1.13753584745427e+002°)
4.02717034325446e+003	(-1.01983264021864e+001dB,1.13630480791685e+002°)
4.03645392967592e+003	(-1.01701770742423e+001dB,1.13507256714456e+002°)
4.04575891697430e+003	(-1.01420676792317e+001dB,1.13383912976257e+002°)
4.05508535448371e+003	(-1.01139982973682e+001dB,1.13260450042464e+002°)
4.06443329165200e+003	(-1.00859690086393e+001dB,1.13136868381308e+002°)
4.07380277804099e+003	(-1.00579798928031e+001dB,1.13013168463874e+002°)
4.08319386332679e+003	(-1.00300310293859e+001dB,1.12889350764092e+002°)
4.09260659729998e+003	(-1.00021224976786e+001dB,1.12765415758742e+002°)
4.10204102986593e+003	(-9.97425437673445e+000dB,1.12641363927441e+002°)
4.11149721104509e+003	(-9.94642674536568e+000dB,1.12517195752644e+002°)
4.12097519097317e+003	(-9.91863968214069e+000dB,1.12392911719639e+002°)
4.13047501990148e+003	(-9.89089326538114e+000dB,1.12268512316542e+002°)
